Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
mid-term Future,EC-Earth3,8.1.6,ssp126,2.972691551299239e-05,7.990300537951319,2.2696983231312077e-05,15.114270295865605,3.3663415101665e-05,19.163868410876738,3.140735072632654e-05,-6.345797218714125,3.101947691204962e-05,8.961290858600842
mid-term Future,EC-Earth3,8.1.7,ssp126,4.117617582860882e-05,9.644648612008034,3.9841803511909746e-05,16.129727121123867,4.411324001413305e-05,8.818755966167966,4.124848488133339e-05,12.77935220431488,3.9456960663114734e-05,1.8325665850593635
mid-term Future,EC-Earth3,8.1.8,ssp126,4.018335392602178e-05,7.729741566394501,3.848365750675079e-05,7.684443947122109,3.812504348155268e-05,8.058200072668203,3.98542193803775e-05,3.718838865810545,4.4282535727839864e-05,11.394970744148946
mid-term Future,EC-Earth3,8.1.9,ssp126,3.96879942308279e-05,6.565918686948921,4.0392032241159086e-05,4.436384791295979,3.875032120879066e-05,10.133209662195055,3.6912222922891384e-05,2.7041371314777,4.2744087508908136e-05,8.9907995375642
mid-term Future,EC-Earth3,8.2.1,ssp126,2.7856804439671772e-05,9.074095148911951,1.4051594791268724e-05,4.615167534847909,3.1673310105289286e-05,14.750993661791528,3.398883548872273e-05,-4.093285902997361,3.148885653772004e-05,23.7193814218896
mid-term Future,EC-Earth3,8.2.2,ssp126,2.862595795700121e-05,8.910953506956568,2.284533936275573e-05,16.793781006549562,3.1936011220838475e-05,16.650017415008126,3.064908930891519e-05,-3.201755589574714,2.896650781739241e-05,9.692121732117029
mid-term Future,EC-Earth3,8.2.3,ssp126,3.1962616921924146e-05,7.5857572913465825,2.1520726582317645e-05,16.293790797884906,4.018161376972026e-05,21.876056425301872,3.4357878362817074e-05,-9.602354835034536,3.1586401775624095e-05,8.42115443350748
mid-term Future,EC-Earth3,8.2.4,ssp126,3.4280313320891276e-05,10.09441006016013,2.8650036552228182e-05,19.533039141557698,4.0838615156717765e-05,15.19481663438933,3.7346554169473546e-05,1.8308390751324546,3.0133261108128108e-05,6.532638608399448
mid-term Future,EC-Earth3,8.3.1,ssp126,3.958878091395959e-05,9.06155991938257,3.538073126050036e-05,14.050611106781394,3.951660736698608e-05,5.410305188865959,4.594729066948949e-05,13.029622718887367,3.7406269590234055e-05,4.10300378750923
mid-term Future,EC-Earth3,8.3.2,ssp126,3.557990002661209e-05,8.576068897559235,2.8517066913019283e-05,17.78651895537741,4.632006722525521e-05,17.434476134288964,3.350796358815875e-05,-6.312400997583219,3.382026079840497e-05,7.431635254405893
mid-term Future,EC-Earth3,8.3.3,ssp126,4.1960050804612915e-05,5.942103279944904,4.370916374104032e-05,12.6572293469465,4.8087090749958704e-05,3.368949732003723,4.1253714643783854e-05,8.295056752271194,3.47452738863849e-05,-0.5806851090394387
mid-term Future,EC-Earth3,8.3.4,ssp126,4.196169292896755e-05,6.59345073025954,4.438095763925235e-05,11.937208860450644,3.884339406236217e-05,-5.482422611343928,4.9290108605968746e-05,15.37291715968793,3.530625123652232e-05,4.013525391936129
mid-term Future,EC-Earth3,8.3.5,ssp126,4.6495479846313116e-05,5.452207628835989,5.185949354493873e-05,11.563560063344896,4.338043622124942e-05,-6.572695549585095,5.5443980177864944e-05,13.951590836702547,3.527870387751216e-05,1.556812349809711
mid-term Future,EC-Earth3,8.3.6,ssp126,4.598230847177977e-05,3.1681571842449188,5.362763210772676e-05,11.52735417293644,5.010553259895651e-05,-5.681528544854777,4.2907881457331944e-05,9.8648794676168,3.734051353464878e-05,-1.7699365294338396
mid-term Future,EC-Earth3,8.3.7,ssp126,4.1778543967084144e-05,1.1540744765930953,4.628829363447774e-05,10.612022336715816,4.52698528272098e-05,2.0166922662121713,3.7762930679717946e-05,4.364026654413705,3.783652415741964e-05,-11.655418616807527
mid-term Future,EC-Earth3,8.3.8,ssp126,3.131958498297082e-05,-2.0826079360582215,2.8610949995003635e-05,6.878308540914488,3.6360205093252186e-05,6.10011263430848,2.5642098029118317e-05,-10.453150320431364,3.464946378431918e-05,-9.380661325442912
mid-term Future,EC-Earth3,8.4.1,ssp126,3.976549527434012e-05,6.448768267277784,3.929920285047147e-05,11.782812300972765,4.0330622216628605e-05,0.333887373328298,4.4432361438428575e-05,11.958798325213603,3.493840585173822e-05,1.8281101025001953
mid-term Future,EC-Earth3,8.4.2,ssp126,3.809972159801221e-05,5.2473919759189,3.799556990304076e-05,13.006895426597485,3.934780609254441e-05,-0.36722950074857763,4.25260180582684e-05,7.017227354462674,3.246626666519563e-05,1.9306819178158352
mid-term Future,EC-Earth3,8.4.3,ssp126,3.668334664044351e-05,7.812356705463995,3.2494982866518944e-05,11.780175914765291,3.9557463141265696e-05,5.180890113213371,4.16240144595939e-05,7.908962656890549,3.293606960221794e-05,7.223244588248402
mid-term Future,EC-Earth3,8.4.4,ssp126,4.6371268376654633e-05,5.467588502419934,4.9531412526001976e-05,12.8363473901909,4.49115586763942e-05,-5.681575643919641,5.114449117694604e-05,14.125017218566823,3.9887591308083646e-05,1.0037874104721403
mid-term Future,EC-Earth3,8.4.5,ssp126,3.751966856802977e-05,10.899745740047246,2.8047479751578207e-05,11.61346698514151,4.875275723223072e-05,17.86655662557841,3.239548401862066e-05,-1.8101999701796934,4.073671406512583e-05,14.116377586101567
mid-term Future,EC-Earth3,8.4.6,ssp126,3.888293717305546e-05,10.195337655622534,3.1414248580097764e-05,12.412805986674389,4.938199266538247e-05,15.902069632554117,3.198671290089066e-05,-2.8639463289767644,4.264682713320464e-05,13.591294329198874
mid-term Future,EC-Earth3,8.4.7,ssp126,3.926395826694259e-05,9.70990102743907,3.198357108732824e-05,12.193560048310017,5.0049635111236654e-05,16.94760793778357,3.1966130577328727e-05,-4.3799936035233955,4.295736504559995e-05,12.133389023225487
mid-term Future,EC-Earth3,8.4.8,ssp126,4.216675362907476e-05,7.778481322140215,3.755153148601387e-05,13.827690120246167,5.257109559138734e-05,14.55867394462256,3.386477309197815e-05,-4.392418075915757,4.461796676171153e-05,5.958892822903494
mid-term Future,EC-Earth3,8.4.9,ssp126,4.6342462370963665e-05,3.322101087074056,5.3694634174459546e-05,8.218966817981917,4.818843432080615e-05,-3.881991944784877,4.687794918294595e-05,13.405590896246922,3.664406468266316e-05,-4.428895066875578
mid-term Future,EC-Earth3,8.5.1,ssp126,4.3767433073996935e-05,7.867572992001051,4.104630246714913e-05,14.886448071859757,3.682917255472699e-05,-1.5304743464684234,5.891999149856739e-05,11.770473066495025,3.816127283964854e-05,5.077914734177332
mid-term Future,EC-Earth3,8.5.2,ssp126,4.4948968401358416e-05,2.927663696621112,5.099352703509667e-05,11.8255440286457,4.758348813455685e-05,-4.344707031917192,4.30845345587056e-05,7.570657860761185,3.817634342291078e-05,-2.79210322489155
mid-term Future,EC-Earth3,8.5.3,ssp126,4.7065838477882385e-05,8.2343111495015,3.793461061471781e-05,16.957201996939165,3.568381304406778e-05,-1.4429746414792997,7.367485698593854e-05,7.286561988186717,4.0726482868451064e-05,12.072175935499631
mid-term Future,EC-Earth3,8.5.4,ssp126,4.128720252357944e-05,9.070764904315332,4.027964242824039e-05,16.545716162753926,4.145643601833086e-05,3.6169320028958287,4.6161012709242385e-05,13.352098764436807,3.718788608847259e-05,3.1921396910138955
mid-term Future,EC-Earth3,9.2.1,ssp126,1.7383108312966492e-05,10.74034730419232,7.438844275227687e-06,11.604969984604418,1.977350999494353e-05,27.97816989145769,3.0039359058448265e-05,7.637374190215902,1.2032321098014181e-05,-4.184874872348273
mid-term Future,EC-Earth3,9.2.2,ssp126,1.8944256042256008e-05,10.284373563970481,7.732393149273697e-06,10.394448845214036,2.0197317995321827e-05,27.755214160141605,3.266449560571438e-05,10.909972071958586,1.4924638107558188e-05,-8.103410932369178
mid-term Future,EC-Earth3,9.2.3,ssp126,2.716380248870229e-05,4.996952745756316,9.956003270215349e-06,4.891914782601234,3.545458958243524e-05,16.953840090882473,3.8412609031557625e-05,-4.768510240256841,2.447357377342911e-05,6.421527972761
mid-term Future,EC-Earth3,9.2.4,ssp126,3.316608156691323e-05,7.057640663354838,1.6209805348881774e-05,4.627903745859303,4.5714467551981563e-05,23.350826066957424,3.509796896304482e-05,-9.654621128199576,3.5341347664108466e-05,9.64010519357346
mid-term Future,EC-Earth3,9.3.1,ssp126,1.4017110015139148e-05,10.624716238095758,5.89433508875398e-06,6.386942763054597,1.7115211483015786e-05,23.362672768611276,2.3462981121749917e-05,9.33745639304938,9.390227954745249e-06,-2.596234364302269
mid-term Future,EC-Earth3,9.3.3,ssp126,1.450376608072073e-05,8.926347210106304,5.004614999900796e-06,7.740451200212078,2.1076344366521186e-05,23.42850151831609,2.1567170604129326e-05,2.422465058410269,1.0137754817929058e-05,-1.4232214044496776
mid-term Future,EC-Earth3,9.3.4,ssp126,1.8446258944988328e-05,6.455372955864059,5.053277117617011e-06,11.467059866049603,2.5041435028114087e-05,11.18776638461227,3.067697945131243e-05,-0.49418003462682775,1.2694612723808115e-05,14.222282436499
mid-term Future,EC-Earth3,9.4.1,ssp126,1.491593447340878e-05,10.514932937055727,4.841825495432784e-06,2.289736562419751,1.8929433642340804e-05,23.683347474660422,2.3143583612243027e-05,4.801548621733966,1.25302416147061e-05,7.296178734435357
mid-term Future,EC-Earth3,9.4.2,ssp126,2.410996962597577e-05,12.942895816513767,9.142554337798413e-06,1.6642402462096049,3.471466839000193e-05,30.979733292438226,2.9953322959558296e-05,1.1857828093614045,2.2323582402076042e-05,11.403066488019281
mid-term Future,EC-Earth3,9.4.3,ssp126,1.540690182973107e-05,13.17210912639305,5.836845917861111e-06,-1.0666009214972407,1.7001092932572162e-05,27.558548938440964,2.3282282837003016e-05,8.803599099246567,1.5323398657827174e-05,11.999706650895018
mid-term Future,EC-Earth3,9.4.4,ssp126,3.117659696651007e-05,10.286530856769469,1.2149496997696344e-05,3.369876996264629,4.567897600184728e-05,30.867295281708856,3.545726062413732e-05,-6.240686376991782,3.105533953170812e-05,9.799924517765213
mid-term Future,EC-Earth3,9.4.5,ssp126,3.0680040943418257e-05,11.87461977469396,1.9258083465549197e-05,7.064776557246015,4.231994991810677e-05,30.369027394344027,2.596881111469512e-05,-9.569687129315499,3.500178777170494e-05,15.212958876798824
mid-term Future,EC-Earth3,9.4.6,ssp126,1.9094548681273248e-05,0.4586667837988945,1.213184049511294e-05,-1.9445186441408242,2.1641861039522314e-05,6.83080657643611,1.9210647603844554e-05,-6.39915192677886,2.330642724043404e-05,2.2698690672146493
mid-term Future,EC-Earth3,9.4.7,ssp126,3.197631105370854e-05,3.4786239557233256,2.739266656030324e-05,10.260618270781961,4.0490166351883224e-05,16.8577655789236,2.4489864491274036e-05,-9.902708405178679,3.548297561850853e-05,-3.7888951339452817
mid-term Future,EC-Earth3,9.5.1,ssp126,2.9686720962138568e-05,-4.045060261740345,2.5845159162055423e-05,-0.08970210836942256,2.3476552285001996e-05,-12.054699736014438,3.444029835824227e-05,5.66175615910747,3.4968797167572934e-05,-9.362954701137232
mid-term Future,EC-Earth3,9.6.1,ssp126,1.550884203707124e-05,-10.930222236813835,8.162833488503677e-06,-12.040024341284946,1.2965041733100808e-05,-15.563312081284675,1.860668963996605e-05,-11.984802436170144,2.2233363574672266e-05,-6.529668556331904
long-term Future,EC-Earth3,0.0.0,ssp126,2.703748836973206e-05,2.627591563314322,2.1576945231999427e-05,7.86418648616715,2.5853868892837066e-05,6.347095051941667,2.9049134293356985e-05,-7.811748345007814,3.16153013329171e-05,7.285836518200381
long-term Future,EC-Earth3,1.1.1,ssp126,1.0005984283070632e-05,45.054945217607184,6.775176520781374e-06,32.93836993861013,5.487766957688763e-06,28.425459752651815,1.6555025102489023e-05,58.021858337552544,1.1156669239308249e-05,44.50281293048631
long-term Future,EC-Earth3,1.1.2,ssp126,1.7097326307071772e-05,33.26992762708268,1.3451877605930197e-05,48.616383364526094,1.0892630017987477e-05,25.188090610673246,2.190134674226773e-05,27.303040405754164,2.2128397398816198e-05,35.5442075963712
long-term Future,EC-Earth3,10.1.1,ssp126,2.1686181301364074e-05,7.094048569789649,2.6583308128767462e-05,22.063612110578436,2.1235328538019695e-05,9.66024055278926,1.8582420405210555e-05,-3.7682091096984975,2.0423628903220382e-05,-0.7525740494882394
long-term Future,EC-Earth3,10.1.2,ssp126,1.0707896397848536e-05,3.7120419259480326,1.6244791335983963e-05,11.269892764245476,1.189052848721654e-05,10.241324617222146,4.679131376381341e-06,-13.39271085626754,1.0116630799340687e-05,-4.5171077469290015
long-term Future,EC-Earth3,10.1.3,ssp126,9.984002096270341e-06,-1.804342270242085,1.4934884411059725e-05,12.500580093336264,1.2644383826182976e-05,9.84999470642795,4.642443893003871e-06,-22.975880071377514,7.785107760687468e-06,-21.467964580409316
long-term Future,EC-Earth3,10.1.4,ssp126,1.0610622093849573e-05,9.110317644204668,8.54414701118325e-06,18.27030999759956,1.547910960821029e-05,23.588546687336603,9.001574821088627e-06,-10.368141633665493,9.364580437065305e-06,3.456020176743757
long-term Future,EC-Earth3,10.1.5,ssp126,9.495529935048886e-06,-0.2769582333104036,1.3969548508934695e-05,17.011168560816557,1.2041329264064495e-05,12.587086808899508,4.884046751029436e-06,-11.379724995364278,7.147260468597223e-06,-28.484445243269597
long-term Future,EC-Earth3,10.1.6,ssp126,9.587153622510676e-06,0.5787499744440491,1.1073077814201972e-05,12.172726586863716,8.99549933177929e-06,4.979132314798115,8.786092610411144e-06,6.479662667804788,9.521659213743884e-06,-16.940887988136048
long-term Future,EC-Earth3,10.1.7,ssp126,8.84032655880353e-06,-4.417301690045136,8.510271590519181e-06,-3.5236280381896403,5.2742057262527445e-06,-17.284698550016675,1.163288733061655e-05,8.935613772755758,9.949685744801916e-06,-10.618284596271852
long-term Future,EC-Earth3,10.1.8,ssp126,1.095550294139135e-05,-2.630079435990187,1.6734983953032573e-05,12.436760156900805,1.3176141148920379e-05,7.070758187577522,5.293417105065287e-06,-24.005470267584485,8.703555857422358e-06,-20.2686238960954
long-term Future,EC-Earth3,10.2.1,ssp126,7.754614044701209e-06,5.951683965150341,1.5609781608467313e-05,15.549940702738047,5.63786038020863e-06,-5.781405267777222,3.0562172365459364e-06,26.237901145375503,6.855092314254486e-06,-8.382617331847584
long-term Future,EC-Earth3,10.2.2,ssp126,6.0108640606163765e-06,-1.3058114345306315,7.277726676913767e-06,-4.637475850291989,1.8795093022420672e-06,-25.789422823855702,8.158488168482717e-06,15.503116042866955,6.760111723825793e-06,-5.7837191619376
long-term Future,EC-Earth3,10.2.3,ssp126,4.710195255375584e-06,3.435035481911814,4.7361377061634516e-06,-11.229775680206377,7.134892897308611e-07,-29.13493805467989,6.233850475550319e-06,40.178264220208725,7.184696594102423e-06,-3.8523986236906476
long-term Future,EC-Earth3,10.2.4,ssp126,9.612448332235591e-06,-4.698791348488304,3.7148574898148335e-06,-20.310070231969707,4.3990558499735265e-06,-11.043593887673161,1.6327716241768238e-05,-9.810746052582225,1.3942405016973574e-05,11.024314126047503
long-term Future,EC-Earth3,11.1.1,ssp126,1.9006611978273386e-05,7.009796478013549,4.828237019281855e-05,21.287959505275587,1.7308803876709788e-05,9.246458237366513,1.1290604092756933e-06,3.2970146136570717,9.765828114658939e-06,-33.519373004924375
long-term Future,EC-Earth3,11.1.2,ssp126,1.4140828757487662e-05,6.226635500446172,3.5446977463507e-05,21.40755527297935,1.4501181143843193e-05,19.082586244303794,2.989457775452326e-07,-42.70891382177375,6.6423007946174295e-06,-42.92356598368849
long-term Future,EC-Earth3,11.1.3,ssp126,1.6812471657682648e-05,7.745281109904699,4.161480313618614e-05,22.684831932414827,1.4424399781779714e-05,-3.2862043325832397,1.5654083108474596e-06,7.316395217064466,1.0046208447482115e-05,-19.231754237337718
long-term Future,EC-Earth3,12.1.1,ssp126,1.0818534715908945e-05,-5.816458651555921,9.74938053169178e-06,-7.890699461295466,2.4441652336862824e-06,-38.80444847786828,2.0071987242534062e-05,0.7782198701617467,1.099001640270818e-05,-3.8760712424578063
long-term Future,EC-Earth3,12.1.2,ssp126,1.2696562794866682e-05,-5.466032864540487,3.229701910472587e-06,-18.23702691425958,2.3501150967612267e-06,-13.898672431703124,2.808851904127392e-05,-10.600142974469358,1.6983406088976126e-05,9.818566614286901
long-term Future,EC-Earth3,12.2.1,ssp126,2.262350551304843e-05,2.8266170926053835,3.588571943461073e-06,3.9417268658419857,6.45976590495997e-06,7.024893083922458,5.3712210606654597e-05,-0.03233309793619027,2.6410489915816956e-05,7.972154551172489
long-term Future,EC-Earth3,13.1.1,ssp126,1.1349163540357679e-05,-5.594186358028374,1.1139097059283551e-05,-10.205631757697068,4.916683843802977e-06,-27.51484763301544,1.6441100079749396e-05,9.475546995883375,1.2912750020699699e-05,-7.158360565268546
long-term Future,EC-Earth3,13.2.1,ssp126,2.3007023750211492e-05,-1.4396006041809442,9.104955406194538e-06,-14.211534065449397,2.341920216845946e-06,-27.5405929058125,5.545442472614594e-05,-0.020321516151819374,2.488121366941755e-05,4.4421191800731314
long-term Future,EC-Earth3,13.3.1,ssp126,2.4612322380797704e-05,-3.3291606724736744,7.07817705830404e-06,-4.246990793804872,1.1822075225244096e-05,-8.694127334634935,3.951474289133183e-05,-9.52546699155885,3.986464463622209e-05,5.991275105266705
long-term Future,EC-Earth3,13.4.1,ssp126,2.6401490214540568e-05,2.5435622743721527,4.32062077903203e-06,18.801535094250664,1.4444365241439043e-05,-3.734919518452585,5.2002980330497594e-05,-0.005945270115090898,3.4503644771876656e-05,7.8792891842891715
long-term Future,EC-Earth3,13.4.2,ssp126,3.177744172693113e-05,-0.039419260496093254,5.0462879615215946e-06,6.631044059931278,1.0002011901462683e-05,6.145918670856691,6.885529369401323e-05,-4.3411758305455646,4.2814765669371805e-05,5.448281051340185
long-term Future,EC-Earth3,13.5.1,ssp126,3.231950323356573e-05,-5.551159261514198,4.7577321232595546e-06,-22.03834980684328,2.738383444588811e-06,-14.364361221431409,7.073795658174927e-05,-8.416361574700149,5.0716641008807734e-05,1.4930576586499111
long-term Future,EC-Earth3,13.5.2,ssp126,3.881676840790177e-05,0.3151009850763113,4.193523130720978e-06,4.8513451969862915,1.453113375061446e-05,-9.345298331021207,8.295320720849472e-05,-0.06518960612004858,5.3081907667557545e-05,3.6436000387665044
long-term Future,EC-Earth3,13.6.1,ssp126,5.3801714150076995e-05,-6.511670205900029,5.3346975198155105e-06,-14.456672295833082,2.3477909067410638e-05,-12.70128554206827,0.00010338037203645387,-9.097622268611934,8.239750670802676e-05,-0.2821617443342838
long-term Future,EC-Earth3,13.6.2,ssp126,6.034644273055069e-05,-2.0270149802634068,2.135420007172403e-05,6.24249304727916,3.3386721506435166e-05,0.6325771022718881,9.552604772507192e-05,-7.309420043064745,9.07028237267616e-05,1.2821492381853825
long-term Future,EC-Earth3,14.1.1,ssp126,3.044725009952272e-05,-6.825860461203622,1.0007505668641128e-05,-3.241332566107159,1.6723225722860168e-05,-3.9452883870914133,4.314753326844941e-05,-14.818425804592758,5.1751280083637625e-05,-0.6472368628742075
long-term Future,EC-Earth3,14.1.2,ssp126,3.427155669717958e-05,-7.575752363594231,1.015252835676093e-05,-1.0143288611652852,1.7561705327568625e-05,-5.741937505879392,5.536485170505864e-05,-14.168094461929018,5.375753804573686e-05,-1.5578671941868172
long-term Future,EC-Earth3,14.2.1,ssp126,2.9588161788310056e-05,3.37601656020332,9.282624878875586e-06,-15.315432256314423,1.541929610236019e-05,4.128315562662027,4.8394418864683306e-05,4.825054533349683,4.503576225851242e-05,6.309686206940481
long-term Future,EC-Earth3,14.3.1,ssp126,1.4669824803323052e-05,-8.774935194272771,5.5398286033562345e-06,-18.18057005178007,3.8250855695330324e-07,-24.610788988435804,3.268825618294538e-05,-7.15502119837431,1.9951454087122696e-05,-8.148120847275472
long-term Future,EC-Earth3,14.3.2,ssp126,2.1525276039022008e-05,-4.098790819809101,8.6463696065564e-06,-13.130735388085931,1.3983449382140787e-06,-18.729641850397762,5.216350769477669e-05,-1.1527992732692358,2.366981302155603e-05,-5.79334144944901
long-term Future,EC-Earth3,14.4.1,ssp126,2.9104820689660766e-05,-4.5597485983583645,2.4766073347156207e-06,22.542869101129266,6.583597050233063e-06,3.209437077391982,6.537401364493046e-05,-8.297392120502485,4.1611598668702345e-05,-0.6200252438732343
long-term Future,EC-Earth3,14.4.2,ssp126,4.5824218426300064e-05,-8.333455953545256,7.586250773108612e-06,3.956913857746142,2.0900280631942614e-05,-14.098759017282081,8.716136643471146e-05,-11.601287403823175,6.714926085850917e-05,-2.8559367037545953
long-term Future,EC-Earth3,14.4.3,ssp126,2.6212551184124803e-05,-0.5290333483283582,3.855047408018324e-06,1.8642285879696927,1.5751999513637315e-05,-12.145181002165328,5.295536607633689e-05,3.4535323590456835,3.192214375947846e-05,-0.6696304326803645
long-term Future,EC-Earth3,14.5.1,ssp126,3.333210807349235e-05,-4.0443576553996285,3.1401529335503875e-06,19.203638563167225,1.084616284054855e-05,-13.105559802029953,7.469210873878718e-05,-3.9842849678228003,4.4190447986152435e-05,-2.9708755692966724
long-term Future,EC-Earth3,14.5.2,ssp126,3.55501356513583e-05,-4.234354065237044,3.2134592765366334e-06,-18.916192841175505,4.73258009318227e-06,-1.73019031265137,7.550534735994033e-05,-7.592579135601178,5.8378677521979806e-05,1.3730864462013999
long-term Future,EC-Earth3,14.6.1,ssp126,1.208866476386756e-05,-6.536994142381007,4.348606406799367e-06,-24.166910582574054,2.9266531731651736e-07,-20.16271858792142,1.9118523015583732e-05,6.0672055336903705,2.458259724811636e-05,-11.038278277615627
long-term Future,EC-Earth3,15.1.1,ssp126,6.49480143597016e-05,-3.113451228957199,3.236732181676802e-05,-4.474663652435083,2.301084211357528e-05,-7.947153027727301,9.064883702405727e-05,-8.327669099346304,0.00011367137542120957,3.1396517710378493
long-term Future,EC-Earth3,15.1.2,ssp126,6.29175679070628e-05,-5.001331581978905,2.6491309943957213e-05,2.132255297776952,2.9085711939558315e-05,-8.7812508343634,0.00010013093626345403,-7.91390993370536,9.562093470720643e-05,-2.361320869619931
long-term Future,EC-Earth3,15.2.1,ssp126,3.757026048930364e-05,5.5396454892393,1.201619234917591e-05,-9.53955030054997,2.4196587598206203e-05,15.243520823645923,5.8176495685547967e-05,5.464048215096024,5.559886902657409e-05,5.480142463816192
long-term Future,EC-Earth3,15.2.2,ssp126,4.7260940812741485e-05,12.000638777134984,2.25753353723733e-05,3.421996466011753,3.198822772738914e-05,28.04888179363438,6.175253531082624e-05,10.622565214779208,7.2530083065131e-05,9.852305746769126
long-term Future,EC-Earth3,15.2.3,ssp126,4.602251651977614e-05,8.164744308324629,1.7528367644158825e-05,-2.3259410854792173,3.0133952400047202e-05,37.53378606355257,6.6781994112369e-05,3.636999826165389,6.935425228936103e-05,5.593275193851048
long-term Future,EC-Earth3,15.3.1,ssp126,5.790190380233735e-05,-6.537878035730822,2.1959196973537793e-05,-5.806406298921231,1.6607119770241676e-05,-9.830646162104664,9.266645984351977e-05,-9.84945341767189,0.00010014641852096253,-2.76543536941104
long-term Future,EC-Earth3,15.4.1,ssp126,4.862319035784373e-05,7.591601121953297,2.1655036780122447e-05,31.83865282146945,3.705571193248621e-05,13.84443634720628,7.763839818095779e-05,-4.19858194406008,5.7726652712348874e-05,14.859708432173846
long-term Future,EC-Earth3,15.5.1,ssp126,3.838000674738403e-05,-5.1769528082853915,5.08078419446045e-06,-25.127151754667864,7.619826568708078e-07,-51.92563803647746,9.092458996645924e-05,-6.106142592047852,5.631053865230848e-05,0.16156160969151193
long-term Future,EC-Earth3,15.5.2,ssp126,3.894418722125148e-05,-4.726329997482921,5.40755503519252e-06,-24.107140703938835,1.3207758352954155e-06,-23.14787154813142,9.11522309126186e-05,-6.762534731957491,5.745583025830802e-05,1.8351387528432814
long-term Future,EC-Earth3,15.6.1,ssp126,5.707573016308635e-05,-2.0804042633071615,1.7192179662299361e-06,5.222181491105142,2.3889687111660942e-05,-10.092965879114777,0.00011207765858059325,-4.821369811790432,8.99143038659965e-05,4.049597514178162
long-term Future,EC-Earth3,2.1.1,ssp126,3.1541500090991423e-06,31.986723905626967,5.647644680033704e-07,25.163233409808218,1.3216033215138913e-06,18.661326288996715,6.575983760679269e-06,25.184099917295168,4.115158155703032e-06,52.00087049665159
long-term Future,EC-Earth3,2.1.2,ssp126,6.701241645871512e-06,44.77938846918963,3.660905933602701e-06,24.532604037822495,3.4464520529058747e-06,29.382233380147056,1.2136151210105835e-05,58.93228537380508,7.512108209810176e-06,43.1083179701247
long-term Future,EC-Earth3,2.1.3,ssp126,4.421004464371774e-06,30.74823711669285,1.43603859856714e-06,37.95731743139378,2.0966239620764895e-06,19.35718903258153,8.520720331572102e-06,27.51461869424663,5.586196400184368e-06,39.390029846390334
long-term Future,EC-Earth3,2.1.4,ssp126,7.825348247794292e-06,36.57997353865138,3.122463612664457e-06,49.552968652318796,3.830340768357367e-06,28.126572292621876,1.381186620928463e-05,33.790544230818064,1.047556083158773e-05,40.30369581853399
long-term Future,EC-Earth3,2.1.5,ssp126,1.08155512361897e-05,23.776338288526848,5.418454148551802e-06,38.67887464231588,6.6154930187737615e-06,23.255794430310665,1.64560944590202e-05,18.1233030356522,1.4711259155863375e-05,25.890298182472876
long-term Future,EC-Earth3,2.1.6,ssp126,1.3045195957005001e-05,27.857252804995873,6.983469982682498e-06,42.1684901070613,7.829953348701207e-06,20.018223555844738,2.0522245647143134e-05,24.494138037129595,1.6769634422874263e-05,30.8249345400509
long-term Future,EC-Earth3,2.1.7,ssp126,8.938066075149914e-06,20.09189396698507,3.2273919237100417e-06,26.618474003834475,5.4727297667544005e-06,16.86806199784123,1.4569743186621067e-05,15.953947988038433,1.2410899938259526e-05,25.273134589925604
long-term Future,EC-Earth3,2.1.8,ssp126,4.451103353077299e-06,17.219838509087595,1.3523463927975047e-06,12.776128903892737,2.1804524326800403e-06,16.19807285158119,8.462044958052167e-06,13.368117314285884,5.764565826863113e-06,25.09468611978878
long-term Future,EC-Earth3,2.1.9,ssp126,4.741717795473563e-06,17.79690518747877,1.2586088921034502e-06,5.3512061205176105,2.294459587872428e-06,17.338953426578623,8.891684634689734e-06,11.109354743752368,6.474317282633299e-06,32.02120809203421
long-term Future,EC-Earth3,2.2.1,ssp126,5.874188849346164e-06,33.75186593462164,1.4723511968786113e-06,-9.860208431988418,2.268788553405837e-06,41.377997172651064,1.3111372066750367e-05,40.383336968421496,6.567571277741718e-06,32.87224418037592
long-term Future,EC-Earth3,2.2.2,ssp126,7.194347535751248e-06,29.08060358134432,1.9402788843651076e-06,-16.038483644884117,3.4282152169071543e-06,38.258632522100335,1.6342002876402916e-05,34.26703446949185,6.963875415913749e-06,32.226605756084325
long-term Future,EC-Earth3,2.2.3,ssp126,1.5280418794557548e-05,9.829028299508844,7.166636110571273e-06,-23.7361909552579,9.997860363908343e-06,26.33715222357112,2.280136639460878e-05,5.368745023707054,2.106345116618321e-05,26.548483884919076
long-term Future,EC-Earth3,2.2.4,ssp126,1.2611463582961171e-05,13.979939881350454,5.582890370104339e-06,-21.96963641262653,7.749912952015105e-06,30.053617418751973,2.123493711573494e-05,13.98858114006241,1.57780739099947e-05,26.669655558281356
long-term Future,EC-Earth3,2.2.5,ssp126,2.3285781951853476e-05,9.213791441097179,1.5630802689889784e-05,-6.134379086122916,1.6674190036432743e-05,11.47656210392739,2.726939466280483e-05,0.9896571172930755,3.353368761570826e-05,25.869721844933856
