Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tasmax,Plot_index_Annual_tasmax,Ave25yearSpan_Winter_tasmax,Plot_index_Winter_tasmax,Ave25yearSpan_Spring_tasmax,Plot_index_Spring_tasmax,Ave25yearSpan_Summer_tasmax,Plot_index_Summer_tasmax,Ave25yearSpan_Fall_tasmax,Plot_index_Fall_tasmax
near-term Future,7,6.2.15,ssp126,286.8955312935861,1.2135999925607912,275.6694390521197,1.3518914781240279,284.48622786524135,0.33517512567807195,299.00624776114586,1.4362529925678054,288.2198451865767,1.7394416199821041
near-term Future,7,6.2.2,ssp126,283.17813570002505,0.6038635892210173,272.22212173436776,0.5006721406358685,282.38838783780676,0.21821805785126713,294.35803602301553,0.8843959182241719,283.5383189293644,0.8124615116171778
near-term Future,7,6.2.3,ssp126,283.89136746013025,0.8257918908364825,272.4609806977073,0.8336623262843437,282.70487885642063,0.2356381455250105,296.0810031882576,1.0939871555825889,284.1022308227084,1.1434836723441553
near-term Future,7,6.2.4,ssp126,280.8325702141936,0.7527455811939063,270.2923194616993,0.6769534393954904,279.3149660994593,0.25466664742200074,292.1135855417666,0.9718941858540404,281.41409105291814,1.1099002312397506
near-term Future,7,6.2.5,ssp126,284.3838263579842,0.7466197957920375,275.07792170318004,0.8425042503226483,282.6853834903094,0.13753676450527763,294.30646502453345,1.0183119328125656,285.29743979263355,0.992634621018972
near-term Future,7,6.2.6,ssp126,285.46799026188876,0.8853003237963168,270.6089609613655,0.9164997360385061,284.57510542662243,0.4640756300221369,299.3221559192823,0.7556922464785281,287.09920969533397,1.4112473565405548
near-term Future,7,6.2.7,ssp126,288.70718790232354,0.7896894222520796,279.86876990845786,1.027413384272248,286.32839290401205,-0.028309529501459707,298.31338052086204,0.9611429927660033,290.1649709650219,1.2076011227064107
near-term Future,7,6.2.8,ssp126,290.1975283978466,1.0881120831181637,280.29266697334657,1.5178670128725376,287.5297972413768,0.17327882297660935,300.9332627632307,1.1117602045639643,291.86300531792114,1.5629246973925923
near-term Future,7,6.2.9,ssp126,289.3159359860247,1.0705691020898147,278.6518577617661,1.4495393851660898,286.90990177304843,0.1719908828061545,300.92023995233615,1.1524543194148862,290.5916019382254,1.5204314958852727
near-term Future,7,7.1.1,ssp126,277.6225744437712,0.879832445104213,267.1942633176254,1.2167222714357857,276.444029438892,1.2743546730644297,289.5703501531352,0.7577702505692194,277.07621808345027,0.270302104408811
near-term Future,7,7.1.2,ssp126,279.8546208395058,0.7471023645549835,273.08928712658906,0.6400910761915949,278.43405392240527,1.061438636133528,287.57075569194296,0.8373367943971033,280.19870286371065,0.4442033989638974
near-term Future,7,7.1.3,ssp126,280.51510578687265,0.804961584281128,270.3519340804397,1.0061986733229054,280.1532327467073,0.8038765308038203,292.0985666652347,0.9973958848870303,279.24849626681123,0.41195317053430536
near-term Future,7,7.1.4,ssp126,277.7743106027669,0.7044350106865851,267.9559606410669,0.5440105890641771,277.16408816694064,0.6625456747768004,288.6363593136746,1.0939639860650754,277.1461774515176,0.5120597686655408
near-term Future,7,7.1.5,ssp126,283.6751912840058,0.708504988999838,276.5367524669527,0.5328913170599514,282.72203845842296,0.5035930761443854,291.44738358041513,1.168612298550812,283.8600383997733,0.6246522555917835
