variable,variable_name,units,model,experiment,scenario,period,season,ecoregion,ecoregion_name,mean,delta,pct_change
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,14.4.2,Chiapas Depression with Low Deciduous and Medium Semi-Deciduous Tropical Forest,3.957637261207057,,-4.9899202985014695
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,14.4.3,Valleys and Depressions with Xeric Shrub and Low Tropical Deciduous Forest,2.2609431317121502,,0.9119692962191873
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,14.5.1,Tehuantepec Canyon and Plain with Low Tropical Deciduous Forest and Low Thorn Tropical Forest,2.76120800494306,,-6.372760911088545
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,14.5.2,South Pacific Hills and Piedmonts with Low Tropical Deciduous Forest,3.190083858662332,,-2.293669158799913
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,14.6.1,Los Cabos Plains and Hills with Low Tropical Deciduous Forest and Xeric Shrub,1.1614111334800428,,7.111713248948673
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.1.1,Gulf of Mexico Coastal Plain with Wetlands and High Tropical Rain Forest,5.30349893150266,,-6.355843720563732
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.1.2,Hills with Medium and High Evergreen Tropical Forest,5.242527534125058,,-4.781171938818407
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.2.1,Plain with Low and Medium Deciduous Tropical Forest,2.760335154358179,,-8.539216011156224
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.2.2,Plain with Medium and High Semi-Evergreen Tropical Forest,3.3399515166710567,,-7.740801780925466
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.2.3,Hills with High and Medium Semi-Evergreen Tropical Forest,3.3316098386388595,,-9.185390524979258
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.3.1,Los Tuxtlas Sierra with High Evergreen Tropical Forest,4.948660488777152,,-4.67053786914557
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.4.1,Southern Florida Coastal Plain,3.905635740981922,,-0.303208644451389
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.5.1,Nayarit and Sinaloa Plain with Low Thorn Tropical Forest,3.609284233833171,,3.3169470693876226
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.5.2,Jalisco and Nayarit Hills and Plains with Medium Semi-Evergreen Tropical Forest,3.593159291667406,,1.5105431641379616
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,15.6.1,Coastal Plain and Hills with High and Medium-High Evergreen Tropical Forest and Wetlands,4.820275923439966,,-2.5265539386963645
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.1,Sverdrup Islands Lowland,0.2259052774086765,,8.385496653425847
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.2,Ellesmere Mountains and Eureka Hills,0.4466854942722199,,13.759253065408137
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.3,Parry Islands Plateau,0.3064183808061932,,5.578404676066269
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.4,Lancaster and Borden Peninsula Plateaus,0.5219122175811439,,7.022228714657125
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.5,Foxe Uplands,0.7938852361350421,,6.916545868624323
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.6,Baffin Uplands,0.9703334406890514,,14.865605686002507
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.7,Gulf of Boothia and Foxe Basin Plains,0.698432907201157,,10.83414112199174
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.8,Victoria Island Lowlands,0.3452172114736103,,8.732501477026178
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.1.9,Banks Island and Amundsen Gulf Lowlands,0.3786262070653148,,15.219342853240741
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.2.1,Arctic Coastal Plain,0.43295395157437,,14.123309072208896
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.2.2,Arctic Foothills,0.5579940832383449,,18.236533417893742
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.2.3,Subarctic Coastal Plains,1.3230086027314447,,10.008750547848432
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.2.4,Seward Peninsula,1.0696409219539211,,12.045770482914978
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.2.5,Bristol Bay-Nushagak Lowlands,2.036741613462821,,11.844979952465701
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.2.6,Aleution Islands,2.941799935842154,,3.0593250226099227
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.3.1,Brooks Range/Richardson Mountains,0.4964703773087082,,13.326038513185495
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.4.1,Amundsen Plains,0.567813039924577,,2.7070036144718865
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.4.2,Aberdeen Plains,0.7505764056545083,,0.46812425610318237
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.4.3,Central Ungava Peninsula and Ottawa and Belcher Islands,1.4498513422251658,,10.217820219415714
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,2.4.4,Queen Maud Gulf and Chantrey Inlet Lowlands,0.4757298423804303,,-8.136126912440963
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.1.1,Interior Forested Lowlands and Uplands,0.964391800505519,,7.895178969315943
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.1.2,Interior Bottomlands,1.108857374416566,,6.307109838001021
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.1.3,Yukon Flats,0.5506540058025655,,7.509234441433178
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.2.1,Ogilvie Mountains,0.5042491016445864,,2.994027784891705
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.2.2,Mackenzie and Selwyn Mountains,0.9462536798227476,,9.8922107386435
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.2.3,Peel River and Nahanni Plateaus,0.9796018219713362,,4.105650827606521
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.3.1,Great Bear Plains,0.7262764092838085,,-2.1656084237105806
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.3.2,Hay and Slave River Lowlands,1.0777436469241926,,-0.7096800997278693
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.4.1,Kazan River and Selwyn Lake Uplands,1.05771306166891,,2.4313672496363696
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.4.2,La Grande Hills and New Quebec Central Plateau,2.08575700735085,,5.487308367194628
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.4.3,Smallwood Uplands,2.649153588728673,,7.201476342350816
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.4.4,Ungava Bay Basin and George Plateau,2.03493318976838,,9.743039718356973
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,3.4.5,Coppermine River and Tazin Lake Uplands,0.7983005902299788,,-3.013132318473789
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,4.1.1,Coastal Hudson Bay Lowland,1.4584105995709449,,8.843158596876021
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,4.1.2,Hudson Bay and James Bay Lowlands,1.785497287658435,,4.698173399844903
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.1.1,Athabasca Plain and Churchill River Upland,1.2785659332532142,,0.42326609113652475
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.1.2,Lake Nipigon and Lac Seul Upland,1.912501598061024,,0.9471449638963276
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.1.3,Central Laurentians and Mecatina Plateau,2.990965728251984,,5.828147210460085
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.1.4,Newfoundland Island,3.866706335716652,,8.437530154144975
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.1.5,Hayes River Upland and Big Trout Lake,1.6649178783964576,,4.520940142572564
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.1.6,Abitibi Plains and Riviere Rupert Plateau,2.5255054954675678,,3.5599283998321027
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.2.1,Northern Lakes and Forests,2.098686515903976,,0.48604093754105193
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.2.2,Northern Minnesota Wetlands,1.7260173490249755,,-5.379493878459974
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.2.3,Algonquin/Southern Laurentians,2.875666021277845,,4.0600335543484345
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,3.5433099016499794,,8.755991196681475
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.3.3,North Central Appalachians,3.2332705029420645,,8.155228068149917
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.4.1,Mid-Boreal Uplands and Peace-Wabaska Lowlands,1.228219458200022,,2.3463817642852667
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.4.2,Clear Hills and Western Alberta Upland,1.451008712802752,,2.979743839679479
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,5.4.3,Mid-Boreal Lowland and Interlake Plain,1.3631240864496073,,1.399422464137851
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.1.1,Interior Highlands and Klondike Plateau,0.6498214512601053,,4.393738963166804
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.1.2,Alaska Range,1.3485134249895605,,10.58643432214024
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.1.3,Copper Plateau,1.6054762316309048,,13.645556927637658
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.1.4,Wrangell and St. Elias Mountains,1.893713738649463,,12.443259540226792
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.1.5,Watson Highlands,0.934716687747845,,9.026903484768305
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.1.6,Yukon-Stikine Highlands/Boreal Mountains and Plateaus,1.535224414631466,,8.526510935409808
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.1,Skeena-Omineca-Central Canadian Rocky Mountains,1.818093682597587,,6.321403441980758
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.10,Middle Rockies,1.1448109123721175,,2.1181042867223745
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.11,Klamath Mountains,2.9338749982380805,,2.513675896437686
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.12,Sierra Nevada,2.274847403303584,,1.4475267190809604
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.13,Wasatch and Uinta Mountains,1.2629089737272463,,6.671049166667416
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.14,Southern Rockies,1.3073231069385756,,4.0792941764247335
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.15,Idaho Batholith,1.3240804152624852,,4.318716101693769
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.2,Chilcotin Ranges and Fraser Plateau,1.851572237899319,,6.64271343562381
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.3,Columbia Mountains/Northern Rockies,2.6421129351662818,,6.522767858815931
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.4,Canadian Rockies,2.241143335761714,,5.668715520612465
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.5,North Cascades,3.352509509783543,,6.933528492011627
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.6,Cypress Upland,0.9869628827846524,,3.1416569827034455
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.7,Cascades,3.8770353521316023,,4.985982398279769
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.8,Eastern Cascades Slopes and Foothills,1.736723354061826,,4.517705308377986
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,6.2.9,Blue Mountains,1.1955171364223165,,6.312418615469029
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.1,Ahklun and Kilbuck Mountains,1.5190564742332104,,12.6275286338769
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.2,Alaska Peninsula Mountains,2.9656942167863773,,9.216899360869508
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.3,Cook Inlet,1.7297577851692492,,12.39464777121414
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.4,Pacific Coastal Mountains,3.250902005112516,,8.96482840125756
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,6.198529289328431,,4.4855065401945255
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.6,Pacific and Nass Ranges,5.036068245889332,,4.714334562219894
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.7,Strait of Georgia/Puget Lowland,5.03008615997121,,6.140460226387337
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.8,Coast Range,4.763565586829241,,4.353624926471661
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,7.1.9,Willamette Valley,3.567237477277972,,3.5899237926442216
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.1,Eastern Great Lakes Lowlands,3.002109391177527,,7.617752421000756
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.10,Erie Drift Plain,3.08155800500384,,10.667779166169339
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.2,Lake Erie Lowland,2.776203643121017,,8.172443856553231
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.3,Northern Allegheny Plateau,3.0791681885355264,,8.607126816379877
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.4,North Central Hardwood Forests,2.034704808162798,,-1.0610491959101194
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.5,Driftless Area,2.234799083288743,,0.5506876338694299
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.6,Southern Michigan/Northern Indiana Drift Plains,2.7016368650879192,,9.432185590966883
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.7,Northeastern Coastal Zone,3.466029049583491,,7.3900647487824696
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.8,Acadian Plains and Hills,3.481898192736299,,9.387875185103555
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.1.9,Maritime Lowlands,3.499123711556525,,10.666090793976615
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.2.1,Southeastern Wisconsin Till Plains,2.3610949095539926,,5.203658096119546
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.2.2,Huron/Erie Lake Plains,2.575514963520942,,9.8709094254863
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.2.3,Central Corn Belt Plains,2.751172733765584,,8.7814133555508
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.2.4,Eastern Corn Belt Plains,3.0238027708956507,,11.666225984507143
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.3.1,Northern Piedmont,3.3095228744296987,,4.369699075615664
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.3.2,Interior River Valleys and Hills,3.0319081482565298,,8.436831733285434
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.3.3,Interior Plateau,3.729677571317752,,8.969444530345072
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.3.4,Piedmont,3.322567413135868,,0.046020059533543545
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.3.5,Southeastern Plains,3.8109338518671705,,2.0496673564596115
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.3.6,Mississippi Valley Loess Plains,4.01366695223891,,5.271768111283743
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.3.7,South Central Plains,3.592124883884773,,-0.5417219805872007
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.3.8,East Central Texas Plains,2.65375495014413,,-1.945972698352242
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.1,Ridge and Valley,3.391527290833365,,4.899091511222889
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.2,Central Appalachians,3.3784421002912337,,8.22543312905089
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.3,Western Allegheny Plateau,3.279394497770742,,10.982145767648541
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.4,Blue Ridge,3.804221576995388,,1.4684206459792568
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.5,Ozark Highlands,3.120518857779395,,6.794937066738503
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.6,Boston Mountains,3.2527954395666683,,4.805727455734097
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.7,Arkansas Valley,3.232636893946817,,3.065894751831335
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.8,Ouachita Mountains,3.507354817145469,,1.3187142030304217
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.4.9,Southwestern Appalachians,4.009171109744419,,4.153723462966737
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.5.1,Middle Atlantic Coastal Plain,3.455164004223234,,1.3774838851283275
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.5.2,Mississippi Alluvial Plain,3.897502805249341,,4.031830421778492
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.5.3,Southern Coastal Plain,3.656580507730408,,1.1966014054540062
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,8.5.4,Atlantic Coastal Pine Barrens,3.421124231159338,,4.142581707308065
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.2.1,Aspen Parkland/Northern Glaciated Plains,1.2496307356576262,,-1.548639189555735
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.2.2,Lake Manitoba and Lake Agassiz Plain,1.4400012446585728,,-3.528157598471536
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.2.3,Western Corn Belt Plains,2.065911555607695,,-4.236673734314015
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.2.4,Central Irregular Plains,2.686280131912459,,2.8099596731325285
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.3.1,Northwestern Glaciated Plains,0.9891334858049724,,-0.7236558015643473
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.3.3,Northwestern Great Plains,1.035518806662266,,-4.302632388019751
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.3.4,Nebraska Sand Hills,1.29124652281019,,-7.613718987475549
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.4.1,High Plains,1.0873238187808554,,-0.39925227497858595
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.4.2,Central Great Plains,1.772158823384582,,0.08371046973667169
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.4.3,Southwestern Tablelands,1.146062052656216,,2.8287759143480917
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.4.4,Flint Hills,2.472486325647749,,3.505687951273721
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.4.5,Cross Timbers,2.2943505950252745,,-1.1445473092852667
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.4.6,Edwards Plateau,1.5006773654049013,,-5.281677857602994
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.4.7,Texas Blackland Prairies,2.563855874715974,,-2.3214316712023026
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.5.1,Western Gulf Coastal Plain,2.5728678933015363,,-1.2408437780622124
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,Annual,9.6.1,Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,1.4034989977056207,,-0.011658119861776837
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,0.0.0,Water,2.1337848497994623,,21.558722987275523
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,1.1.1,Ellesmere and Devon Islands Ice Caps,0.532736171335517,,26.2118421217595
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,1.1.2,Baffin and Torngat Mountains,0.7697385623518194,,8.255659419026937
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.1.1,Thompson-Okanogan Plateau,2.219135601906583,,4.267836093479927
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.1.2,Columbia Plateau,1.3472207217965366,,4.744653385170625
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.1.3,Northern Basin and Range,1.226898018633723,,14.264377936455974
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.1.4,Wyoming Basin,0.6987111562460905,,14.781468117932203
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.1.5,Central Basin and Range,1.154862455143013,,19.79356889881658
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.1.6,Colorado Plateaus,0.9563474891089347,,19.450145826443517
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.1.7,Arizona/New Mexico Plateau,0.7992158957692215,,16.961405162750594
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.1.8,Snake River Plain,1.3601344136447635,,10.562593641240499
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.2.1,Mojave Basin and Range,1.288102947889288,,23.264789183687505
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.2.2,Sonoran Desert,0.687809383157972,,10.396559172496419
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.2.3,Baja Californian Desert,0.6268384647905836,,18.39412474390378
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,10.2.4,Chihuahuan Desert,0.3535645836502655,,1.3853750666459816
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",3.603734565440375,,16.19599580639395
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,11.1.2,Central California Valley,2.638801959481235,,15.238503277132217
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,11.1.3,Southern and Baja California Pine-Oak Mountains,3.2426247716925163,,22.960700616393225
pr,Precipitation,mm/day,CNRM-ESM2-1,ssp585,ssp585,near-term Future,DJF,12.1.1,Madrean Archipelago,1.0033720400109598,,11.055626847953576
