variable,variable_name,units,model,experiment,scenario,period,season,ecoregion,ecoregion_name,mean,delta,pct_change
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.2.4,Central Irregular Plains,15.963824175185229,1.315320985868249,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.3.1,Northwestern Glaciated Plains,8.191820296485611,1.3257398262633266,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.3.3,Northwestern Great Plains,10.3634894377378,1.3940145920632556,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.3.4,Nebraska Sand Hills,11.736714914886711,1.4435275667808707,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.4.1,High Plains,14.938574765256638,1.4723676107899593,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.4.2,Central Great Plains,16.935946208641425,1.4370593975271486,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.4.3,Southwestern Tablelands,15.717034161921058,1.3993388740947612,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.4.4,Flint Hills,16.71688289980312,1.4116200374631784,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.4.5,Cross Timbers,20.362974272625788,1.5778763986419868,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.4.6,Edwards Plateau,21.195194361707667,1.510869701668458,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.4.7,Texas Blackland Prairies,21.99663369985727,1.6084377921806592,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.5.1,Western Gulf Coastal Plain,24.44909987271487,1.2000865841959865,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,near-term Future,SON,9.6.1,Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,24.712502986153403,1.3847815714825629,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,0.0.0,Water,9.1858305252563,1.8695782935496785,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,1.1.1,Ellesmere and Devon Islands Ice Caps,-19.87792082512292,1.4882848573077645,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,1.1.2,Baffin and Torngat Mountains,-11.266969572522187,0.9419769038842123,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.1.1,Thompson-Okanogan Plateau,5.6091932756143486,1.1353846856689742,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.1.2,Columbia Plateau,12.490268584229758,1.2505855699606379,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.1.3,Northern Basin and Range,10.45615730468358,1.8412591036895627,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.1.4,Wyoming Basin,8.380825615629155,2.036903144585308,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.1.5,Central Basin and Range,12.18544524417014,1.9903845592165315,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.1.6,Colorado Plateaus,11.809987422580386,2.168483133599219,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.1.7,Arizona/New Mexico Plateau,13.51180953743874,2.0343329931257763,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.1.8,Snake River Plain,11.543177622920892,1.8909054774534582,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.2.1,Mojave Basin and Range,19.32268438873707,1.6923083870588762,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.2.2,Sonoran Desert,23.72009230733192,1.6152193981433207,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.2.3,Baja Californian Desert,22.425299508693563,1.1785352889894334,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,10.2.4,Chihuahuan Desert,20.59723042447437,1.6282947029093897,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",16.895471085176688,1.2634899768190557,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,11.1.2,Central California Valley,19.055041922685344,1.3413978433980027,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,11.1.3,Southern and Baja California Pine-Oak Mountains,13.95041098743318,1.4269506695611263,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,12.1.1,Madrean Archipelago,19.23990865945269,1.7088691732950103,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,12.1.2,"Piedmonts and Plains with Grasslands, Xeric Shrub, and Oak and Conifer Forests",18.761038356223693,1.3614707807828204,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,12.2.1,Hills and Interior Plains with Xeric Shrub and Mesquite Low Forest,19.47822477376,1.1811461619956845,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.1.1,Arizona/New Mexico Mountains,14.101119220545248,1.8908362916258206,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.2.1,"Sierra Madre Occidental with Conifer, Oak, and Mixed Forests",18.182303539360092,1.3390016016987794,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.3.1,"Sierra Madre Oriental with Conifer, Oak, and Mixed Forests",20.40242840726487,1.2796223023650306,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.4.1,Interior Plains and Piedmonts with Grasslands and Xeric Shrub,16.691650105859583,1.1424910066788652,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.4.2,"Hills and Sierras with Conifer, Oak, and Mixed Forests",18.426144549886075,1.1557997169949985,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.5.1,"Sierras of Jalisco and Michoacan with Conifer, Oak, and Mixed Forests",22.490409211566188,1.10190067566991,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.5.2,"Sierras of Guerrero and Oaxaca with Conifer, Oak, and Mixed Forests",21.338775442171663,1.1051069274683414,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.6.1,"Central American Sierra Madre with Conifer, Oak, and Mixed Forests",22.797319266950428,1.1375537467491164,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,13.6.2,"Chiapas Highlands with Conifer, Oak, and Mixed Forest",22.180552735149558,1.26463121715609,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.1.1,Coastal Plain with Low Tropical Deciduous Forest,26.802836170411688,1.415598736680387,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.1.2,Hills and Sierra with Low Tropical Deciduous Forest and Oak Forest,26.0627474415643,1.3324567293261715,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.2.1,Northwestern Yucatan Plain with Low Tropical Deciduous Forest,27.96791239237031,1.2202412138736207,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.3.1,Sinaloa Coastal Plain with Low Thorn Tropical Forest and Wetlands,26.480660748630584,1.2241644293752003,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.3.2,Sinaloa and Sonora Hills and Canyons with Xeric Shrub and Low Tropical Deciduous Forest,24.615038657603577,1.3623457158098802,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.4.1,Balsas Depression with Low Tropical Deciduous Forest and Xerophytic Shrub,26.29110768919458,1.0959630215654954,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.4.2,Chiapas Depression with Low Deciduous and Medium Semi-Deciduous Tropical Forest,25.78225412495151,1.18483688248795,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.4.3,Valleys and Depressions with Xeric Shrub and Low Tropical Deciduous Forest,20.15576778222196,1.1112094034619666,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.5.1,Tehuantepec Canyon and Plain with Low Tropical Deciduous Forest and Low Thorn Tropical Forest,26.66609257213545,1.2172532007971242,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.5.2,South Pacific Hills and Piedmonts with Low Tropical Deciduous Forest,27.404383932064977,1.0734573283209627,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,14.6.1,Los Cabos Plains and Hills with Low Tropical Deciduous Forest and Xeric Shrub,23.77020004066916,1.0991291506320984,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.1.1,Gulf of Mexico Coastal Plain with Wetlands and High Tropical Rain Forest,28.131058532820123,1.3537972227478186,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.1.2,Hills with Medium and High Evergreen Tropical Forest,26.16556733070518,1.3499785815882213,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.2.1,Plain with Low and Medium Deciduous Tropical Forest,27.892673515827003,1.247292330095064,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.2.2,Plain with Medium and High Semi-Evergreen Tropical Forest,27.70618835773412,1.0988280077307557,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.2.3,Hills with High and Medium Semi-Evergreen Tropical Forest,27.74657592150954,1.368299500650572,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.3.1,Los Tuxtlas Sierra with High Evergreen Tropical Forest,25.617028769782515,1.3101125344717275,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.4.1,Southern Florida Coastal Plain,26.056936479922964,0.9506942384828676,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.5.1,Nayarit and Sinaloa Plain with Low Thorn Tropical Forest,26.67721079923592,1.0179786522330225,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.5.2,Jalisco and Nayarit Hills and Plains with Medium Semi-Evergreen Tropical Forest,25.64379647229564,1.0347122046788435,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,15.6.1,Coastal Plain and Hills with High and Medium-High Evergreen Tropical Forest and Wetlands,27.337478056571243,1.1030912448380477,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.1,Sverdrup Islands Lowland,-14.917611646458308,2.6211224806466475,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.2,Ellesmere Mountains and Eureka Hills,-17.378957215048032,1.920074254641058,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.3,Parry Islands Plateau,-13.68680697968601,2.643465359924326,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.4,Lancaster and Borden Peninsula Plateaus,-13.56475473502041,1.8452183318588737,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.5,Foxe Uplands,-9.962068158705062,1.697980107963284,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.6,Baffin Uplands,-10.885242165775564,1.3094234733084207,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.7,Gulf of Boothia and Foxe Basin Plains,-9.520984991374236,1.676260305304659,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.8,Victoria Island Lowlands,-11.823656899830189,2.4789085662656536,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.1.9,Banks Island and Amundsen Gulf Lowlands,-11.088192217825046,2.3848968286840986,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.2.1,Arctic Coastal Plain,-8.019569314228056,0.8766219673203093,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.2.2,Arctic Foothills,-7.2764189463311055,0.8904395354803771,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.2.3,Subarctic Coastal Plains,-0.5866468213755398,0.8329461837878998,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.2.4,Seward Peninsula,-3.2677647287226903,0.7914597114518176,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.2.5,Bristol Bay-Nushagak Lowlands,2.9268832881188875,0.7522732960086151,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.2.6,Aleution Islands,4.983146563735255,0.7506786111628907,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.3.1,Brooks Range/Richardson Mountains,-9.197226646978116,0.9466246945940835,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.4.1,Amundsen Plains,-7.860354331440992,1.9358192944928083,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.4.2,Aberdeen Plains,-8.235530288151748,2.0043553838405472,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.4.3,Central Ungava Peninsula and Ottawa and Belcher Islands,-4.995107849104422,1.3309559847394086,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,2.4.4,Queen Maud Gulf and Chantrey Inlet Lowlands,-10.105610946299986,2.42265538371832,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.1.1,Interior Forested Lowlands and Uplands,-3.115662953452814,0.8711882093251213,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.1.2,Interior Bottomlands,-1.1294380385154388,0.8329315134486053,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.1.3,Yukon Flats,-2.6828742835637254,1.0508630913892905,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.2.1,Ogilvie Mountains,-6.187735533177144,1.1767420804271689,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.2.2,Mackenzie and Selwyn Mountains,-6.338914334793703,1.036459883266537,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.2.3,Peel River and Nahanni Plateaus,-4.360175690464352,1.1785583267555984,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.3.1,Great Bear Plains,-4.473777732907451,1.4519569610928436,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.3.2,Hay and Slave River Lowlands,0.359985572491191,1.2407883697476332,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.4.1,Kazan River and Selwyn Lake Uplands,-4.303886725299543,1.8355470673707366,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.4.2,La Grande Hills and New Quebec Central Plateau,-2.176927282325152,1.1158679658845405,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.4.3,Smallwood Uplands,-1.6018158148680923,0.6539360419757028,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.4.4,Ungava Bay Basin and George Plateau,-3.443741884300654,0.9148224662132449,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,3.4.5,Coppermine River and Tazin Lake Uplands,-3.776266478049015,1.731991459255152,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,4.1.1,Coastal Hudson Bay Lowland,-1.4731294222392255,1.9196643808712994,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,4.1.2,Hudson Bay and James Bay Lowlands,1.020261596523172,1.7206869860911007,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.1.1,Athabasca Plain and Churchill River Upland,0.482994511080869,1.644574339992682,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.1.2,Lake Nipigon and Lac Seul Upland,3.604213857270456,1.9347699694765759,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.1.3,Central Laurentians and Mecatina Plateau,1.1901652755839895,0.7232963401047916,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.1.4,Newfoundland Island,4.945623720078146,0.40290363435097376,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.1.5,Hayes River Upland and Big Trout Lake,1.3713590964854103,1.8014265814982413,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.1.6,Abitibi Plains and Riviere Rupert Plateau,2.651458755407125,1.3403668614461017,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.2.1,Northern Lakes and Forests,7.407598287785881,2.139827427728674,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.2.2,Northern Minnesota Wetlands,6.539163184520219,2.360382228601873,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.2.3,Algonquin/Southern Laurentians,5.443046323624708,1.2966586766234363,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,7.033762645414194,1.0588667373846539,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.3.3,North Central Appalachians,10.765876816863292,1.6217893327563857,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.4.1,Mid-Boreal Uplands and Peace-Wabaska Lowlands,3.278061204685473,1.5152635074265821,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.4.2,Clear Hills and Western Alberta Upland,3.2592434754436383,1.1649578576628103,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,5.4.3,Mid-Boreal Lowland and Interlake Plain,3.5659028560934027,1.889736779105739,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.1.1,Interior Highlands and Klondike Plateau,-4.087943248202346,0.9973405457709292,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.1.2,Alaska Range,-2.5921151073930115,0.966565100551342,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.1.3,Copper Plateau,-0.7281544042100767,0.9518386239582233,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.1.4,Wrangell and St. Elias Mountains,-5.011560066960418,0.9492954111452567,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.1.5,Watson Highlands,-2.050029501965664,0.9343713464707957,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.1.6,Yukon-Stikine Highlands/Boreal Mountains and Plateaus,-0.5166097474950885,0.8743557879056415,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.1,Skeena-Omineca-Central Canadian Rocky Mountains,2.7748193574261824,0.9304558024549463,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.10,Middle Rockies,6.854392069966881,1.7737428488760951,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.11,Klamath Mountains,12.279127008241844,1.082943777714659,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.12,Sierra Nevada,11.038322154584304,1.5511819096337707,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.13,Wasatch and Uinta Mountains,7.229639632663398,2.077606566180215,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.14,Southern Rockies,5.830425768752154,1.9353064571414502,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.15,Idaho Batholith,7.451388255174663,1.5754076030684159,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.2,Chilcotin Ranges and Fraser Plateau,4.522370406340982,0.97776565681569,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.3,Columbia Mountains/Northern Rockies,5.8317996094976055,1.2621395262596735,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.4,Canadian Rockies,2.5610588254770943,1.2872315459804788,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.5,North Cascades,6.714696027780401,1.114057242059503,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.6,Cypress Upland,6.413854470951196,1.8194243142095923,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.7,Cascades,9.930172688489654,1.107982101941987,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.8,Eastern Cascades Slopes and Foothills,10.269108023792796,1.4160388871687548,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,6.2.9,Blue Mountains,10.165378438434978,1.4640491357512122,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.1,Ahklun and Kilbuck Mountains,0.3400369906542659,0.7986644078984189,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.2,Alaska Peninsula Mountains,3.266193919963399,0.6941488560065592,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.3,Cook Inlet,3.198468370667312,0.9217575038063863,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.4,Pacific Coastal Mountains,0.2769854540648275,0.8344472986741649,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,7.149780145900544,0.7563861851399558,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.6,Pacific and Nass Ranges,5.610732016632172,0.9092850933674432,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.7,Strait of Georgia/Puget Lowland,11.225861471436778,0.9341604070659528,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.8,Coast Range,12.320091508292808,0.8950795931028637,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,7.1.9,Willamette Valley,13.31917895107781,0.967094587215227,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,8.1.1,Eastern Great Lakes Lowlands,9.046673943013923,1.495873721635653,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,8.1.10,Erie Drift Plain,12.46168848061379,2.0520543317377395,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,8.1.2,Lake Erie Lowland,11.124808934440376,1.851756629035215,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,8.1.3,Northern Allegheny Plateau,10.526315297017383,1.7428378518120375,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,8.1.4,North Central Hardwood Forests,9.844297292256824,2.600921561321826,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,8.1.5,Driftless Area,11.581752444584255,2.8108863833012823,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,8.1.6,Southern Michigan/Northern Indiana Drift Plains,12.282782956045166,2.14736482243044,
tas,Mean near-surface air temperature,degC,CNRM-ESM2-1,ssp126,ssp126,mid-term Future,Annual,8.1.7,Northeastern Coastal Zone,12.02860503574614,1.3224028863134265,
