Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_Pr,Plot_index_Annual_Pr,Ave25yearSpan_Winter_pr,Plot_index_Winter_pr,Ave25yearSpan_Spring_pr,Plot_index_Spring_pr,Ave25yearSpan_Summer_pr,Plot_index_Summer_pr,Ave25yearSpan_Fall_pr,Plot_index_Fall_pr
near-term Future,4,9.3.3,ssp585,1.36E-05,9.790994972,5.79E-06,18.31995313,1.78E-05,17.12536203,2.06E-05,6.928402154,9.91E-06,0.566065452
mid-term Future,4,9.3.3,ssp585,1.51E-05,21.98538929,6.88E-06,40.62345038,2.06E-05,35.92362063,2.15E-05,11.55723996,1.10E-05,11.79078606
long-term Future,4,9.3.3,ssp585,1.59E-05,29.05207574,7.05E-06,44.12117938,2.05E-05,34.93389807,2.36E-05,22.40744845,1.25E-05,26.7518976
near-term Future,4,9.3.4,ssp585,1.68E-05,1.227774564,5.56E-06,11.95800676,2.05E-05,-5.850637116,2.87E-05,4.190238682,1.21E-05,3.98235249
mid-term Future,4,9.3.4,ssp585,1.79E-05,8.02405104,5.95E-06,19.88217397,2.34E-05,7.571141744,3.02E-05,9.562767707,1.17E-05,0.020053322
long-term Future,4,9.3.4,ssp585,1.96E-05,18.08010489,7.43E-06,49.65126234,2.28E-05,4.640587565,3.49E-05,26.8711303,1.30E-05,11.0893342
near-term Future,4,9.4.1,ssp585,1.35E-05,-0.347490679,4.61E-06,2.730754205,1.41E-05,-9.737964169,2.32E-05,3.849824113,1.18E-05,3.673659636
mid-term Future,4,9.4.1,ssp585,1.45E-05,7.089452446,5.10E-06,13.70098753,1.47E-05,-5.513207996,2.65E-05,18.44318497,1.13E-05,-1.2382926
long-term Future,4,9.4.1,ssp585,1.70E-05,25.41773915,6.08E-06,35.5659838,1.51E-05,-2.962711564,3.36E-05,50.48821752,1.28E-05,12.349623
near-term Future,4,9.4.2,ssp585,2.13E-05,-2.856309153,8.79E-06,-0.267914065,2.57E-05,-10.35790811,3.04E-05,-1.3453656,2.01E-05,5.718916076
mid-term Future,4,9.4.2,ssp585,2.21E-05,0.917882659,9.32E-06,5.764654928,2.58E-05,-10.0060782,3.49E-05,13.34918879,1.76E-05,-7.219049344
long-term Future,4,9.4.2,ssp585,2.47E-05,12.92065382,1.04E-05,18.23222572,2.60E-05,-9.094018316,4.35E-05,41.17842616,1.89E-05,-0.546957366
near-term Future,4,9.4.3,ssp585,1.35E-05,-3.512314335,5.37E-06,-0.923201483,1.23E-05,-15.45965189,2.31E-05,0.835182367,1.32E-05,1.999889204
mid-term Future,4,9.4.3,ssp585,1.43E-05,2.36990191,5.55E-06,2.266982053,1.22E-05,-16.1920906,2.67E-05,16.8743452,1.24E-05,-3.878362173
long-term Future,4,9.4.3,ssp585,1.69E-05,20.63969076,6.08E-06,12.06294081,1.23E-05,-15.36842746,3.51E-05,53.46005336,1.40E-05,7.818238462
near-term Future,4,9.4.4,ssp585,2.84E-05,-2.727917954,1.18E-05,5.436121423,3.49E-05,-7.790364506,3.86E-05,-5.176679162,2.84E-05,5.924705177
mid-term Future,4,9.4.4,ssp585,2.93E-05,0.342455949,1.34E-05,20.18598052,3.45E-05,-8.875868429,4.46E-05,9.461035723,2.39E-05,-10.88173652
long-term Future,4,9.4.4,ssp585,3.35E-05,14.52207565,1.43E-05,27.5587045,3.62E-05,-4.290938565,5.73E-05,40.67188466,2.61E-05,-2.484514812
near-term Future,4,9.4.5,ssp585,2.72E-05,-5.154728517,1.63E-05,-9.108953314,3.29E-05,-12.14552997,3.09E-05,-0.937242461,2.88E-05,2.74263685
mid-term Future,4,9.4.5,ssp585,2.71E-05,-5.531003326,1.55E-05,-13.39734499,3.13E-05,-16.52875154,3.58E-05,14.94030473,2.47E-05,-11.80210706
long-term Future,4,9.4.5,ssp585,2.77E-05,-3.408277035,1.74E-05,-2.719361443,2.79E-05,-25.42856832,3.86E-05,23.72863891,2.75E-05,-1.977674158
near-term Future,4,9.4.6,ssp585,1.76E-05,-9.00811702,8.73E-06,-23.15543715,1.76E-05,-14.38706328,2.26E-05,-1.834582326,2.11E-05,-4.334825791
mid-term Future,4,9.4.6,ssp585,1.81E-05,-6.148865446,8.61E-06,-24.23253198,1.66E-05,-19.33433387,2.54E-05,10.12873853,2.15E-05,-2.548431492
long-term Future,4,9.4.6,ssp585,1.70E-05,-11.93069741,9.64E-06,-15.19466969,1.40E-05,-31.71384369,2.24E-05,-2.661579258,2.19E-05,-0.865898296
near-term Future,4,9.4.7,ssp585,2.95E-05,-7.803341001,2.04E-05,-18.8195469,3.25E-05,-16.56861799,3.01E-05,-0.847007973,3.50E-05,4.273059968
mid-term Future,4,9.4.7,ssp585,2.83E-05,-11.4792183,2.02E-05,-19.51232227,3.04E-05,-21.98095631,3.27E-05,7.844578856,2.93E-05,-12.79333343
long-term Future,4,9.4.7,ssp585,2.84E-05,-11.2717621,2.28E-05,-8.910748114,2.49E-05,-35.94860541,3.13E-05,3.090669121,3.49E-05,4.111061402
near-term Future,4,9.5.1,ssp585,2.97E-05,-7.4603118,1.89E-05,-21.81337949,2.22E-05,-18.95189177,3.86E-05,-1.432798152,3.88E-05,3.245675466
mid-term Future,4,9.5.1,ssp585,2.97E-05,-7.352554798,1.90E-05,-21.70775746,2.25E-05,-17.54828368,3.90E-05,-0.452808942,3.82E-05,1.602371148
long-term Future,4,9.5.1,ssp585,2.97E-05,-7.492139935,2.11E-05,-13.09747748,1.76E-05,-35.53425958,3.31E-05,-15.53431221,4.69E-05,24.72007177
near-term Future,4,9.6.1,ssp585,1.62E-05,-7.124502212,5.60E-06,-25.958103,1.25E-05,-15.46022668,2.55E-05,6.656532165,2.11E-05,-10.09616907
mid-term Future,4,9.6.1,ssp585,1.74E-05,-0.419188151,5.39E-06,-28.76456906,1.33E-05,-9.939375784,2.65E-05,10.8874774,2.42E-05,3.132438901
long-term Future,4,9.6.1,ssp585,1.57E-05,-10.27559936,6.23E-06,-17.67310094,9.93E-06,-32.9464653,2.34E-05,-2.168912987,2.30E-05,-2.126845471
near-term Past,5,0.0.0,historical,2.72E-05,0,2.17E-05,0,2.54E-05,0,3.26E-05,0,2.90E-05,0
near-term Past,5,1.1.1,historical,6.92E-06,0,5.06E-06,0,4.00E-06,0,1.06E-05,0,8.10E-06,0
near-term Past,5,1.1.2,historical,1.25E-05,0,8.50E-06,0,8.61E-06,0,1.58E-05,0,1.70E-05,0
near-term Past,5,10.1.1,historical,2.05E-05,0,2.47E-05,0,1.87E-05,0,1.75E-05,0,2.12E-05,0
near-term Past,5,10.1.2,historical,1.01E-05,0,1.54E-05,0,1.06E-05,0,5.20E-06,0,9.47E-06,0
near-term Past,5,10.1.3,historical,9.65E-06,0,1.38E-05,0,1.10E-05,0,6.80E-06,0,7.26E-06,0
near-term Past,5,10.1.4,historical,9.55E-06,0,7.32E-06,0,1.26E-05,0,1.04E-05,0,7.84E-06,0
near-term Past,5,10.1.5,historical,9.23E-06,0,1.24E-05,0,1.10E-05,0,6.04E-06,0,7.55E-06,0
near-term Past,5,10.1.6,historical,9.67E-06,0,1.01E-05,0,9.46E-06,0,8.48E-06,0,1.07E-05,0
near-term Past,5,10.1.7,historical,9.41E-06,0,8.28E-06,0,6.79E-06,0,1.17E-05,0,1.09E-05,0
near-term Past,5,10.1.8,historical,1.09E-05,0,1.57E-05,0,1.20E-05,0,7.74E-06,0,8.46E-06,0
near-term Past,5,10.2.1,historical,7.39E-06,0,1.36E-05,0,6.81E-06,0,3.41E-06,0,5.89E-06,0
near-term Past,5,10.2.2,historical,6.31E-06,0,7.55E-06,0,2.82E-06,0,7.49E-06,0,7.37E-06,0
near-term Past,5,10.2.3,historical,4.72E-06,0,5.71E-06,0,9.80E-07,0,5.12E-06,0,7.08E-06,0
near-term Past,5,10.2.4,historical,9.60E-06,0,4.04E-06,0,4.99E-06,0,1.69E-05,0,1.24E-05,0
near-term Past,5,11.1.1,historical,1.70E-05,0,3.99E-05,0,1.67E-05,0,1.54E-06,0,1.05E-05,0
near-term Past,5,11.1.2,historical,1.25E-05,0,2.94E-05,0,1.26E-05,0,8.14E-07,0,7.59E-06,0
near-term Past,5,11.1.3,historical,1.51E-05,0,3.33E-05,0,1.60E-05,0,2.05E-06,0,9.39E-06,0
near-term Past,5,12.1.1,historical,1.19E-05,0,1.01E-05,0,4.13E-06,0,2.11E-05,0,1.22E-05,0
near-term Past,5,12.1.2,historical,1.30E-05,0,3.53E-06,0,3.03E-06,0,3.00E-05,0,1.52E-05,0
near-term Past,5,12.2.1,historical,2.11E-05,0,2.89E-06,0,7.52E-06,0,4.94E-05,0,2.42E-05,0
near-term Past,5,13.1.1,historical,1.24E-05,0,1.15E-05,0,7.37E-06,0,1.62E-05,0,1.44E-05,0
near-term Past,5,13.2.1,historical,2.31E-05,0,1.05E-05,0,3.07E-06,0,5.49E-05,0,2.35E-05,0
near-term Past,5,13.3.1,historical,2.38E-05,0,6.21E-06,0,1.35E-05,0,4.19E-05,0,3.30E-05,0
near-term Past,5,13.4.1,historical,2.43E-05,0,3.32E-06,0,1.62E-05,0,4.80E-05,0,2.91E-05,0
near-term Past,5,13.4.2,historical,3.15E-05,0,4.29E-06,0,1.47E-05,0,6.78E-05,0,3.88E-05,0
near-term Past,5,13.5.1,historical,3.28E-05,0,4.50E-06,0,3.08E-06,0,7.64E-05,0,4.68E-05,0
near-term Past,5,13.5.2,historical,3.76E-05,0,4.21E-06,0,1.78E-05,0,7.88E-05,0,4.77E-05,0
near-term Past,5,13.6.1,historical,5.31E-05,0,3.69E-06,0,2.90E-05,0,0.000103875,0,7.47E-05,0
near-term Past,5,13.6.2,historical,5.79E-05,0,1.82E-05,0,3.62E-05,0,9.48E-05,0,8.13E-05,0
near-term Past,5,14.1.1,historical,3.06E-05,0,8.69E-06,0,1.68E-05,0,5.13E-05,0,4.51E-05,0
near-term Past,5,14.1.2,historical,3.47E-05,0,8.54E-06,0,1.85E-05,0,6.42E-05,0,4.71E-05,0
near-term Past,5,14.2.1,historical,2.86E-05,0,1.00E-05,0,1.49E-05,0,4.91E-05,0,3.99E-05,0
near-term Past,5,14.3.1,historical,1.59E-05,0,6.55E-06,0,4.93E-07,0,3.49E-05,0,2.10E-05,0
near-term Past,5,14.3.2,historical,2.23E-05,0,1.04E-05,0,1.66E-06,0,5.21E-05,0,2.44E-05,0
near-term Past,5,14.4.1,historical,3.01E-05,0,2.52E-06,0,9.35E-06,0,6.87E-05,0,3.92E-05,0
near-term Past,5,14.4.2,historical,4.49E-05,0,4.95E-06,0,2.47E-05,0,8.90E-05,0,6.02E-05,0
near-term Past,5,14.4.3,historical,2.55E-05,0,3.40E-06,0,1.87E-05,0,4.91E-05,0,2.95E-05,0
near-term Past,5,14.5.1,historical,3.32E-05,0,2.17E-06,0,1.30E-05,0,7.37E-05,0,4.30E-05,0
near-term Past,5,14.5.2,historical,3.66E-05,0,3.34E-06,0,8.10E-06,0,8.07E-05,0,5.36E-05,0
near-term Past,5,14.6.1,historical,1.27E-05,0,5.38E-06,0,4.56E-07,0,1.79E-05,0,2.67E-05,0
near-term Past,5,15.1.1,historical,6.38E-05,0,3.04E-05,0,2.65E-05,0,9.38E-05,0,0.000103037,0
near-term Past,5,15.1.2,historical,6.23E-05,0,2.19E-05,0,3.26E-05,0,0.00010528,0,8.78E-05,0
near-term Past,5,15.2.1,historical,3.56E-05,0,1.23E-05,0,2.20E-05,0,5.90E-05,0,4.84E-05,0
near-term Past,5,15.2.2,historical,4.19E-05,0,2.15E-05,0,2.66E-05,0,5.90E-05,0,5.95E-05,0
near-term Past,5,15.2.3,historical,4.18E-05,0,1.70E-05,0,2.44E-05,0,6.50E-05,0,6.01E-05,0
near-term Past,5,15.3.1,historical,5.89E-05,0,1.92E-05,0,1.89E-05,0,9.96E-05,0,9.63E-05,0
near-term Past,5,15.4.1,historical,4.58E-05,0,1.90E-05,0,3.64E-05,0,7.63E-05,0,5.10E-05,0
near-term Past,5,15.5.1,historical,4.04E-05,0,6.19E-06,0,1.48E-06,0,9.69E-05,0,5.68E-05,0
near-term Past,5,15.5.2,historical,4.02E-05,0,6.36E-06,0,1.74E-06,0,9.63E-05,0,5.60E-05,0
near-term Past,5,15.6.1,historical,5.46E-05,0,1.86E-06,0,2.95E-05,0,0.000106804,0,7.94E-05,0
near-term Past,5,2.1.1,historical,2.41E-06,0,4.39E-07,0,9.97E-07,0,5.26E-06,0,2.92E-06,0
near-term Past,5,2.1.2,historical,4.57E-06,0,2.90E-06,0,2.44E-06,0,7.62E-06,0,5.31E-06,0
near-term Past,5,2.1.3,historical,3.36E-06,0,1.11E-06,0,1.63E-06,0,6.61E-06,0,4.03E-06,0
near-term Past,5,2.1.4,historical,5.79E-06,0,2.35E-06,0,2.89E-06,0,1.02E-05,0,7.68E-06,0
near-term Past,5,2.1.5,historical,8.61E-06,0,3.95E-06,0,5.25E-06,0,1.32E-05,0,1.20E-05,0
near-term Past,5,2.1.6,historical,1.02E-05,0,4.83E-06,0,6.46E-06,0,1.52E-05,0,1.41E-05,0
near-term Past,5,2.1.7,historical,7.45E-06,0,2.53E-06,0,4.72E-06,0,1.18E-05,0,1.07E-05,0
near-term Past,5,2.1.8,historical,3.63E-06,0,1.23E-06,0,1.76E-06,0,6.90E-06,0,4.60E-06,0
near-term Past,5,2.1.9,historical,3.78E-06,0,1.16E-06,0,1.82E-06,0,7.09E-06,0,4.98E-06,0
near-term Past,5,2.2.1,historical,4.56E-06,0,1.64E-06,0,1.64E-06,0,1.01E-05,0,4.85E-06,0
near-term Past,5,2.2.2,historical,5.77E-06,0,2.27E-06,0,2.32E-06,0,1.31E-05,0,5.32E-06,0
near-term Past,5,2.2.3,historical,1.37E-05,0,9.25E-06,0,6.99E-06,0,2.16E-05,0,1.70E-05,0
near-term Past,5,2.2.4,historical,1.13E-05,0,7.09E-06,0,5.53E-06,0,2.02E-05,0,1.24E-05,0
near-term Past,5,2.2.5,historical,2.07E-05,0,1.62E-05,0,1.35E-05,0,2.48E-05,0,2.83E-05,0
near-term Past,5,2.2.6,historical,3.23E-05,0,3.47E-05,0,2.38E-05,0,2.78E-05,0,4.31E-05,0
near-term Past,5,2.3.1,historical,5.35E-06,0,1.34E-06,0,2.02E-06,0,1.51E-05,0,2.76E-06,0
near-term Past,5,2.4.1,historical,6.62E-06,0,2.97E-06,0,3.58E-06,0,1.20E-05,0,7.86E-06,0
near-term Past,5,2.4.2,historical,8.41E-06,0,3.92E-06,0,4.87E-06,0,1.35E-05,0,1.12E-05,0
near-term Past,5,2.4.3,historical,1.54E-05,0,8.93E-06,0,9.93E-06,0,2.20E-05,0,2.06E-05,0
near-term Past,5,2.4.4,historical,5.73E-06,0,2.25E-06,0,3.10E-06,0,1.04E-05,0,7.17E-06,0
near-term Past,5,3.1.1,historical,1.05E-05,0,5.59E-06,0,5.07E-06,0,2.08E-05,0,1.03E-05,0
near-term Past,5,3.1.2,historical,1.22E-05,0,7.08E-06,0,5.89E-06,0,2.31E-05,0,1.26E-05,0
near-term Past,5,3.1.3,historical,6.16E-06,0,2.03E-06,0,2.08E-06,0,1.62E-05,0,4.24E-06,0
near-term Past,5,3.2.1,historical,5.73E-06,0,1.62E-06,0,2.50E-06,0,1.57E-05,0,2.91E-06,0
near-term Past,5,3.2.2,historical,1.04E-05,0,5.34E-06,0,6.24E-06,0,2.22E-05,0,7.51E-06,0
near-term Past,5,3.2.3,historical,1.14E-05,0,6.68E-06,0,7.03E-06,0,2.19E-05,0,9.78E-06,0
near-term Past,5,3.3.1,historical,8.93E-06,0,5.44E-06,0,5.18E-06,0,1.57E-05,0,9.25E-06,0
near-term Past,5,3.3.2,historical,1.30E-05,0,7.19E-06,0,9.05E-06,0,2.46E-05,0,1.11E-05,0
near-term Past,5,3.4.1,historical,1.21E-05,0,5.87E-06,0,7.66E-06,0,2.05E-05,0,1.43E-05,0
near-term Past,5,3.4.2,historical,2.25E-05,0,1.32E-05,0,1.48E-05,0,3.23E-05,0,2.94E-05,0
near-term Past,5,3.4.3,historical,2.80E-05,0,2.34E-05,0,2.20E-05,0,3.62E-05,0,3.00E-05,0
near-term Past,5,3.4.4,historical,2.12E-05,0,1.52E-05,0,1.53E-05,0,2.91E-05,0,2.49E-05,0
near-term Past,5,3.4.5,historical,9.70E-06,0,5.76E-06,0,5.60E-06,0,1.58E-05,0,1.15E-05,0
near-term Past,5,4.1.1,historical,1.54E-05,0,7.26E-06,0,9.33E-06,0,2.48E-05,0,1.98E-05,0
near-term Past,5,4.1.2,historical,1.96E-05,0,1.11E-05,0,1.33E-05,0,3.01E-05,0,2.36E-05,0
near-term Past,5,5.1.1,historical,1.54E-05,0,7.85E-06,0,1.05E-05,0,2.72E-05,0,1.57E-05,0
near-term Past,5,5.1.2,historical,2.23E-05,0,1.23E-05,0,1.81E-05,0,3.47E-05,0,2.39E-05,0
near-term Past,5,5.1.3,historical,3.25E-05,0,2.62E-05,0,2.58E-05,0,4.18E-05,0,3.57E-05,0
near-term Past,5,5.1.4,historical,4.16E-05,0,4.58E-05,0,3.49E-05,0,3.92E-05,0,4.62E-05,0
near-term Past,5,5.1.5,historical,1.91E-05,0,9.06E-06,0,1.36E-05,0,3.22E-05,0,2.13E-05,0
near-term Past,5,5.1.6,historical,2.74E-05,0,1.96E-05,0,2.17E-05,0,3.67E-05,0,3.16E-05,0
near-term Past,5,5.2.1,historical,2.41E-05,0,1.35E-05,0,2.27E-05,0,3.48E-05,0,2.52E-05,0
near-term Past,5,5.2.2,historical,2.10E-05,0,8.91E-06,0,1.84E-05,0,3.60E-05,0,2.03E-05,0
near-term Past,5,5.2.3,historical,3.19E-05,0,2.85E-05,0,2.71E-05,0,3.81E-05,0,3.41E-05,0
near-term Past,5,5.3.1,historical,3.82E-05,0,3.69E-05,0,3.47E-05,0,4.26E-05,0,3.89E-05,0
near-term Past,5,5.3.3,historical,3.41E-05,0,2.84E-05,0,3.24E-05,0,4.27E-05,0,3.30E-05,0
near-term Past,5,5.4.1,historical,1.48E-05,0,7.97E-06,0,1.14E-05,0,2.83E-05,0,1.12E-05,0
near-term Past,5,5.4.2,historical,1.73E-05,0,9.95E-06,0,1.37E-05,0,3.33E-05,0,1.22E-05,0
near-term Past,5,5.4.3,historical,1.62E-05,0,8.32E-06,0,1.28E-05,0,2.78E-05,0,1.56E-05,0
near-term Past,5,6.1.1,historical,7.48E-06,0,2.45E-06,0,3.42E-06,0,1.95E-05,0,4.43E-06,0
near-term Past,5,6.1.2,historical,1.44E-05,0,9.46E-06,0,7.78E-06,0,2.66E-05,0,1.35E-05,0
near-term Past,5,6.1.3,historical,1.69E-05,0,1.22E-05,0,9.99E-06,0,2.61E-05,0,1.90E-05,0
near-term Past,5,6.1.4,historical,2.01E-05,0,1.53E-05,0,1.43E-05,0,2.88E-05,0,2.17E-05,0
near-term Past,5,6.1.5,historical,1.03E-05,0,6.32E-06,0,5.96E-06,0,1.97E-05,0,9.23E-06,0
near-term Past,5,6.1.6,historical,1.66E-05,0,1.36E-05,0,9.98E-06,0,2.41E-05,0,1.83E-05,0
near-term Past,5,6.2.1,historical,2.01E-05,0,1.96E-05,0,1.42E-05,0,2.38E-05,0,2.26E-05,0
near-term Past,5,6.2.10,historical,1.30E-05,0,1.13E-05,0,1.50E-05,0,1.55E-05,0,1.04E-05,0
near-term Past,5,6.2.11,historical,3.31E-05,0,7.16E-05,0,3.03E-05,0,5.46E-06,0,2.66E-05,0
near-term Past,5,6.2.12,historical,2.63E-05,0,5.85E-05,0,2.55E-05,0,4.66E-06,0,1.74E-05,0
near-term Past,5,6.2.13,historical,1.37E-05,0,1.69E-05,0,1.58E-05,0,9.42E-06,0,1.28E-05,0
near-term Past,5,6.2.14,historical,1.47E-05,0,1.18E-05,0,1.52E-05,0,1.89E-05,0,1.29E-05,0
near-term Past,5,6.2.15,historical,1.49E-05,0,2.16E-05,0,1.52E-05,0,1.07E-05,0,1.24E-05,0
near-term Past,5,6.2.2,historical,2.03E-05,0,2.28E-05,0,1.51E-05,0,1.86E-05,0,2.49E-05,0
near-term Past,5,6.2.3,historical,2.90E-05,0,3.61E-05,0,2.69E-05,0,2.34E-05,0,3.00E-05,0
near-term Past,5,6.2.4,historical,2.53E-05,0,2.53E-05,0,2.29E-05,0,2.90E-05,0,2.40E-05,0
near-term Past,5,6.2.5,historical,3.61E-05,0,5.93E-05,0,3.29E-05,0,1.46E-05,0,3.89E-05,0
near-term Past,5,6.2.6,historical,1.14E-05,0,8.53E-06,0,1.22E-05,0,1.73E-05,0,7.63E-06,0
near-term Past,5,6.2.7,historical,4.30E-05,0,7.78E-05,0,4.23E-05,0,1.14E-05,0,4.24E-05,0
near-term Past,5,6.2.8,historical,1.94E-05,0,3.68E-05,0,1.86E-05,0,6.45E-06,0,1.67E-05,0
near-term Past,5,6.2.9,historical,1.32E-05,0,1.91E-05,0,1.45E-05,0,8.34E-06,0,1.14E-05,0
near-term Past,5,7.1.1,historical,1.53E-05,0,9.78E-06,0,8.87E-06,0,2.34E-05,0,1.90E-05,0
near-term Past,5,7.1.2,historical,3.04E-05,0,3.02E-05,0,2.26E-05,0,2.83E-05,0,4.05E-05,0
near-term Past,5,7.1.3,historical,1.80E-05,0,1.47E-05,0,9.73E-06,0,2.39E-05,0,2.37E-05,0
near-term Past,5,7.1.4,historical,3.45E-05,0,3.40E-05,0,2.42E-05,0,3.19E-05,0,4.79E-05,0
near-term Past,5,7.1.5,historical,6.72E-05,0,8.16E-05,0,5.41E-05,0,3.61E-05,0,9.77E-05,0
near-term Past,5,7.1.6,historical,5.49E-05,0,7.15E-05,0,4.41E-05,0,2.63E-05,0,7.83E-05,0
near-term Past,5,7.1.7,historical,5.42E-05,0,8.80E-05,0,4.78E-05,0,1.64E-05,0,6.63E-05,0
near-term Past,5,7.1.8,historical,5.26E-05,0,9.92E-05,0,5.00E-05,0,1.06E-05,0,5.28E-05,0
near-term Past,5,7.1.9,historical,4.02E-05,0,7.35E-05,0,4.03E-05,0,9.33E-06,0,3.95E-05,0
near-term Past,5,8.1.1,historical,3.27E-05,0,3.13E-05,0,2.96E-05,0,3.65E-05,0,3.37E-05,0
near-term Past,5,8.1.10,historical,3.22E-05,0,2.65E-05,0,3.36E-05,0,3.85E-05,0,3.01E-05,0
near-term Past,5,8.1.2,historical,2.96E-05,0,2.82E-05,0,2.97E-05,0,3.14E-05,0,2.95E-05,0
near-term Past,5,8.1.3,historical,3.26E-05,0,2.73E-05,0,3.07E-05,0,4.04E-05,0,3.22E-05,0
near-term Past,5,8.1.4,historical,2.36E-05,0,1.01E-05,0,2.54E-05,0,3.56E-05,0,2.31E-05,0
near-term Past,5,8.1.5,historical,2.61E-05,0,1.12E-05,0,3.01E-05,0,3.95E-05,0,2.34E-05,0
near-term Past,5,8.1.6,historical,2.89E-05,0,2.25E-05,0,2.98E-05,0,3.48E-05,0,2.84E-05,0
near-term Past,5,8.1.7,historical,3.76E-05,0,3.73E-05,0,3.70E-05,0,3.89E-05,0,3.73E-05,0
near-term Past,5,8.1.8,historical,3.71E-05,0,3.67E-05,0,3.37E-05,0,4.06E-05,0,3.76E-05,0
near-term Past,5,8.1.9,historical,3.67E-05,0,3.82E-05,0,3.34E-05,0,3.72E-05,0,3.83E-05,0
near-term Past,5,8.2.1,historical,2.65E-05,0,1.49E-05,0,2.88E-05,0,3.70E-05,0,2.51E-05,0
near-term Past,5,8.2.2,historical,2.73E-05,0,2.21E-05,0,2.86E-05,0,3.26E-05,0,2.61E-05,0
near-term Past,5,8.2.3,historical,3.03E-05,0,2.05E-05,0,3.42E-05,0,3.88E-05,0,2.75E-05,0
near-term Past,5,8.2.4,historical,3.20E-05,0,2.56E-05,0,3.66E-05,0,3.85E-05,0,2.73E-05,0
near-term Past,5,8.3.1,historical,3.61E-05,0,3.28E-05,0,3.49E-05,0,4.16E-05,0,3.50E-05,0
near-term Past,5,8.3.2,historical,3.37E-05,0,2.57E-05,0,4.03E-05,0,3.92E-05,0,2.96E-05,0
near-term Past,5,8.3.3,historical,4.13E-05,0,3.97E-05,0,4.75E-05,0,4.44E-05,0,3.38E-05,0
near-term Past,5,8.3.4,historical,3.97E-05,0,3.98E-05,0,3.89E-05,0,4.58E-05,0,3.41E-05,0
near-term Past,5,8.3.5,historical,4.45E-05,0,4.66E-05,0,4.53E-05,0,5.13E-05,0,3.51E-05,0
near-term Past,5,8.3.6,historical,4.52E-05,0,4.81E-05,0,5.28E-05,0,4.30E-05,0,3.73E-05,0
near-term Past,5,8.3.7,historical,4.18E-05,0,4.33E-05,0,4.50E-05,0,3.62E-05,0,4.30E-05,0
near-term Past,5,8.3.8,historical,3.12E-05,0,2.65E-05,0,3.51E-05,0,2.55E-05,0,3.77E-05,0
near-term Past,5,8.4.1,historical,3.79E-05,0,3.64E-05,0,3.91E-05,0,4.29E-05,0,3.33E-05,0
near-term Past,5,8.4.2,historical,3.70E-05,0,3.48E-05,0,3.92E-05,0,4.35E-05,0,3.04E-05,0
near-term Past,5,8.4.3,historical,3.49E-05,0,3.06E-05,0,3.81E-05,0,4.20E-05,0,2.87E-05,0
near-term Past,5,8.4.4,historical,4.49E-05,0,4.50E-05,0,4.64E-05,0,4.94E-05,0,3.87E-05,0
near-term Past,5,8.4.5,historical,3.52E-05,0,2.67E-05,0,4.20E-05,0,3.80E-05,0,3.39E-05,0
near-term Past,5,8.4.6,historical,3.65E-05,0,3.00E-05,0,4.36E-05,0,3.61E-05,0,3.62E-05,0
near-term Past,5,8.4.7,historical,3.66E-05,0,3.00E-05,0,4.42E-05,0,3.47E-05,0,3.75E-05,0
near-term Past,5,8.4.8,historical,3.98E-05,0,3.49E-05,0,4.71E-05,0,3.59E-05,0,4.13E-05,0
near-term Past,5,8.4.9,historical,4.66E-05,0,4.97E-05,0,5.08E-05,0,4.76E-05,0,3.84E-05,0
near-term Past,5,8.5.1,historical,4.07E-05,0,3.63E-05,0,3.49E-05,0,5.44E-05,0,3.70E-05,0
near-term Past,5,8.5.2,historical,4.42E-05,0,4.60E-05,0,5.01E-05,0,4.31E-05,0,3.81E-05,0
near-term Past,5,8.5.3,historical,4.36E-05,0,3.33E-05,0,3.61E-05,0,6.65E-05,0,3.88E-05,0
near-term Past,5,8.5.4,historical,3.75E-05,0,3.67E-05,0,3.57E-05,0,4.24E-05,0,3.54E-05,0
near-term Past,5,9.2.1,historical,1.53E-05,0,7.10E-06,0,1.56E-05,0,2.68E-05,0,1.15E-05,0
near-term Past,5,9.2.2,historical,1.72E-05,0,7.50E-06,0,1.67E-05,0,2.92E-05,0,1.52E-05,0
near-term Past,5,9.2.3,historical,2.51E-05,0,9.45E-06,0,3.08E-05,0,3.72E-05,0,2.26E-05,0
near-term Past,5,9.2.4,historical,3.13E-05,0,1.59E-05,0,3.78E-05,0,3.92E-05,0,3.16E-05,0
near-term Past,5,9.3.1,historical,1.21E-05,0,5.95E-06,0,1.31E-05,0,2.07E-05,0,8.36E-06,0
near-term Past,5,9.3.3,historical,1.26E-05,0,4.67E-06,0,1.59E-05,0,2.02E-05,0,9.59E-06,0
near-term Past,5,9.3.4,historical,1.67E-05,0,4.27E-06,0,2.16E-05,0,2.85E-05,0,1.22E-05,0
near-term Past,5,9.4.1,historical,1.34E-05,0,4.56E-06,0,1.52E-05,0,2.23E-05,0,1.13E-05,0
near-term Past,5,9.4.2,historical,2.16E-05,0,8.80E-06,0,2.69E-05,0,2.97E-05,0,2.04E-05,0
near-term Past,5,9.4.3,historical,1.37E-05,0,5.52E-06,0,1.40E-05,0,2.20E-05,0,1.30E-05,0
near-term Past,5,9.4.4,historical,2.88E-05,0,1.18E-05,0,3.66E-05,0,3.84E-05,0,2.79E-05,0
