Year,City,Scenario,WarmSpell3,WarmSpell3_min,WarmSpell3_min_model,WarmSpell3_max,WarmSpell3_max_model
2016,Edmonton,ssp585,0.7027027027027026,0.054054054054054,CNRM-ESM2-1,1.5405405405405406,EC-Earth3
2017,Edmonton,ssp585,1.0540540540540542,1.027027027027027,EC-Earth3,1.0810810810810811,CNRM-ESM2-1
2018,Edmonton,ssp585,0.39639639639639634,0.1351351351351351,CNRM-ESM2-1,0.6486486486486487,EC-Earth3
2019,Edmonton,ssp585,0.8108108108108109,0.0,ACCESS-CM2,1.8108108108108107,CNRM-ESM2-1
2020,Edmonton,ssp585,1.5945945945945947,0.7567567567567568,ACCESS-CM2,2.8378378378378377,EC-Earth3
2021,Edmonton,ssp585,0.45045045045045046,0.0,ACCESS-CM2,1.162162162162162,CNRM-ESM2-1
2022,Edmonton,ssp585,0.9279279279279279,0.2972972972972973,CNRM-ESM2-1,1.4864864864864864,ACCESS-CM2
2023,Edmonton,ssp585,0.7207207207207208,0.4864864864864865,ACCESS-CM2,1.054054054054054,EC-Earth3
2024,Edmonton,ssp585,0.954954954954955,0.8378378378378378,ACCESS-CM2,1.054054054054054,CNRM-ESM2-1
2025,Edmonton,ssp585,0.4684684684684684,0.2702702702702703,EC-Earth3,0.5675675675675675,ACCESS-CM2
2026,Edmonton,ssp585,0.6396396396396397,0.027027027027027,CNRM-ESM2-1,1.837837837837838,EC-Earth3
2027,Edmonton,ssp585,1.1711711711711712,0.1621621621621621,EC-Earth3,3.0,CNRM-ESM2-1
2028,Edmonton,ssp585,0.8198198198198198,0.1621621621621621,CNRM-ESM2-1,1.351351351351351,EC-Earth3
2029,Edmonton,ssp585,0.7387387387387387,0.1081081081081081,ACCESS-CM2,1.891891891891892,CNRM-ESM2-1
2030,Edmonton,ssp585,0.7657657657657658,0.054054054054054,ACCESS-CM2,2.081081081081081,EC-Earth3
2031,Edmonton,ssp585,0.9729729729729731,0.5945945945945946,ACCESS-CM2,1.3243243243243243,EC-Earth3
2032,Edmonton,ssp585,1.5585585585585584,1.054054054054054,ACCESS-CM2,2.1621621621621623,CNRM-ESM2-1
2033,Edmonton,ssp585,1.8468468468468469,0.0,CNRM-ESM2-1,5.0,EC-Earth3
2034,Edmonton,ssp585,1.5315315315315312,0.1891891891891892,ACCESS-CM2,2.216216216216216,EC-Earth3
2035,Edmonton,ssp585,0.4324324324324324,0.081081081081081,EC-Earth3,1.0,ACCESS-CM2
2036,Edmonton,ssp585,2.1081081081081083,1.7297297297297298,EC-Earth3,2.675675675675676,CNRM-ESM2-1
2037,Edmonton,ssp585,0.7837837837837837,0.0,CNRM-ESM2-1,1.5945945945945943,ACCESS-CM2
2038,Edmonton,ssp585,1.3963963963963966,0.5135135135135135,CNRM-ESM2-1,2.135135135135135,EC-Earth3
2039,Edmonton,ssp585,3.414414414414414,1.351351351351351,ACCESS-CM2,5.324324324324325,CNRM-ESM2-1
2040,Edmonton,ssp585,2.882882882882883,0.054054054054054,ACCESS-CM2,6.027027027027027,CNRM-ESM2-1
2041,Edmonton,ssp585,1.207207207207207,1.0,ACCESS-CM2,1.6216216216216215,CNRM-ESM2-1
2042,Edmonton,ssp585,1.1801801801801801,0.0,ACCESS-CM2,3.27027027027027,CNRM-ESM2-1
2043,Edmonton,ssp585,1.5765765765765767,0.6756756756756757,ACCESS-CM2,2.135135135135135,CNRM-ESM2-1
2044,Edmonton,ssp585,1.1261261261261262,0.5405405405405406,ACCESS-CM2,1.837837837837838,EC-Earth3
2045,Edmonton,ssp585,1.5405405405405403,0.2972972972972973,ACCESS-CM2,2.72972972972973,EC-Earth3
2046,Edmonton,ssp585,1.09009009009009,0.7837837837837838,ACCESS-CM2,1.351351351351351,EC-Earth3
2047,Edmonton,ssp585,0.18918918918918917,0.0,CNRM-ESM2-1,0.5675675675675675,ACCESS-CM2
2048,Edmonton,ssp585,1.4414414414414416,0.1081081081081081,ACCESS-CM2,2.1621621621621623,EC-Earth3
2049,Edmonton,ssp585,1.081081081081081,0.054054054054054,ACCESS-CM2,1.972972972972973,EC-Earth3
2050,Edmonton,ssp585,2.9909909909909906,1.837837837837838,EC-Earth3,4.513513513513513,ACCESS-CM2
2051,Edmonton,ssp585,0.4954954954954955,0.1891891891891892,ACCESS-CM2,1.054054054054054,EC-Earth3
2052,Edmonton,ssp585,0.9369369369369368,0.0,EC-Earth3,2.324324324324324,CNRM-ESM2-1
2053,Edmonton,ssp585,1.7927927927927927,1.027027027027027,CNRM-ESM2-1,2.702702702702702,ACCESS-CM2
2054,Edmonton,ssp585,1.6126126126126126,0.5135135135135135,EC-Earth3,2.324324324324324,CNRM-ESM2-1
2055,Edmonton,ssp585,2.1081081081081083,1.2702702702702702,CNRM-ESM2-1,2.945945945945946,EC-Earth3
2056,Edmonton,ssp585,1.783783783783784,1.162162162162162,ACCESS-CM2,2.2972972972972974,CNRM-ESM2-1
2057,Edmonton,ssp585,1.1261261261261264,0.027027027027027,EC-Earth3,2.027027027027027,ACCESS-CM2
2058,Edmonton,ssp585,2.0720720720720722,1.2972972972972974,CNRM-ESM2-1,3.027027027027027,EC-Earth3
2059,Edmonton,ssp585,1.6216216216216217,0.4324324324324324,ACCESS-CM2,2.4054054054054053,CNRM-ESM2-1
2060,Edmonton,ssp585,2.4054054054054053,0.1081081081081081,CNRM-ESM2-1,4.1891891891891895,ACCESS-CM2
2061,Edmonton,ssp585,2.5765765765765765,1.4324324324324325,ACCESS-CM2,4.1891891891891895,CNRM-ESM2-1
2062,Edmonton,ssp585,4.135135135135136,2.864864864864865,ACCESS-CM2,6.162162162162162,CNRM-ESM2-1
2063,Edmonton,ssp585,2.7837837837837838,2.3513513513513518,CNRM-ESM2-1,3.4054054054054053,EC-Earth3
2064,Edmonton,ssp585,1.2792792792792793,0.4324324324324324,ACCESS-CM2,1.945945945945946,CNRM-ESM2-1
2065,Edmonton,ssp585,3.612612612612613,0.7567567567567568,CNRM-ESM2-1,5.081081081081081,ACCESS-CM2
2066,Edmonton,ssp585,3.864864864864865,2.5675675675675675,ACCESS-CM2,6.1891891891891895,EC-Earth3
2067,Edmonton,ssp585,3.2432432432432434,0.2972972972972973,CNRM-ESM2-1,5.783783783783784,ACCESS-CM2
2068,Edmonton,ssp585,2.5945945945945947,0.4594594594594595,CNRM-ESM2-1,3.675675675675676,EC-Earth3
2069,Edmonton,ssp585,3.684684684684685,1.891891891891892,CNRM-ESM2-1,4.8108108108108105,ACCESS-CM2
2070,Edmonton,ssp585,3.657657657657657,0.5405405405405406,CNRM-ESM2-1,6.4324324324324325,ACCESS-CM2
2071,Edmonton,ssp585,3.18018018018018,0.1081081081081081,CNRM-ESM2-1,6.324324324324325,ACCESS-CM2
2072,Edmonton,ssp585,5.747747747747748,4.405405405405405,EC-Earth3,6.72972972972973,CNRM-ESM2-1
2073,Edmonton,ssp585,3.27027027027027,1.4594594594594594,EC-Earth3,6.1891891891891895,CNRM-ESM2-1
2074,Edmonton,ssp585,2.2612612612612613,1.0,EC-Earth3,4.1891891891891895,CNRM-ESM2-1
2075,Edmonton,ssp585,2.693693693693694,0.972972972972973,EC-Earth3,4.297297297297297,ACCESS-CM2
2076,Edmonton,ssp585,3.7747747747747744,2.675675675675676,CNRM-ESM2-1,5.216216216216216,ACCESS-CM2
2077,Edmonton,ssp585,3.2612612612612613,1.5945945945945943,ACCESS-CM2,4.27027027027027,CNRM-ESM2-1
2078,Edmonton,ssp585,3.036036036036036,0.5945945945945946,CNRM-ESM2-1,6.378378378378378,ACCESS-CM2
2079,Edmonton,ssp585,4.378378378378378,4.054054054054054,CNRM-ESM2-1,4.783783783783784,EC-Earth3
2080,Edmonton,ssp585,4.603603603603603,3.2972972972972974,CNRM-ESM2-1,6.945945945945946,ACCESS-CM2
2081,Edmonton,ssp585,2.657657657657658,2.027027027027027,EC-Earth3,3.4864864864864864,ACCESS-CM2
2082,Edmonton,ssp585,3.9279279279279273,2.1621621621621623,EC-Earth3,6.486486486486487,ACCESS-CM2
2083,Edmonton,ssp585,4.027027027027027,1.2972972972972974,EC-Earth3,5.864864864864865,ACCESS-CM2
2084,Edmonton,ssp585,3.5765765765765765,2.891891891891892,EC-Earth3,4.891891891891892,ACCESS-CM2
2085,Edmonton,ssp585,3.9819819819819826,3.3513513513513518,ACCESS-CM2,4.837837837837838,CNRM-ESM2-1
2086,Edmonton,ssp585,3.9909909909909906,1.6216216216216215,EC-Earth3,5.864864864864865,ACCESS-CM2
2087,Edmonton,ssp585,3.9279279279279273,2.702702702702702,EC-Earth3,5.486486486486487,CNRM-ESM2-1
2088,Edmonton,ssp585,4.189189189189189,2.5675675675675675,CNRM-ESM2-1,6.081081081081081,EC-Earth3
2089,Edmonton,ssp585,4.828828828828828,3.054054054054054,EC-Earth3,6.297297297297297,ACCESS-CM2
2090,Edmonton,ssp585,4.036036036036037,3.783783783783784,EC-Earth3,4.297297297297297,ACCESS-CM2
2091,Edmonton,ssp585,4.288288288288288,2.135135135135135,CNRM-ESM2-1,5.4324324324324325,ACCESS-CM2
2092,Edmonton,ssp585,6.0,4.0,CNRM-ESM2-1,8.891891891891891,EC-Earth3
2093,Edmonton,ssp585,4.882882882882883,3.081081081081081,ACCESS-CM2,6.405405405405405,CNRM-ESM2-1
2094,Edmonton,ssp585,5.0540540540540535,3.0,CNRM-ESM2-1,6.243243243243243,ACCESS-CM2
2095,Edmonton,ssp585,3.207207207207207,1.972972972972973,ACCESS-CM2,5.108108108108108,CNRM-ESM2-1
2096,Edmonton,ssp585,4.36936936936937,3.2972972972972974,ACCESS-CM2,5.621621621621622,EC-Earth3
2097,Edmonton,ssp585,5.558558558558559,3.3513513513513518,CNRM-ESM2-1,6.756756756756757,EC-Earth3
2098,Edmonton,ssp585,4.351351351351351,2.621621621621621,CNRM-ESM2-1,5.756756756756757,EC-Earth3
2099,Edmonton,ssp585,4.045045045045044,2.216216216216216,CNRM-ESM2-1,5.378378378378378,EC-Earth3
2016,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2017,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2018,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2019,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2020,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2021,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2022,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2023,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2024,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2025,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2026,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2027,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2028,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2029,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2030,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2031,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2032,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2033,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2034,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2035,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2036,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2037,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2038,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2039,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2040,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2041,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2042,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2043,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2044,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2045,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2046,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2047,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2048,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2049,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2050,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2051,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2052,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2053,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2054,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2055,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2056,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2057,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2058,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2059,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2060,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2061,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2062,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2063,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2064,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2065,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2066,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2067,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2068,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2069,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2070,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2071,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2072,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2073,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2074,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2075,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2076,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2077,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2078,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2079,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2080,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2081,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2082,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2083,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2084,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2085,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2086,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2087,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2088,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2089,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2090,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2091,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2092,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2093,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2094,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2095,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2096,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2097,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2098,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2099,Guadalajara,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2016,Halifax,ssp585,3.2473118279569895,2.0,CNRM-ESM2-1,4.354838709677419,EC-Earth3
2017,Halifax,ssp585,1.8064516129032258,0.7419354838709677,ACCESS-CM2,2.4838709677419355,CNRM-ESM2-1
2018,Halifax,ssp585,3.10752688172043,2.290322580645161,CNRM-ESM2-1,3.6774193548387095,EC-Earth3
2019,Halifax,ssp585,2.8387096774193545,1.903225806451613,EC-Earth3,4.161290322580645,ACCESS-CM2
2020,Halifax,ssp585,3.2043010752688175,2.3225806451612905,EC-Earth3,4.774193548387097,ACCESS-CM2
2021,Halifax,ssp585,3.0107526881720426,0.9032258064516128,CNRM-ESM2-1,4.612903225806452,EC-Earth3
2022,Halifax,ssp585,2.978494623655914,2.3548387096774195,CNRM-ESM2-1,4.0,ACCESS-CM2
2023,Halifax,ssp585,2.7526881720430105,1.2258064516129032,CNRM-ESM2-1,3.774193548387097,ACCESS-CM2
2024,Halifax,ssp585,2.7956989247311825,2.064516129032258,CNRM-ESM2-1,4.0,ACCESS-CM2
2025,Halifax,ssp585,2.7956989247311825,1.2258064516129032,CNRM-ESM2-1,4.354838709677419,ACCESS-CM2
2026,Halifax,ssp585,2.5591397849462365,1.870967741935484,EC-Earth3,3.129032258064516,ACCESS-CM2
2027,Halifax,ssp585,2.8172043010752694,2.064516129032258,ACCESS-CM2,3.7096774193548394,CNRM-ESM2-1
2028,Halifax,ssp585,3.10752688172043,1.6451612903225807,CNRM-ESM2-1,4.193548387096774,ACCESS-CM2
2029,Halifax,ssp585,3.3010752688172045,2.4838709677419355,ACCESS-CM2,4.064516129032258,CNRM-ESM2-1
2030,Halifax,ssp585,2.5483870967741935,0.5806451612903226,CNRM-ESM2-1,3.903225806451613,EC-Earth3
2031,Halifax,ssp585,4.258064516129032,3.774193548387097,ACCESS-CM2,4.838709677419355,EC-Earth3
2032,Halifax,ssp585,4.053763440860215,3.612903225806452,CNRM-ESM2-1,4.387096774193548,ACCESS-CM2
2033,Halifax,ssp585,3.67741935483871,3.645161290322581,EC-Earth3,3.7096774193548394,CNRM-ESM2-1
2034,Halifax,ssp585,3.3225806451612905,2.3548387096774195,EC-Earth3,5.161290322580645,ACCESS-CM2
2035,Halifax,ssp585,2.1827956989247315,0.8064516129032258,ACCESS-CM2,4.548387096774194,EC-Earth3
2036,Halifax,ssp585,4.89247311827957,3.5161290322580645,ACCESS-CM2,5.935483870967742,EC-Earth3
2037,Halifax,ssp585,4.440860215053763,3.2580645161290325,EC-Earth3,5.290322580645161,ACCESS-CM2
2038,Halifax,ssp585,3.6881720430107525,1.870967741935484,CNRM-ESM2-1,4.903225806451613,EC-Earth3
2039,Halifax,ssp585,4.21505376344086,4.064516129032258,ACCESS-CM2,4.451612903225806,CNRM-ESM2-1
2040,Halifax,ssp585,4.086021505376344,3.096774193548387,CNRM-ESM2-1,5.774193548387097,EC-Earth3
2041,Halifax,ssp585,4.623655913978495,4.193548387096774,CNRM-ESM2-1,5.354838709677419,EC-Earth3
2042,Halifax,ssp585,3.43010752688172,3.096774193548387,ACCESS-CM2,4.032258064516129,EC-Earth3
2043,Halifax,ssp585,3.5376344086021505,2.5806451612903225,EC-Earth3,4.774193548387097,ACCESS-CM2
2044,Halifax,ssp585,4.440860215053763,3.290322580645161,CNRM-ESM2-1,5.774193548387097,EC-Earth3
2045,Halifax,ssp585,2.870967741935484,2.290322580645161,EC-Earth3,3.193548387096774,CNRM-ESM2-1
2046,Halifax,ssp585,4.548387096774193,3.7096774193548394,CNRM-ESM2-1,6.096774193548387,EC-Earth3
2047,Halifax,ssp585,4.376344086021505,3.129032258064516,CNRM-ESM2-1,5.935483870967742,EC-Earth3
2048,Halifax,ssp585,4.473118279569892,2.677419354838709,ACCESS-CM2,6.032258064516129,EC-Earth3
2049,Halifax,ssp585,2.913978494623656,1.7096774193548387,EC-Earth3,3.806451612903226,CNRM-ESM2-1
2050,Halifax,ssp585,3.3333333333333335,3.0,CNRM-ESM2-1,3.967741935483871,ACCESS-CM2
2051,Halifax,ssp585,3.548387096774194,3.3870967741935485,CNRM-ESM2-1,3.7096774193548394,EC-Earth3
2052,Halifax,ssp585,4.763440860215053,3.419354838709677,ACCESS-CM2,5.483870967741935,EC-Earth3
2053,Halifax,ssp585,5.268817204301075,3.903225806451613,ACCESS-CM2,7.0,EC-Earth3
2054,Halifax,ssp585,3.7204301075268815,3.129032258064516,CNRM-ESM2-1,4.096774193548387,ACCESS-CM2
2055,Halifax,ssp585,4.043010752688172,3.064516129032258,CNRM-ESM2-1,5.193548387096774,EC-Earth3
2056,Halifax,ssp585,4.301075268817204,3.2580645161290325,EC-Earth3,5.258064516129032,ACCESS-CM2
2057,Halifax,ssp585,3.0537634408602155,1.3548387096774193,CNRM-ESM2-1,4.096774193548387,EC-Earth3
2058,Halifax,ssp585,3.4838709677419355,2.290322580645161,CNRM-ESM2-1,4.483870967741935,ACCESS-CM2
2059,Halifax,ssp585,4.365591397849462,3.903225806451613,CNRM-ESM2-1,4.935483870967742,EC-Earth3
2060,Halifax,ssp585,3.89247311827957,2.5161290322580645,CNRM-ESM2-1,4.612903225806452,EC-Earth3
2061,Halifax,ssp585,3.870967741935484,2.870967741935484,CNRM-ESM2-1,4.870967741935484,EC-Earth3
2062,Halifax,ssp585,4.397849462365591,2.903225806451613,CNRM-ESM2-1,5.451612903225806,EC-Earth3
2063,Halifax,ssp585,3.4516129032258065,2.5161290322580645,ACCESS-CM2,4.870967741935484,EC-Earth3
2064,Halifax,ssp585,5.258064516129032,4.258064516129032,CNRM-ESM2-1,6.258064516129032,EC-Earth3
2065,Halifax,ssp585,4.688172043010753,3.096774193548387,CNRM-ESM2-1,6.387096774193548,EC-Earth3
2066,Halifax,ssp585,5.010752688172043,4.451612903225806,EC-Earth3,6.064516129032258,ACCESS-CM2
2067,Halifax,ssp585,4.430107526881721,3.612903225806452,ACCESS-CM2,5.096774193548387,EC-Earth3
2068,Halifax,ssp585,4.236559139784946,1.4516129032258065,CNRM-ESM2-1,7.387096774193548,ACCESS-CM2
2069,Halifax,ssp585,4.075268817204301,3.290322580645161,CNRM-ESM2-1,5.193548387096774,ACCESS-CM2
2070,Halifax,ssp585,4.247311827956989,2.967741935483871,CNRM-ESM2-1,5.419354838709677,EC-Earth3
2071,Halifax,ssp585,4.612903225806452,3.419354838709677,EC-Earth3,5.806451612903226,ACCESS-CM2
2072,Halifax,ssp585,4.505376344086021,2.5161290322580645,CNRM-ESM2-1,6.258064516129032,ACCESS-CM2
2073,Halifax,ssp585,4.0,3.096774193548387,CNRM-ESM2-1,4.806451612903226,EC-Earth3
2074,Halifax,ssp585,5.172043010752689,3.903225806451613,CNRM-ESM2-1,6.806451612903226,EC-Earth3
2075,Halifax,ssp585,4.752688172043011,3.3225806451612905,CNRM-ESM2-1,5.838709677419355,ACCESS-CM2
2076,Halifax,ssp585,4.795698924731183,4.483870967741935,ACCESS-CM2,5.290322580645161,CNRM-ESM2-1
2077,Halifax,ssp585,4.053763440860215,3.161290322580645,EC-Earth3,4.741935483870968,CNRM-ESM2-1
2078,Halifax,ssp585,3.9462365591397854,3.612903225806452,ACCESS-CM2,4.193548387096774,EC-Earth3
2079,Halifax,ssp585,3.6021505376344085,3.3870967741935485,CNRM-ESM2-1,3.741935483870968,ACCESS-CM2
2080,Halifax,ssp585,5.440860215053763,4.903225806451613,EC-Earth3,6.32258064516129,CNRM-ESM2-1
2081,Halifax,ssp585,4.892473118279569,4.032258064516129,ACCESS-CM2,5.419354838709677,CNRM-ESM2-1
2082,Halifax,ssp585,3.78494623655914,3.548387096774193,CNRM-ESM2-1,3.903225806451613,ACCESS-CM2
2083,Halifax,ssp585,3.6559139784946235,2.7096774193548385,EC-Earth3,4.806451612903226,CNRM-ESM2-1
2084,Halifax,ssp585,4.946236559139785,4.548387096774194,ACCESS-CM2,5.612903225806452,CNRM-ESM2-1
2085,Halifax,ssp585,4.537634408602151,3.2580645161290325,EC-Earth3,6.064516129032258,ACCESS-CM2
2086,Halifax,ssp585,3.956989247311828,3.3548387096774195,ACCESS-CM2,5.096774193548387,EC-Earth3
2087,Halifax,ssp585,3.3763440860215055,2.903225806451613,CNRM-ESM2-1,4.096774193548387,ACCESS-CM2
2088,Halifax,ssp585,3.5483870967741935,0.967741935483871,CNRM-ESM2-1,5.451612903225806,EC-Earth3
2089,Halifax,ssp585,4.817204301075269,3.4516129032258065,CNRM-ESM2-1,7.354838709677419,ACCESS-CM2
2090,Halifax,ssp585,4.215053763440861,3.7096774193548394,ACCESS-CM2,5.0,CNRM-ESM2-1
2091,Halifax,ssp585,4.236559139784946,2.5806451612903225,ACCESS-CM2,5.258064516129032,EC-Earth3
2092,Halifax,ssp585,4.462365591397849,2.967741935483871,EC-Earth3,5.483870967741935,ACCESS-CM2
2093,Halifax,ssp585,3.720430107526882,2.7419354838709675,EC-Earth3,4.838709677419355,CNRM-ESM2-1
2094,Halifax,ssp585,4.376344086021505,3.870967741935484,CNRM-ESM2-1,5.258064516129032,EC-Earth3
2095,Halifax,ssp585,5.010752688172043,4.193548387096774,ACCESS-CM2,5.870967741935484,EC-Earth3
2096,Halifax,ssp585,3.6774193548387095,2.5806451612903225,ACCESS-CM2,5.32258064516129,CNRM-ESM2-1
2097,Halifax,ssp585,3.064516129032258,2.193548387096774,EC-Earth3,4.516129032258065,CNRM-ESM2-1
2098,Halifax,ssp585,3.258064516129032,3.0,CNRM-ESM2-1,3.645161290322581,EC-Earth3
2099,Halifax,ssp585,3.3763440860215055,2.129032258064516,EC-Earth3,5.0,CNRM-ESM2-1
2016,Houston,ssp585,1.0,1.0,ACCESS-CM2,1.0,ACCESS-CM2
2017,Houston,ssp585,1.0666666666666667,1.0,ACCESS-CM2,1.2,CNRM-ESM2-1
2018,Houston,ssp585,1.3333333333333333,1.0,CNRM-ESM2-1,2.0,ACCESS-CM2
2019,Houston,ssp585,1.3333333333333333,1.0,ACCESS-CM2,2.0,CNRM-ESM2-1
