Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tas,Plot_index_Annual_tas,Ave25yearSpan_Winter_tas,Plot_index_Winter_tas,Ave25yearSpan_Spring_tas,Plot_index_Spring_tas,Ave25yearSpan_Summer_tas,Plot_index_Summer_tas,Ave25yearSpan_Fall_tas,Plot_index_Fall_tas
near-term Future,18,9.2.3,ssp370,284.44833,1.3059692,270.2690649,1.777712402,284.4466711,1.06119873,297.2672791,1.283634033,285.4915906,1.073895264
mid-term Future,18,9.2.3,ssp370,286.19635,3.0539856,273.1454224,4.654069824,286.1815698,2.796097412,298.5870142,2.603369141,286.595459,2.177763672
long-term Future,18,9.2.3,ssp370,287.36896,4.226593,274.546427,6.055074463,287.196001,3.810528564,299.7155005,3.731855469,287.7808801,3.363184814
near-term Future,18,9.2.4,ssp370,288.15652,1.5046692,275.7368213,2.011811523,287.8176099,1.033140869,299.7845093,1.59421875,289.0196558,1.401213379
mid-term Future,18,9.2.4,ssp370,289.62866,2.9768066,277.7920959,4.067086182,289.5262427,2.741773682,300.9916797,2.80138916,289.9477148,2.329272461
long-term Future,18,9.2.4,ssp370,290.6276,3.9757385,278.9748132,5.249803467,290.3339563,3.549487305,301.9084692,3.718178711,291.0781274,3.459685059
near-term Future,18,9.3.1,ssp370,280.12265,1.47052,265.7645752,1.606972656,280.2266772,1.632268066,293.3396765,1.229007568,280.804917,1.247313232
mid-term Future,18,9.3.1,ssp370,281.58835,2.9362183,267.7099597,3.552357178,281.5481946,2.9537854,294.8776782,2.767009277,282.0007068,2.443103027
long-term Future,18,9.3.1,ssp370,282.83807,4.1859436,269.0227991,4.865196533,282.5258899,3.931480713,296.4292273,4.31855835,283.1292712,3.57166748
near-term Future,18,9.3.3,ssp370,282.71304,1.4299927,269.845863,1.648284912,281.9908313,1.340974121,295.5858276,1.318863525,283.1220068,1.289874268
mid-term Future,18,9.3.3,ssp370,284.17267,2.889618,271.7020996,3.504521484,283.4805872,2.83072998,297.1541016,2.887137451,284.157113,2.324980469
long-term Future,18,9.3.3,ssp370,285.24283,3.9597778,272.955863,4.758284912,284.2231287,3.573271484,298.2846667,4.017702637,285.2853003,3.453167725
near-term Future,18,9.3.4,ssp370,284.3058,1.4868164,272.002218,1.876882324,283.3889014,1.021964111,296.8992969,1.550141602,284.6575049,1.429342041
mid-term Future,18,9.3.4,ssp370,285.84076,3.0217896,273.7415698,3.616234131,285.2649561,2.898018799,298.4140906,3.064935303,285.7320154,2.503852539
long-term Future,18,9.3.4,ssp370,286.8133,3.9943237,274.7994812,4.674145508,285.9503906,3.583453369,299.416001,4.066845703,286.8846411,3.656478271
near-term Future,18,9.4.1,ssp370,287.99637,1.7494507,277.2253479,1.84373291,287.2980994,1.451817627,299.013916,1.856245117,288.1984546,1.802392578
mid-term Future,18,9.4.1,ssp370,289.24225,2.9953308,278.3898572,3.008242188,288.9840918,3.137810059,300.3886487,3.230977783,289.0394312,2.643369141
long-term Future,18,9.4.1,ssp370,290.24792,4.001007,279.5775098,4.195894775,289.8982581,4.051976318,300.9906506,3.832979736,290.2992444,3.903182373
near-term Future,18,9.4.2,ssp370,289.69928,1.7272034,277.7338647,1.927348633,289.1278601,1.182652588,301.4966089,2.021593018,290.1732837,1.755565186
mid-term Future,18,9.4.2,ssp370,291.17212,3.2000427,279.2821899,3.475673828,291.0199634,3.074755859,303.0540942,3.579078369,291.1092358,2.691517334
long-term Future,18,9.4.2,ssp370,292.0939,4.121826,280.3101123,4.503596191,291.7706299,3.825422363,303.7344067,4.259390869,292.3436035,3.92588501
near-term Future,18,9.4.3,ssp370,288.9308,1.8501587,278.5552979,1.797381592,288.3798096,1.617049561,299.3372388,2.027612305,289.2049915,1.92654541
mid-term Future,18,9.4.3,ssp370,290.0749,2.9942627,279.5716052,2.813688965,289.9797717,3.217011719,300.6054858,3.295859375,289.9852429,2.706796875
long-term Future,18,9.4.3,ssp370,291.1333,4.0526733,280.8636353,4.105718994,291.0124426,4.249682617,301.178064,3.8684375,291.2507861,3.972340088
near-term Future,18,9.4.4,ssp370,289.31552,1.7988281,276.8915002,2.036236572,288.7990967,1.234624023,301.3414941,2.205853271,289.959679,1.713374023
mid-term Future,18,9.4.4,ssp370,290.83286,3.316162,278.7241174,3.86885376,290.6281921,3.063719482,302.832572,3.696931152,290.8993054,2.653000488
long-term Future,18,9.4.4,ssp370,291.67508,4.158386,279.7121606,4.856896973,291.279043,3.714570312,303.4325366,4.296895752,292.0625879,3.816282959
near-term Future,18,9.4.5,ssp370,293.22888,1.7988586,282.7727808,1.99489624,292.7725452,1.407684326,303.285741,1.906503906,293.8565356,1.922178955
mid-term Future,18,9.4.5,ssp370,294.44983,3.019806,283.8955286,3.117644043,294.4496948,3.084833984,304.8407385,3.461501465,294.4307654,2.496408691
long-term Future,18,9.4.5,ssp370,295.4704,4.0403748,285.0842932,4.306408691,295.3956213,4.030760498,305.5073901,4.128153076,295.6934448,3.759088135
near-term Future,18,9.4.6,ssp370,294.52197,1.8161011,285.2414514,1.872359619,294.8248499,1.670881348,302.8552612,1.743463135,294.961637,2.015712891
mid-term Future,18,9.4.6,ssp370,295.53055,2.8246765,286.1793958,2.810303955,296.3338599,3.179891357,304.2813745,3.169576416,295.1847473,2.238823242
long-term Future,18,9.4.6,ssp370,296.5908,3.8849182,287.4856604,4.116568604,297.5944739,4.440505371,304.5582007,3.446402588,296.5326624,3.586738281
near-term Future,18,9.4.7,ssp370,294.62665,1.657135,285.220553,2.033225098,294.233136,1.448276367,303.4442578,1.492521973,295.4084778,1.719244385
mid-term Future,18,9.4.7,ssp370,295.85834,2.8888245,286.2116699,3.024342041,295.7977148,3.012855225,305.3126855,3.360949707,295.9553589,2.266125488
long-term Future,18,9.4.7,ssp370,296.83154,3.86203,287.4455969,4.258269043,296.79896,4.014100342,305.7743347,3.822598877,297.1274695,3.438236084
near-term Future,18,9.5.1,ssp370,297.3854,1.6157532,290.1923999,2.009370117,297.6104028,1.715062256,303.5157556,1.276173096,298.0785815,1.543548584
mid-term Future,18,9.5.1,ssp370,298.29248,2.5228271,290.9568152,2.7737854,298.6124524,2.717111816,304.9998499,2.760267334,298.4720459,1.937012939
long-term Future,18,9.5.1,ssp370,299.36636,3.5967102,292.2100488,4.027019043,299.8333899,3.938049316,305.6604712,3.420888672,299.6276025,3.09256958
near-term Future,18,9.6.1,ssp370,298.07068,1.5732117,290.6347449,1.85269165,298.8423291,1.634470215,304.4622485,1.271166992,298.1838342,1.593814697
mid-term Future,18,9.6.1,ssp370,299.06458,2.5671082,291.4654517,2.683398437,300.1451208,2.937261963,306.031449,2.840367432,298.4787122,1.888692627
long-term Future,18,9.6.1,ssp370,300.21802,3.7205505,292.8802209,4.098167725,301.6667273,4.458868408,306.4808667,3.289785156,299.686593,3.096573486
near-term Future,18,0.0.0,ssp585,281.6074,1.1311951,268.3919482,1.437333984,280.4311389,0.950974121,293.860929,1.195150146,283.5267285,1.052856445
mid-term Future,18,0.0.0,ssp585,283.4539,2.9776917,270.637345,3.682730713,282.3498206,2.869655762,295.5232678,2.857489014,285.059126,2.585253906
long-term Future,18,0.0.0,ssp585,285.47812,5.0019226,272.9251563,5.970541992,284.4058044,4.925639648,297.2888123,4.623033447,287.0154785,4.541606445
near-term Future,18,1.1.1,ssp585,253.98955,2.4303741,239.9012878,2.22645874,248.4630872,2.545441895,271.9145325,1.057600098,255.3310876,3.887003174
mid-term Future,18,1.1.1,ssp585,256.9704,5.4112244,244.1563,6.481470947,251.0736615,5.156016235,272.9116321,2.054699707,259.4554987,8.011414185
long-term Future,18,1.1.1,ssp585,261.115,9.555817,250.5701147,12.89528564,254.818194,8.900548706,274.8272925,3.970360107,264.0225305,12.57844604
near-term Future,18,1.1.2,ssp585,263.01318,2.2833557,249.8805249,1.46479126,257.8651495,2.435219727,276.5657068,1.642366943,267.5474622,3.663903809
mid-term Future,18,1.1.2,ssp585,265.6949,4.9650574,253.8872406,5.471506958,259.7525165,4.32258667,278.2755066,3.352166748,270.6190369,6.735478516
long-term Future,18,1.1.2,ssp585,269.19974,8.46991,258.6785187,10.26278503,263.7581213,8.328191528,280.6605212,5.737181396,273.4962842,9.61272583
near-term Future,18,10.1.1,ssp585,279.0868,1.6192322,269.7048792,1.583607178,278.6921484,2.068591309,288.6495361,1.470206299,279.0152808,1.175722656
mid-term Future,18,10.1.1,ssp585,280.36725,2.8996887,270.8303296,2.709057617,279.8788098,3.255252686,290.1508606,2.971530762,280.4206567,2.581098633
long-term Future,18,10.1.1,ssp585,282.3457,4.8781433,272.8710229,4.749750977,282.2434644,5.619907227,291.7129907,4.533660889,282.3775073,4.537949219
near-term Future,18,10.1.2,ssp585,285.64008,1.3462219,276.1229712,1.404916992,284.8255627,1.200491943,295.7674133,1.529591064,285.5797766,1.136600342
mid-term Future,18,10.1.2,ssp585,286.8562,2.5623474,277.2764905,2.558436279,285.6842224,2.059151611,297.3272314,3.08940918,286.9429297,2.499753418
long-term Future,18,10.1.2,ssp585,288.50366,4.2098083,278.9506506,4.232596436,287.2056238,3.580552979,298.9011121,4.663289795,288.7684302,4.325253906
near-term Future,18,10.1.3,ssp585,283.32425,1.5787659,273.8664063,1.45880127,282.0778088,1.690335693,293.7606873,1.758531494,283.3513489,1.349240723
mid-term Future,18,10.1.3,ssp585,284.90567,3.1601868,275.4162537,3.008648682,283.3768958,2.989422607,295.5550183,3.552862549,285.0775574,3.075449219
long-term Future,18,10.1.3,ssp585,286.41617,4.670685,277.270575,4.862969971,284.7873804,4.399907227,296.5653613,4.563205566,286.8551538,4.853045654
near-term Future,18,10.1.4,ssp585,281.38275,1.9468689,270.6487439,1.982965088,280.6251306,2.409986572,292.4004004,1.68953125,281.5943469,1.626756592
mid-term Future,18,10.1.4,ssp585,283.0908,3.6549072,272.1589868,3.493208008,282.5467712,4.331627197,294.2033691,3.4925,283.2030188,3.235428467
long-term Future,18,10.1.4,ssp585,285.0572,5.6213074,274.8442114,6.178432617,284.5171423,6.301998291,295.4565466,4.74567749,285.2112341,5.243643799
near-term Future,18,10.1.5,ssp585,285.0635,1.7793884,275.3895264,1.513049316,283.6711389,1.872064209,295.6508325,2.089761963,285.3192322,1.607147217
mid-term Future,18,10.1.5,ssp585,286.62985,3.3457336,276.867749,2.991271973,285.0660901,3.267015381,297.3467883,3.785717773,287.0402112,3.328126221
long-term Future,18,10.1.5,ssp585,288.22565,4.9415283,278.7485217,4.872044678,286.3698413,4.570766602,298.5779272,5.016856689,289.0089941,5.29690918
near-term Future,18,10.1.6,ssp585,284.75427,2.0923767,273.343606,1.795853271,284.6686438,2.611181641,295.7859033,2.098323975,284.9654688,1.831885986
mid-term Future,18,10.1.6,ssp585,286.37677,3.7148743,275.2245166,3.676763916,286.493158,4.435695801,297.3224878,3.634908447,286.2167664,3.083183594
long-term Future,18,10.1.6,ssp585,288.40427,5.7423706,277.8703662,6.322613525,288.1757117,6.118249512,298.732583,5.045003662,288.6131201,5.479537354
near-term Future,18,10.1.7,ssp585,286.44232,1.9272156,276.5916467,1.720888672,285.7094385,2.128653564,296.4821582,2.107602539,286.79146,1.743931885
mid-term Future,18,10.1.7,ssp585,287.80505,3.2899475,277.838689,2.967930908,287.4103113,3.829526367,297.7772388,3.402683105,287.9775549,2.930026855
long-term Future,18,10.1.7,ssp585,289.82553,5.310425,279.7046338,4.833875732,289.0694849,5.488699951,299.8174011,5.442845459,290.4953943,5.447866211
near-term Future,18,10.1.8,ssp585,284.5442,1.7399292,274.2125586,1.7190979,283.7570959,2.026763916,295.3875159,1.716652832,284.547262,1.416147461
mid-term Future,18,10.1.8,ssp585,286.4023,3.598053,276.0951428,3.601682129,285.5321399,3.801807861,297.4760376,3.805174561,286.281665,3.150550537
long-term Future,18,10.1.8,ssp585,288.05084,5.246582,278.2067456,5.713284912,287.2403809,5.510048828,298.4063245,4.735461426,288.1506714,5.019556885
near-term Future,18,10.2.1,ssp585,292.57907,1.9232483,283.2753918,1.08543457,291.109928,2.091630859,302.4849573,2.53333252,293.268064,1.948679199
mid-term Future,18,10.2.1,ssp585,294.11987,3.4640503,284.1297327,1.939775391,292.9030188,3.88472168,304.3267786,4.375153809,294.9090369,3.5896521
long-term Future,18,10.2.1,ssp585,295.75885,5.1030273,285.723999,3.534041748,294.0191309,5.00083374,305.8946594,5.943034668,297.1890076,5.869622803
near-term Future,18,10.2.2,ssp585,296.80267,1.7192993,288.560033,1.308283691,295.4269128,2.005771484,305.1422412,1.800761719,297.9440491,1.740435791
mid-term Future,18,10.2.2,ssp585,298.22153,3.138153,289.4797717,2.228022461,297.4053259,3.98418457,306.396272,3.05479248,299.4147742,3.211160889
long-term Future,18,10.2.2,ssp585,300.16946,5.08609,291.254762,4.003012695,298.9469226,5.52578125,308.3776904,5.036210938,301.9012781,5.697664795
near-term Future,18,10.2.3,ssp585,295.42148,1.1399231,291.0823584,1.189283447,293.3718652,1.139732666,299.7854419,0.995701904,297.4017004,1.235390625
mid-term Future,18,10.2.3,ssp585,296.68488,2.4033203,292.251355,2.358280029,294.759751,2.527618408,300.842113,2.052373047,298.7955713,2.629261475
long-term Future,18,10.2.3,ssp585,298.1289,3.847351,293.8551941,3.962119141,295.9405444,3.708411865,302.049707,3.259967041,300.5814233,4.415113525
near-term Future,18,10.2.4,ssp585,293.6544,1.594574,285.5681836,1.285548096,294.8219824,2.052409668,300.5695935,1.49210083,293.5141614,1.600410156
mid-term Future,18,10.2.4,ssp585,295.10315,3.043335,286.9419043,2.659268799,296.6798853,3.9103125,301.9197925,2.842299805,294.6669189,2.753167725
long-term Future,18,10.2.4,ssp585,296.88773,4.8279114,288.7363354,4.453699951,298.7858704,6.016297607,303.2663245,4.188831787,296.5570813,4.643330078
near-term Future,18,11.1.1,ssp585,290.03412,1.2773132,284.639928,0.893172607,288.5211829,1.341379395,295.4883618,1.433375244,291.3921387,1.413146973
mid-term Future,18,11.1.1,ssp585,291.2332,2.4763794,285.420957,1.67420166,289.6131763,2.433372803,296.9587683,2.903781738,292.8223608,2.843369141
long-term Future,18,11.1.1,ssp585,292.5468,3.7900085,286.7562476,3.009492188,290.6787903,3.498986816,298.2272205,4.172233887,294.4045667,4.425574951
near-term Future,18,11.1.2,ssp585,292.31052,1.4805298,284.6632971,0.888596191,291.178186,1.448109131,299.8975342,1.969873047,293.357616,1.576363525
mid-term Future,18,11.1.2,ssp585,293.64383,2.8138428,285.3955554,1.620854492,292.3101501,2.580073242,301.6878662,3.760205078,295.0079919,3.226739502
long-term Future,18,11.1.2,ssp585,294.9148,4.0848083,286.6849219,2.910220947,293.3144482,3.584371338,302.8688733,4.941212158,296.625553,4.844300537
near-term Future,18,11.1.3,ssp585,287.1144,1.5176086,281.6762781,0.991834717,285.2277332,1.69798584,292.991803,1.659733887,288.4761096,1.703833008
mid-term Future,18,11.1.3,ssp585,288.45844,2.8616333,282.454093,1.769649658,286.7077979,3.178050537,294.6066003,3.27453125,289.940708,3.168431396
long-term Future,18,11.1.3,ssp585,289.90775,4.3109436,283.8795862,3.195142822,287.7283374,4.198590088,296.0518481,4.719779053,291.8416235,5.069346924
near-term Future,18,12.1.1,ssp585,292.26685,1.7557068,283.9009265,1.316791992,291.4802222,2.124016113,300.7531494,1.997019043,292.7866528,1.57763916
mid-term Future,18,12.1.1,ssp585,293.6086,3.0974731,284.8852307,2.301096191,293.6861572,4.329951172,301.5281274,2.77199707,294.1442627,2.935249023
long-term Future,18,12.1.1,ssp585,295.76584,5.2546997,286.6383118,4.054177246,295.4126624,6.056456299,304.020575,5.26444458,296.78375,5.574736328
near-term Future,18,12.1.2,ssp585,291.8532,1.4016724,285.6358069,1.173087158,292.9038525,1.739511719,297.0510339,1.38958252,291.7145508,1.333480225
mid-term Future,18,12.1.2,ssp585,293.2172,2.7656555,286.8656836,2.402963867,294.8603979,3.696057129,298.1386365,2.477185059,292.8398547,2.45878418
long-term Future,18,12.1.2,ssp585,294.78702,4.3354797,288.4192395,3.956519775,296.7476489,5.583308105,299.3595557,3.698104248,294.469248,4.08817749
near-term Future,18,12.2.1,ssp585,292.63843,1.2736816,289.0199329,1.004368896,294.5050586,1.479431152,294.7959668,1.384227295,292.1538452,1.246864014
mid-term Future,18,12.2.1,ssp585,294.0878,2.723053,290.4647327,2.449168701,296.2094128,3.1837854,296.2947498,2.883010254,293.262627,2.355645752
long-term Future,18,12.2.1,ssp585,295.48035,4.1156006,291.6882349,3.672670898,297.9153174,4.889689941,297.7358411,4.324101562,294.4821936,3.575212402
near-term Future,18,13.1.1,ssp585,287.07275,1.8630371,277.9725745,1.40241333,286.1309692,2.097451172,296.4600757,2.187036133,287.5587366,1.758570557
mid-term Future,18,13.1.1,ssp585,288.4021,3.1923828,278.9564917,2.386330566,288.028584,3.995065918,297.674303,3.401263428,288.7448486,2.944682617
long-term Future,18,13.1.1,ssp585,290.48853,5.2788086,280.6671753,4.09701416,289.8101563,5.776638184,299.8504675,5.577427979,291.4082104,5.608044434
near-term Future,18,13.2.1,ssp585,291.28717,1.446167,285.790592,1.224151611,291.6515271,1.812664795,296.0057947,1.510891113,291.6167493,1.257252197
mid-term Future,18,13.2.1,ssp585,292.60272,2.7617188,287.0105981,2.444157715,293.7512085,3.912346191,296.8100952,2.31519165,292.6959912,2.336494141
long-term Future,18,13.2.1,ssp585,294.27957,4.438568,288.6092114,4.042770996,295.6315234,5.792661133,298.26151,3.766606445,294.482804,4.123306885
near-term Future,18,13.3.1,ssp585,293.6544,1.4178467,289.3622778,1.136816406,295.7406482,1.793869629,296.5929895,1.506761475,292.828949,1.273994141
mid-term Future,18,13.3.1,ssp585,295.44772,3.2111816,291.0124707,2.787009277,297.7291284,3.782349854,298.7283923,3.642164307,294.1776501,2.622695313
long-term Future,18,13.3.1,ssp585,296.9637,4.727173,292.5739758,4.348514404,299.6484448,5.70166626,300.0811853,4.994957275,295.421189,3.866234131
near-term Future,18,13.4.1,ssp585,289.95093,1.3311157,287.1045422,0.94994751,291.8598462,1.577878418,291.4379272,1.502978516,289.3252332,1.306481934
mid-term Future,18,13.4.1,ssp585,291.55518,2.9353638,288.6267969,2.472202148,293.6503772,3.368409424,293.368114,3.433165283,290.4679895,2.449238281
long-term Future,18,13.4.1,ssp585,293.1099,4.490082,290.1229309,3.968336182,295.5966125,5.314644775,294.918042,4.983093262,291.7088086,3.690057373
near-term Future,18,13.4.2,ssp585,291.54684,1.2280273,288.7115479,0.993096924,293.0689343,1.423372803,293.0902502,1.342879639,291.2511804,1.167766113
mid-term Future,18,13.4.2,ssp585,292.9372,2.6183777,290.0732654,2.354814453,294.690575,3.045013428,294.6201721,2.872801514,292.2659485,2.18253418
long-term Future,18,13.4.2,ssp585,294.32837,4.009552,291.3675635,3.649112549,296.3062573,4.660695801,296.0500452,4.302674561,293.5071326,3.423718262
near-term Future,18,13.5.1,ssp585,295.4561,1.0060425,292.9103198,0.929884033,295.6912415,1.087926025,297.2713599,1.093195801,295.9076001,0.926331787
mid-term Future,18,13.5.1,ssp585,296.61017,2.1601257,293.9900085,2.009572754,297.074696,2.471380615,298.5284961,2.350332031,296.7754822,1.794213867
long-term Future,18,13.5.1,ssp585,297.72305,3.2730103,295.0195862,3.039150391,298.1492859,3.545970459,299.7196118,3.541447754,297.9458936,2.964625244
near-term Future,18,13.5.2,ssp585,294.4187,1.1073608,292.564834,0.890181885,295.8373547,1.207382812,295.1428088,1.254160156,294.075929,1.084824219
mid-term Future,18,13.5.2,ssp585,295.723,2.4116516,293.8459094,2.171257324,297.2230066,2.593034668,296.6816357,2.792987061,295.071958,2.080853271
long-term Future,18,13.5.2,ssp585,297.0593,3.7479553,295.1671948,3.492542725,298.7180298,4.088057861,298.060094,4.171445312,296.2224475,3.231342773
near-term Future,18,13.6.1,ssp585,295.8986,1.0874939,294.2498035,0.958592529,297.3779321,1.277559814,296.5378345,1.182246094,295.3668298,0.930163574
mid-term Future,18,13.6.1,ssp585,297.27557,2.4644775,295.8260913,2.534880371,298.6867004,2.586328125,298.1509265,2.795338135,296.3721179,1.93545166
long-term Future,18,13.6.1,ssp585,298.76425,3.9531555,297.3688818,4.077670898,300.3408386,4.240466309,299.838147,4.482558594,297.4430627,3.006396484
near-term Future,18,13.6.2,ssp585,295.45502,1.3587341,293.4777551,1.196248779,296.8953064,1.584576416,296.3731848,1.532926025,295.0002551,1.111793213
mid-term Future,18,13.6.2,ssp585,297.1001,3.0038147,295.2773364,2.995830078,298.3646204,3.053890381,298.5895667,3.749307861,296.0876404,2.199178467
long-term Future,18,13.6.2,ssp585,298.76743,4.6711426,296.9671899,4.685683594,300.2811755,4.970445557,300.621106,5.780847168,297.1236023,3.235140381
near-term Future,18,14.1.1,ssp585,299.9546,1.4790955,294.83276,1.349459229,301.4803076,1.811654053,303.8019519,1.535634766,299.5982629,1.260734863
mid-term Future,18,14.1.1,ssp585,301.5728,3.0973206,296.324248,2.840947266,303.1133032,3.444649658,305.8420166,3.575699463,300.8619238,2.524395752
long-term Future,18,14.1.1,ssp585,303.05603,4.580536,297.9312231,4.447922363,304.8660986,5.197445068,307.1611816,4.894864502,302.1226721,3.785144043
near-term Future,18,14.1.2,ssp585,299.28983,1.463501,294.49677,1.255657959,301.1224756,1.793978271,302.6182654,1.550709229,298.8201697,1.288492432
mid-term Future,18,14.1.2,ssp585,300.92303,3.0967102,296.0203418,2.779229736,302.7857739,3.457276611,304.6713562,3.603800049,300.0702466,2.538569336
long-term Future,18,14.1.2,ssp585,302.42328,4.5969543,297.6061035,4.364991455,304.6123401,5.283842773,306.0301941,4.962637939,301.3074048,3.775727539
near-term Future,18,14.2.1,ssp585,301.351,1.5371704,298.4792676,1.299179688,302.0465674,1.377056885,303.2933826,1.821870117,301.5183057,1.655854492
mid-term Future,18,14.2.1,ssp585,302.68604,2.8721924,299.6688831,2.488795166,303.2695129,2.600002441,305.0881201,3.616607666,302.6222986,2.759847412
long-term Future,18,14.2.1,ssp585,304.12894,4.315094,301.1607117,3.980623779,304.9232434,4.25373291,306.8974011,5.425888672,303.4538635,3.591412354
near-term Future,18,14.3.1,ssp585,299.7097,1.4335938,294.1899121,1.356878662,298.583645,1.62973999,304.646759,1.428306885,301.3558264,1.333533936
mid-term Future,18,14.3.1,ssp585,301.02405,2.7479553,295.4321643,2.599130859,300.5490491,3.595144043,305.3366907,2.118238525,302.650094,2.627801514
long-term Future,18,14.3.1,ssp585,302.87823,4.6021423,297.2289343,4.395900879,302.1380115,5.184106445,307.1398254,3.921373291,304.8838354,4.861542969
near-term Future,18,14.3.2,ssp585,297.732,1.4553833,291.9521252,1.281134033,297.4429846,1.780705566,302.7430151,1.476002197,298.7108105,1.298081055
mid-term Future,18,14.3.2,ssp585,299.05444,2.777832,293.1722852,2.501293945,299.5211633,3.858884277,303.4255225,2.158509521,299.9584753,2.54574585
long-term Future,18,14.3.2,ssp585,300.871,4.594391,294.8502588,4.179267578,301.2174805,5.555201416,305.197677,3.930664063,302.0824048,4.669675293
near-term Future,18,14.4.1,ssp585,299.3653,1.1394043,297.0298633,0.928190918,301.287572,1.259375,300.2522351,1.286029053,298.8278052,1.097196045
mid-term Future,18,14.4.1,ssp585,300.64713,2.4212341,298.2933435,2.191671143,302.7539795,2.725782471,301.6506018,2.684395752,299.8025232,2.071914063
long-term Future,18,14.4.1,ssp585,301.9607,3.7348022,299.4961023,3.394429932,304.2314563,4.203259277,303.0204272,4.054221191,301.0196875,3.289078369
near-term Future,18,14.4.2,ssp585,298.93332,1.176117,297.0271851,1.01927124,300.5704785,1.413205566,299.7588306,1.292330322,298.3065735,0.977640381
mid-term Future,18,14.4.2,ssp585,300.4415,2.6842957,298.7569141,2.749000244,301.9986304,2.841357422,301.5986841,3.132183838,299.3360364,2.007103271
long-term Future,18,14.4.2,ssp585,302.04068,4.283478,300.4100427,4.402128906,303.8113599,4.654086914,303.440979,4.97447876,300.4234656,3.094532471
near-term Future,18,14.4.3,ssp585,293.39206,1.2678528,290.9743298,0.943930664,295.2670911,1.442001953,294.3220959,1.417368164,292.9385706,1.276271973
mid-term Future,18,14.4.3,ssp585,294.88055,2.7563477,292.404834,2.374434814,296.8830872,3.057998047,296.1181982,3.213470459,294.0262817,2.363983154
long-term Future,18,14.4.3,ssp585,296.38782,4.263611,293.9108044,3.880405273,298.7069238,4.881834717,297.6226343,4.717906494,295.2222815,3.55998291
near-term Future,18,14.5.1,ssp585,299.72928,1.0977173,297.8884546,0.950294189,301.2083972,1.2559729,300.5521143,1.199053955,299.2060474,0.97793457
mid-term Future,18,14.5.1,ssp585,301.13562,2.5040588,299.5302612,2.59210083,302.562146,2.60972168,302.1673828,2.81432251,300.2257251,1.997612305
long-term Future,18,14.5.1,ssp585,302.60648,3.9749146,301.0468762,4.10871582,304.2344678,4.282043457,303.707157,4.35409668,301.3583008,3.130187988
near-term Future,18,14.5.2,ssp585,300.36377,0.9651489,298.5473035,0.866442871,300.5571362,1.004121094,301.641554,1.08550415,300.6718542,0.91282959
mid-term Future,18,14.5.2,ssp585,301.47388,2.0752563,299.5965088,1.915648193,301.8088489,2.25583374,302.8987427,2.342692871,301.5365967,1.777572021
long-term Future,18,14.5.2,ssp585,302.57077,3.1721497,300.6454565,2.964595947,302.8529529,3.299937744,304.0784143,3.522364502,302.6592334,2.90020874
near-term Future,18,14.6.1,ssp585,296.64127,0.87557983,292.3349768,0.918948975,294.9231372,0.87046875,300.7432068,0.872050781,298.5091003,0.834262695
mid-term Future,18,14.6.1,ssp585,297.61316,1.8474731,293.3620776,1.946049805,295.9418066,1.889138184,301.6318091,1.760653076,299.4302917,1.755454102
long-term Future,18,14.6.1,ssp585,298.75558,2.9898987,294.6632202,3.247192383,296.9051221,2.852453613,302.6269312,2.755775146,300.7469971,3.072159424
near-term Future,18,15.1.1,ssp585,301.43442,1.4692383,298.3292371,1.203005371,303.1095056,1.698504639,303.2197607,1.699061279,300.9918286,1.266088867
mid-term Future,18,15.1.1,ssp585,303.02832,3.0631409,299.9479749,2.821743164,304.4630164,3.052015381,305.509198,3.988498535,302.093822,2.368082275
long-term Future,18,15.1.1,ssp585,304.65305,4.687866,301.5817151,4.455483398,306.4529663,5.041965332,307.3769116,5.856212158,303.0970349,3.371295166
near-term Future,18,15.1.2,ssp585,299.43317,1.4477234,296.2326868,1.189147949,301.0922522,1.691114502,301.3568066,1.639378662,298.9646729,1.268303223
mid-term Future,18,15.1.2,ssp585,301.04535,3.059906,297.8561951,2.81265625,302.6156812,3.214543457,303.5222815,3.804853516,300.0837744,2.387404785
long-term Future,18,15.1.2,ssp585,302.66367,4.6782227,299.493479,4.449940186,304.5393323,5.13819458,305.2759229,5.558494873,301.2414258,3.545056152
near-term Future,18,15.2.1,ssp585,301.19836,1.4969177,298.3821094,1.293555908,302.0224365,1.293585205,303.0909253,1.811217041,301.2248792,1.589787598
mid-term Future,18,15.2.1,ssp585,302.59384,2.892395,299.6359253,2.547371826,303.2513599,2.522508545,304.9743591,3.694650879,302.4169507,2.781859131
long-term Future,18,15.2.1,ssp585,304.0245,4.323059,301.0729639,3.9844104,304.9300122,4.201160889,306.8027441,5.523035889,303.2125452,3.577453613
near-term Future,18,15.2.2,ssp585,300.93958,1.229248,298.5141357,1.08543457,301.3165698,1.054361572,302.7643872,1.527612305,301.0967981,1.248154297
mid-term Future,18,15.2.2,ssp585,302.1307,2.4203796,299.6625171,2.233815918,302.3497644,2.087556152,304.2865955,3.049820557,302.1478418,2.299197998
long-term Future,18,15.2.2,ssp585,303.4262,3.7158813,300.9070068,3.478305664,303.8370239,3.574815674,305.9165991,4.679824219,302.9781238,3.12947998
near-term Future,18,15.2.3,ssp585,301.03638,1.5612793,298.1949951,1.371636963,302.0411768,1.297612305,302.8357898,1.919555664,300.9914612,1.651080322
