Year,Ecoregion,Scenario,CDDMmean,CDDMmean_min,CDDMmean_min_model,CDDMmean_max,CDDMmean_max_model,CDDMmax,CDDMmax_min,CDDMmax_min_model,CDDMmax_max,CDDMmax_max_model
2021,8.1.4,ssp245,83.06354925340281,50.89663834110425,ACCESS-CM2,118.59789286951938,EC-Earth3,125.10559629378865,71.18404241746535,ACCESS-CM2,170.0628404580404,EC-Earth3
2022,8.1.4,ssp245,121.39024700205898,75.33424991730783,EC-Earth3,149.26034453361365,ACCESS-CM2,169.3876772775969,131.90563819147022,EC-Earth3,194.36668212890737,CNRM-ESM2-1
2023,8.1.4,ssp245,102.6328177568996,76.6406000444972,CNRM-ESM2-1,116.25386003063636,ACCESS-CM2,167.15654947916764,124.16372401083753,CNRM-ESM2-1,213.9157858177935,EC-Earth3
2024,8.1.4,ssp245,108.21890367733609,48.9458236399009,ACCESS-CM2,186.64364407447184,EC-Earth3,144.0160259944146,71.52482480941349,ACCESS-CM2,242.1965065051677,EC-Earth3
2025,8.1.4,ssp245,106.4849858437821,45.41118382607781,EC-Earth3,157.94778729838768,ACCESS-CM2,133.29171138640447,57.06338402532818,EC-Earth3,190.10806250787635,ACCESS-CM2
2026,8.1.4,ssp245,123.29357197095065,50.85051165180863,ACCESS-CM2,215.17804392168716,EC-Earth3,165.81939837712216,65.62476349861451,ACCESS-CM2,268.5919441469269,EC-Earth3
2027,8.1.4,ssp245,101.398008285031,90.31217726184556,ACCESS-CM2,107.73480437248058,EC-Earth3,164.25833333333443,121.4399534951498,ACCESS-CM2,190.4101957850312,CNRM-ESM2-1
2028,8.1.4,ssp245,102.97488610708653,39.05554937547284,ACCESS-CM2,160.7401227594201,CNRM-ESM2-1,143.65095525926247,59.117686373803416,ACCESS-CM2,238.50885316910407,CNRM-ESM2-1
2029,8.1.4,ssp245,86.00933157315872,50.42960679577283,CNRM-ESM2-1,130.48586541945005,EC-Earth3,130.10642978463204,93.40996109501076,CNRM-ESM2-1,198.430030281314,EC-Earth3
2030,8.1.4,ssp245,181.20327841481955,124.07453130906713,ACCESS-CM2,235.26879193706012,CNRM-ESM2-1,242.9579566217251,147.1302081889502,ACCESS-CM2,324.95037818170505,CNRM-ESM2-1
2031,8.1.4,ssp245,125.31974963116465,109.38539664976145,CNRM-ESM2-1,138.8600956283084,EC-Earth3,160.74979442309413,148.30558357484975,ACCESS-CM2,171.91934625441144,CNRM-ESM2-1
2032,8.1.4,ssp245,86.42866371072812,80.10569089828059,ACCESS-CM2,96.96496463898748,EC-Earth3,131.29250534221785,120.91267148910129,ACCESS-CM2,142.76599172284628,CNRM-ESM2-1
2033,8.1.4,ssp245,111.8070197517648,60.61985003071493,CNRM-ESM2-1,180.77768064437467,EC-Earth3,166.13423024823683,94.5350181530374,CNRM-ESM2-1,267.8531724892906,EC-Earth3
2034,8.1.4,ssp245,172.27351539201732,127.50696491856792,EC-Earth3,236.14981429561632,ACCESS-CM2,212.90665266139658,164.8234272618457,EC-Earth3,241.38470242408167,ACCESS-CM2
2035,8.1.4,ssp245,191.74592351113697,143.54313129055978,CNRM-ESM2-1,220.6355013152103,EC-Earth3,256.77067817277936,233.34582570722145,ACCESS-CM2,283.44859879032407,EC-Earth3
2036,8.1.4,ssp245,171.07716313187873,85.4812313941223,CNRM-ESM2-1,229.9053337047956,EC-Earth3,223.5055541992198,112.43400075604914,CNRM-ESM2-1,311.12964682302294,EC-Earth3
2037,8.1.4,ssp245,94.77545652984357,59.43565788022984,ACCESS-CM2,120.32885897728782,EC-Earth3,129.41479862336283,92.62352109847608,ACCESS-CM2,149.0505948761981,EC-Earth3
2038,8.1.4,ssp245,158.23581357238214,115.855475463868,EC-Earth3,194.7633604972604,ACCESS-CM2,218.33208871492903,213.5877652075996,EC-Earth3,223.8087562216495,CNRM-ESM2-1
2039,8.1.4,ssp245,144.4189171871071,91.61421315839274,ACCESS-CM2,246.34853138585385,EC-Earth3,196.64872557281276,99.28886832944872,CNRM-ESM2-1,355.741478271486,EC-Earth3
2040,8.1.4,ssp245,137.05123140396697,109.6460929230728,CNRM-ESM2-1,167.43917570052704,EC-Earth3,192.5138366961747,139.43020582629893,ACCESS-CM2,257.623323698968,EC-Earth3
2041,8.1.4,ssp245,189.9578445729911,69.82070637364588,ACCESS-CM2,317.5657930041911,CNRM-ESM2-1,261.4348787566166,95.0977674127401,ACCESS-CM2,405.1922768475948,CNRM-ESM2-1
2042,8.1.4,ssp245,88.17943818451319,40.22671961630572,ACCESS-CM2,140.74882317327777,CNRM-ESM2-1,129.39325058803846,55.44164034935778,ACCESS-CM2,206.84939445249609,CNRM-ESM2-1
2043,8.1.4,ssp245,175.14521895213898,139.41062635852543,CNRM-ESM2-1,196.2307097010469,ACCESS-CM2,218.71682139407054,178.01618585402088,CNRM-ESM2-1,272.331874133696,EC-Earth3
2044,8.1.4,ssp245,220.3475487428082,90.57717249716548,ACCESS-CM2,299.8232339575997,EC-Earth3,294.87653643208307,113.3378469553312,ACCESS-CM2,402.6789179845027,EC-Earth3
2045,8.1.4,ssp245,116.0482473656446,73.96627403997655,CNRM-ESM2-1,149.24430386451064,ACCESS-CM2,170.2563874800497,150.2875977743833,CNRM-ESM2-1,183.38158762285903,EC-Earth3
2046,8.1.4,ssp245,265.9328540104704,216.73565146169452,EC-Earth3,324.9707353751904,CNRM-ESM2-1,316.5524628013708,274.1732100554452,ACCESS-CM2,377.0604103531391,CNRM-ESM2-1
2047,8.1.4,ssp245,122.9787984606022,52.421588449786285,ACCESS-CM2,244.92563112320548,EC-Earth3,148.52052981140895,86.5590107185618,ACCESS-CM2,256.37337713426297,EC-Earth3
2048,8.1.4,ssp245,243.0884582585173,177.93229381930558,ACCESS-CM2,286.4992636403742,EC-Earth3,300.1915962334104,183.98369345388247,ACCESS-CM2,363.56846258348185,EC-Earth3
2049,8.1.4,ssp245,197.68097921392064,137.67233372842188,ACCESS-CM2,272.6724946249697,CNRM-ESM2-1,264.52661537088494,156.8040373377656,ACCESS-CM2,345.3838137522065,CNRM-ESM2-1
2050,8.1.4,ssp245,134.27522365775243,67.05204469742365,CNRM-ESM2-1,217.83793293614656,EC-Earth3,207.48580254011372,127.2755641223546,CNRM-ESM2-1,326.96851456180843,EC-Earth3
2051,8.1.4,ssp245,159.43951927267187,134.59854919433675,ACCESS-CM2,177.02686590379378,EC-Earth3,215.8443604303187,169.5029895019543,ACCESS-CM2,247.11825459142003,CNRM-ESM2-1
2052,8.1.4,ssp245,168.0357666081263,90.9634650248872,CNRM-ESM2-1,258.07701927923495,EC-Earth3,214.13937526251797,124.03086079259155,CNRM-ESM2-1,348.6437674442429,EC-Earth3
2053,8.1.4,ssp245,285.4648534696858,230.69637587024425,CNRM-ESM2-1,392.8230047016775,EC-Earth3,356.9229499669243,245.20020751953257,ACCESS-CM2,486.8874039976076,EC-Earth3
2054,8.1.4,ssp245,157.95288359939497,115.66618796071778,ACCESS-CM2,214.13160366919823,EC-Earth3,186.31038146316473,123.8591563366315,ACCESS-CM2,228.2966814594896,CNRM-ESM2-1
2055,8.1.4,ssp245,246.39616583711472,83.32942012663878,ACCESS-CM2,333.70136878229107,CNRM-ESM2-1,304.63680941017867,119.79986670709532,ACCESS-CM2,417.04141936271577,EC-Earth3
2056,8.1.4,ssp245,200.98371093093803,78.73800737934789,CNRM-ESM2-1,273.8943639546067,ACCESS-CM2,264.99811506374033,151.80398543819402,CNRM-ESM2-1,350.21567599389004,EC-Earth3
2057,8.1.4,ssp245,178.3793475801211,119.39843139648512,ACCESS-CM2,273.354096581245,CNRM-ESM2-1,241.08999297767681,125.17352409116776,ACCESS-CM2,358.17187110162695,CNRM-ESM2-1
2058,8.1.4,ssp245,203.10885078348238,100.65290244810116,CNRM-ESM2-1,337.3139150902545,EC-Earth3,250.31612631521043,130.56486375378103,CNRM-ESM2-1,435.7086689216876,EC-Earth3
2059,8.1.4,ssp245,125.63461835307544,77.6321882481735,ACCESS-CM2,160.28965834094728,EC-Earth3,188.4879042627489,72.60530092300978,ACCESS-CM2,291.2303632182474,EC-Earth3
2060,8.1.4,ssp245,314.2206086714564,235.8848507395109,EC-Earth3,451.7643858681973,ACCESS-CM2,378.00190201298045,304.1515827400469,CNRM-ESM2-1,499.2381841450371,ACCESS-CM2
2061,8.1.4,ssp245,137.99282443795235,43.125114785471695,CNRM-ESM2-1,235.9230170662186,EC-Earth3,194.12456336893175,81.12920398343066,CNRM-ESM2-1,339.3758535077512,EC-Earth3
2062,8.1.4,ssp245,173.9842962449607,152.35228131694262,EC-Earth3,205.07888872700477,ACCESS-CM2,199.96020178354036,167.9760108603211,EC-Earth3,241.1406320485773,CNRM-ESM2-1
2063,8.1.4,ssp245,255.0242879756817,142.85320338095477,ACCESS-CM2,367.94792324927687,EC-Earth3,315.7969101510011,168.40843781502133,ACCESS-CM2,468.0451223065792,EC-Earth3
2064,8.1.4,ssp245,167.3585824355268,154.8997471963215,EC-Earth3,181.9403730232495,CNRM-ESM2-1,240.1859269468258,190.06318233367037,ACCESS-CM2,281.7413383631565,CNRM-ESM2-1
2065,8.1.4,ssp245,91.38433075279382,59.91075652091775,CNRM-ESM2-1,152.94293878370803,EC-Earth3,136.44332215011852,69.09450392200179,ACCESS-CM2,245.99760505922507,EC-Earth3
2066,8.1.4,ssp245,228.31100898988893,205.1683624661364,ACCESS-CM2,258.16186056814,CNRM-ESM2-1,275.6962503150215,232.729871274888,ACCESS-CM2,358.7235220041596,CNRM-ESM2-1
2067,8.1.4,ssp245,218.29165032499694,139.936273134294,CNRM-ESM2-1,329.9600920843326,ACCESS-CM2,278.07510398290634,211.49975105531877,CNRM-ESM2-1,334.63132509293274,ACCESS-CM2
2068,8.1.4,ssp245,231.49210132229834,152.20411591560716,CNRM-ESM2-1,370.0304539440539,ACCESS-CM2,304.0225083349099,221.7678783785924,CNRM-ESM2-1,424.2664888246615,ACCESS-CM2
2069,8.1.4,ssp245,172.08175181399204,114.82706604003968,EC-Earth3,284.1769528099813,ACCESS-CM2,194.83707545783045,149.3894182758955,EC-Earth3,284.653474396738,ACCESS-CM2
2070,8.1.4,ssp245,169.9832911600101,118.67671756867524,ACCESS-CM2,220.194870822046,EC-Earth3,194.1130024440325,123.58770685011442,ACCESS-CM2,251.80800674930816,EC-Earth3
2071,8.1.4,ssp245,241.67868394421112,237.0803715269037,EC-Earth3,248.44484036353455,ACCESS-CM2,276.86542080130766,247.8347396358382,ACCESS-CM2,297.7113401745224,EC-Earth3
2072,8.1.4,ssp245,208.7191796612494,169.68564742549867,ACCESS-CM2,233.97511531706888,EC-Earth3,271.1799717006902,199.8561286778616,ACCESS-CM2,319.00370869298274,CNRM-ESM2-1
2073,8.1.4,ssp245,290.4533250049892,215.65651906659627,EC-Earth3,350.20613832535446,ACCESS-CM2,328.8862687174495,299.9600005906643,EC-Earth3,351.688727397305,CNRM-ESM2-1
2074,8.1.4,ssp245,163.3769703264143,106.4015796882882,ACCESS-CM2,206.38056036180168,EC-Earth3,188.15725944273046,108.66950400075687,ACCESS-CM2,231.25450065366812,CNRM-ESM2-1
2075,8.1.4,ssp245,207.71619563605304,86.14540350144975,ACCESS-CM2,295.9667845892152,CNRM-ESM2-1,275.8927716392613,119.56269657258176,ACCESS-CM2,360.26919673796783,CNRM-ESM2-1
2076,8.1.4,ssp245,227.3109545635932,132.08204418551622,ACCESS-CM2,309.59204467773566,EC-Earth3,296.89196799657816,180.92185779202484,ACCESS-CM2,407.86765258789217,EC-Earth3
2077,8.1.4,ssp245,267.4272938980608,201.98597211284132,CNRM-ESM2-1,365.1024904312641,EC-Earth3,324.5964883258794,231.7327967883711,ACCESS-CM2,455.5855915291096,EC-Earth3
2078,8.1.4,ssp245,284.3788786955816,247.8264319044556,ACCESS-CM2,348.6580872369596,EC-Earth3,361.45852627005775,295.2610864651602,ACCESS-CM2,461.7259866037693,EC-Earth3
2079,8.1.4,ssp245,167.53220342820768,39.458645255796775,ACCESS-CM2,333.85503284085297,EC-Earth3,221.55741490517994,65.60192563949163,ACCESS-CM2,431.9303160046007,EC-Earth3
2080,8.1.4,ssp245,238.11401523385118,203.56036581716333,EC-Earth3,279.8333860926487,CNRM-ESM2-1,284.81034518334314,238.14195907100708,ACCESS-CM2,358.9132162770931,CNRM-ESM2-1
2081,8.1.4,ssp245,199.4673452988502,112.30386791598475,EC-Earth3,265.5421680868839,CNRM-ESM2-1,233.9744387784581,137.34661282447166,EC-Earth3,340.6730978688902,CNRM-ESM2-1
2082,8.1.4,ssp245,205.45058178973554,193.6320966363733,CNRM-ESM2-1,216.4140311554951,ACCESS-CM2,248.53925730059356,243.652210929626,ACCESS-CM2,256.7747820848048,CNRM-ESM2-1
2083,8.1.4,ssp245,327.5507387944717,201.03842732091215,ACCESS-CM2,468.83930043866746,CNRM-ESM2-1,393.80156461326186,223.1137280667227,ACCESS-CM2,549.1698639506697,CNRM-ESM2-1
2084,8.1.4,ssp245,272.43164557344295,192.64535599247225,ACCESS-CM2,370.7763593710637,CNRM-ESM2-1,309.27379969443194,226.73171233146573,ACCESS-CM2,417.399649225052,CNRM-ESM2-1
2085,8.1.4,ssp245,262.402552785567,231.8088857736907,ACCESS-CM2,305.1174046473362,EC-Earth3,304.8749922032525,241.22300663117588,ACCESS-CM2,357.39839410597426,EC-Earth3
2086,8.1.4,ssp245,189.8420912679046,145.02196905320778,ACCESS-CM2,230.11494181971503,CNRM-ESM2-1,225.2356734606026,155.65287239320926,ACCESS-CM2,317.07304939516257,CNRM-ESM2-1
2087,8.1.4,ssp245,268.28965727119163,198.01241525957792,CNRM-ESM2-1,319.3188400957674,EC-Earth3,319.85644402616913,250.1788601389253,CNRM-ESM2-1,421.3491036888877,EC-Earth3
2088,8.1.4,ssp245,257.8532487372954,182.24767174505524,CNRM-ESM2-1,401.08078902706177,EC-Earth3,306.0160118972629,205.44187692949995,ACCESS-CM2,464.0852604429202,EC-Earth3
2089,8.1.4,ssp245,233.09860131048495,161.55864547237363,ACCESS-CM2,351.782277969854,EC-Earth3,294.8372491651979,182.51762561429044,ACCESS-CM2,444.76457212386754,EC-Earth3
2090,8.1.4,ssp245,272.33575803695317,172.28901258899424,ACCESS-CM2,388.0554931640642,CNRM-ESM2-1,309.0450059591328,183.5729278761353,ACCESS-CM2,445.274958614228,CNRM-ESM2-1
2091,8.1.4,ssp245,253.2893260012403,182.16481211016352,CNRM-ESM2-1,351.3867450738736,EC-Earth3,327.40742759786775,250.0191254252788,ACCESS-CM2,463.4325995857501,EC-Earth3
2092,8.1.4,ssp245,180.22484508227376,161.32066851216058,ACCESS-CM2,216.18440750614403,EC-Earth3,239.4355261492998,205.55730370306307,ACCESS-CM2,277.847422977572,EC-Earth3
2093,8.1.4,ssp245,288.15886091334966,196.94819877378495,ACCESS-CM2,362.27673140987406,EC-Earth3,318.5903748608675,216.3532267515133,ACCESS-CM2,395.34510974515024,EC-Earth3
2094,8.1.4,ssp245,278.6199153153627,183.50543328069963,ACCESS-CM2,453.79918443249295,EC-Earth3,338.21469391853725,200.78159124559093,ACCESS-CM2,545.0726927923405,EC-Earth3
2095,8.1.4,ssp245,257.8871908470905,180.94210427561225,CNRM-ESM2-1,326.00358134608257,EC-Earth3,306.9516144914539,262.1468032147821,ACCESS-CM2,389.43644436744114,EC-Earth3
2096,8.1.4,ssp245,275.2512246211895,39.4341558837895,ACCESS-CM2,405.0689108768602,EC-Earth3,318.9772886871024,65.01379985194133,ACCESS-CM2,446.71816614951024,EC-Earth3
2097,8.1.4,ssp245,235.2998703232644,192.68483894594357,EC-Earth3,279.26471721034034,ACCESS-CM2,278.7166464397486,273.7630063161556,CNRM-ESM2-1,283.4632934176551,EC-Earth3
2098,8.1.4,ssp245,264.9183764057787,85.73352267357674,ACCESS-CM2,454.7240991014066,EC-Earth3,317.87748444588084,104.13621141003114,ACCESS-CM2,541.9124107311635,EC-Earth3
2099,8.1.4,ssp245,247.57550713652037,87.7796377071265,ACCESS-CM2,363.6249509553001,CNRM-ESM2-1,300.0907798324106,95.48747302639964,ACCESS-CM2,446.234415992,CNRM-ESM2-1
2016,8.1.5,ssp245,129.21161037213946,93.42240581512512,CNRM-ESM2-1,164.3567163640811,EC-Earth3,161.654956702031,129.2886128512304,CNRM-ESM2-1,207.5500038840565,EC-Earth3
2017,8.1.5,ssp245,164.24855157100885,66.14173025651458,ACCESS-CM2,300.27951042869023,EC-Earth3,221.08070685646862,91.01677918867702,ACCESS-CM2,418.4101093639045,EC-Earth3
2018,8.1.5,ssp245,195.16216656078086,148.17669167952178,ACCESS-CM2,253.3776071721868,CNRM-ESM2-1,229.70128476692082,177.96844884699135,ACCESS-CM2,298.31653324474104,CNRM-ESM2-1
2019,8.1.5,ssp245,128.11174377672674,99.14890851107585,EC-Earth3,169.31603962291473,CNRM-ESM2-1,170.72319990215976,129.54604596224766,ACCESS-CM2,250.07267143943227,CNRM-ESM2-1
2020,8.1.5,ssp245,194.1273373574932,145.743219826439,CNRM-ESM2-1,230.85058663108248,EC-Earth3,222.69065854621786,187.3942351601351,CNRM-ESM2-1,269.712342834474,EC-Earth3
2021,8.1.5,ssp245,145.849938687412,94.6074166384616,ACCESS-CM2,225.2707547274513,EC-Earth3,189.6217217185291,106.8263668407101,ACCESS-CM2,284.5134525645877,EC-Earth3
2022,8.1.5,ssp245,191.40292929447165,135.29370966824706,EC-Earth3,235.8106961683805,CNRM-ESM2-1,233.1983002402579,197.1532571272428,EC-Earth3,277.00181364579765,CNRM-ESM2-1
2023,8.1.5,ssp245,170.89212552850987,115.47678101279598,CNRM-ESM2-1,232.14555677934237,EC-Earth3,236.89212838375317,169.45664652044223,CNRM-ESM2-1,337.6017856944705,EC-Earth3
2024,8.1.5,ssp245,171.59252037279626,67.8426342704085,ACCESS-CM2,308.8308348915808,EC-Earth3,221.46810478441765,93.00147268121974,ACCESS-CM2,395.6639978582227,EC-Earth3
2025,8.1.5,ssp245,152.50391179865127,81.33260799754807,EC-Earth3,209.8146189602946,ACCESS-CM2,181.24696024114527,99.15154113769604,EC-Earth3,256.351433840666,ACCESS-CM2
2026,8.1.5,ssp245,183.4548640626859,91.55808122808348,ACCESS-CM2,297.6879883852885,EC-Earth3,226.41755479754946,102.82179593173028,ACCESS-CM2,350.04209511496964,EC-Earth3
2027,8.1.5,ssp245,172.06172998601838,112.56166041981182,ACCESS-CM2,207.78568045876335,CNRM-ESM2-1,245.19539681637056,139.57073627818838,ACCESS-CM2,307.15218131325616,EC-Earth3
2028,8.1.5,ssp245,165.2162992535224,55.752144137296185,ACCESS-CM2,273.21432058161093,CNRM-ESM2-1,200.65529378255314,73.92087104103844,ACCESS-CM2,339.6827497308919,CNRM-ESM2-1
2029,8.1.5,ssp245,135.60687075528304,96.54700841036777,CNRM-ESM2-1,168.98293900923375,EC-Earth3,187.43582285100862,153.7435397755025,CNRM-ESM2-1,241.37108265269987,EC-Earth3
2030,8.1.5,ssp245,267.3721746502513,162.0745097073651,ACCESS-CM2,371.8330292788433,CNRM-ESM2-1,312.5869479323892,177.24672837690989,ACCESS-CM2,430.0561030301196,CNRM-ESM2-1
2031,8.1.5,ssp245,186.4494974540951,177.22753961736592,EC-Earth3,194.7798034321189,CNRM-ESM2-1,219.99537554654327,193.92769151167548,ACCESS-CM2,257.90131926103203,CNRM-ESM2-1
2032,8.1.5,ssp245,135.73884146719357,107.51353464993645,ACCESS-CM2,163.2092077081864,CNRM-ESM2-1,191.0431721311639,150.29633039994786,ACCESS-CM2,229.24938638860667,CNRM-ESM2-1
2033,8.1.5,ssp245,178.15472031795707,123.55588670210476,CNRM-ESM2-1,273.7344886433007,EC-Earth3,233.74766008781776,172.35875466086733,CNRM-ESM2-1,356.0111615961263,EC-Earth3
2034,8.1.5,ssp245,252.2053691054848,178.225162332709,EC-Earth3,295.47621016069047,ACCESS-CM2,287.8696732723366,216.43082365556305,EC-Earth3,360.2666937394592,CNRM-ESM2-1
2035,8.1.5,ssp245,287.34148339936354,275.79388920177223,ACCESS-CM2,294.32981952320586,EC-Earth3,358.9737640380875,304.2082793495886,ACCESS-CM2,422.68156807639537,CNRM-ESM2-1
2036,8.1.5,ssp245,244.16234463778514,148.76640683954494,CNRM-ESM2-1,343.72543761513583,EC-Earth3,297.11231643214484,178.2776265924637,CNRM-ESM2-1,411.64148712158334,EC-Earth3
2037,8.1.5,ssp245,152.87703996138228,86.3352781815969,ACCESS-CM2,195.8906323519631,CNRM-ESM2-1,192.31668342821646,127.36567105380072,ACCESS-CM2,249.9781049555012,CNRM-ESM2-1
2038,8.1.5,ssp245,246.25017897288137,201.11619720459103,EC-Earth3,301.873457943311,CNRM-ESM2-1,305.4724657000933,242.5635337136024,ACCESS-CM2,373.94363014914927,CNRM-ESM2-1
2039,8.1.5,ssp245,187.9420596382845,128.51950087113894,ACCESS-CM2,302.53138278614534,EC-Earth3,219.6338223544046,131.5308339205663,CNRM-ESM2-1,376.3841579784063,EC-Earth3
2040,8.1.5,ssp245,202.71170313286166,181.3264292977083,ACCESS-CM2,232.22969370755396,EC-Earth3,266.47640096491165,178.41718091097857,ACCESS-CM2,336.4175582885757,EC-Earth3
2041,8.1.5,ssp245,279.2114042224318,126.44073798439794,ACCESS-CM2,428.9507041237586,CNRM-ESM2-1,351.69675970366643,146.04734608043415,ACCESS-CM2,537.1066164190136,CNRM-ESM2-1
2042,8.1.5,ssp245,137.08385194720728,53.95016098022498,ACCESS-CM2,229.7823664925327,CNRM-ESM2-1,176.28813370213467,71.05711399425212,ACCESS-CM2,280.5040826277313,CNRM-ESM2-1
2043,8.1.5,ssp245,274.1764892289146,265.59985164295665,ACCESS-CM2,289.59379204836904,CNRM-ESM2-1,314.91844706679984,264.3704230568639,ACCESS-CM2,350.62009117820213,EC-Earth3
2044,8.1.5,ssp245,300.5253208622801,122.024098066851,ACCESS-CM2,402.0350032112831,CNRM-ESM2-1,374.75511361324584,130.47800528786522,ACCESS-CM2,523.2274795532244,CNRM-ESM2-1
2045,8.1.5,ssp245,181.36798448273728,141.7975567904394,CNRM-ESM2-1,206.43618313182603,EC-Earth3,230.69662540320314,212.8466368935337,ACCESS-CM2,262.358027024704,EC-Earth3
2046,8.1.5,ssp245,383.3001164291859,312.2277980457666,EC-Earth3,475.3037554654224,CNRM-ESM2-1,442.0185463645259,385.2144189314426,ACCESS-CM2,533.1953474565003,CNRM-ESM2-1
2047,8.1.5,ssp245,157.23743461840172,61.11674301841103,ACCESS-CM2,287.9639088370596,EC-Earth3,178.7018089756833,90.1152055913761,ACCESS-CM2,299.1217069452473,EC-Earth3
2048,8.1.5,ssp245,334.40406022505476,225.7689460754408,ACCESS-CM2,397.4757695631564,CNRM-ESM2-1,391.12284467292733,222.6392907576144,ACCESS-CM2,498.9138164173491,CNRM-ESM2-1
2049,8.1.5,ssp245,277.74267355023125,174.99694470492364,ACCESS-CM2,378.3055505232391,CNRM-ESM2-1,340.08241230357913,186.17082304521156,ACCESS-CM2,447.0716294722138,CNRM-ESM2-1
2050,8.1.5,ssp245,214.35893283034923,129.4768682653262,CNRM-ESM2-1,315.0212998476909,EC-Earth3,280.1539698514084,185.09509450739176,CNRM-ESM2-1,407.32754336270574,EC-Earth3
2051,8.1.5,ssp245,242.72372997168455,199.2502251018188,ACCESS-CM2,278.5323977730503,EC-Earth3,304.90103762077706,227.53580641313167,ACCESS-CM2,345.83156419233995,EC-Earth3
2052,8.1.5,ssp245,251.25224511117767,185.1174757523981,CNRM-ESM2-1,378.6691042119821,EC-Earth3,305.27131412390645,195.89758404818585,ACCESS-CM2,491.23165075128895,EC-Earth3
2053,8.1.5,ssp245,399.22941647154056,305.5073588978173,ACCESS-CM2,543.2639257257653,EC-Earth3,460.71332219441894,313.35094972090434,ACCESS-CM2,610.6232240156713,EC-Earth3
2054,8.1.5,ssp245,241.57561544360647,125.38001792214216,ACCESS-CM2,305.364333829014,EC-Earth3,262.6248148831467,125.26041516390818,ACCESS-CM2,370.2877008611521,CNRM-ESM2-1
2055,8.1.5,ssp245,337.45491916772227,104.57916717529378,ACCESS-CM2,481.7883430480974,CNRM-ESM2-1,387.5078771186613,136.26508560180784,ACCESS-CM2,516.5016591158799,EC-Earth3
2056,8.1.5,ssp245,285.93765806718426,185.3227276541981,CNRM-ESM2-1,338.72901989330074,EC-Earth3,350.23439118356555,279.3048385620132,CNRM-ESM2-1,443.575823003597,EC-Earth3
2057,8.1.5,ssp245,271.58084825458076,166.1879050861715,ACCESS-CM2,403.254139640116,CNRM-ESM2-1,343.9704656427571,201.27075014981472,ACCESS-CM2,480.5921833385137,CNRM-ESM2-1
2058,8.1.5,ssp245,282.4049356055994,150.34301157864755,CNRM-ESM2-1,479.67909296209297,EC-Earth3,339.5723697546771,194.6862405950384,CNRM-ESM2-1,600.6567713650807,EC-Earth3
2059,8.1.5,ssp245,192.737963185167,99.45600953535671,ACCESS-CM2,244.8724641626545,CNRM-ESM2-1,250.6373303500102,92.41202670010732,ACCESS-CM2,354.3724974198792,EC-Earth3
2060,8.1.5,ssp245,441.0363164612757,346.4584793784416,EC-Earth3,554.2185427579029,ACCESS-CM2,505.79709990530483,448.86063738736414,EC-Earth3,604.4873819524611,ACCESS-CM2
2061,8.1.5,ssp245,180.3970747514215,84.76102149269872,CNRM-ESM2-1,286.87056593461625,EC-Earth3,230.26135568329917,137.06348474676062,CNRM-ESM2-1,361.3500004161506,EC-Earth3
