variable,variable_name,units,model,experiment,scenario,period,season,ecoregion,ecoregion_name,mean,delta,pct_change
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.1.8,Victoria Island Lowlands,-1.2703605917481973,7.610931099266081,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.1.9,Banks Island and Amundsen Gulf Lowlands,-0.7224194368504111,7.266444421770083,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.2.1,Arctic Coastal Plain,1.483923637483187,5.950573990170327,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.2.2,Arctic Foothills,1.153826982564303,5.282062215334286,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.2.3,Subarctic Coastal Plains,6.417177080070232,3.780094909830592,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.2.4,Seward Peninsula,4.407225160934748,4.183107527311337,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.2.5,Bristol Bay-Nushagak Lowlands,9.304694327321725,3.1459728257983626,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.2.6,Aleution Islands,11.00846655499804,3.162784465852674,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.3.1,Brooks Range/Richardson Mountains,-1.760239696960057,4.623538858310594,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.4.1,Amundsen Plains,0.8648068698169408,5.098936894759062,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.4.2,Aberdeen Plains,0.912893822968088,4.875202449256287,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.4.3,Central Ungava Peninsula and Ottawa and Belcher Islands,3.8391747312587534,3.209238430333736,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,2.4.4,Queen Maud Gulf and Chantrey Inlet Lowlands,-0.7507966504894085,5.824576335342444,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.1.1,Interior Forested Lowlands and Uplands,3.42895741767557,3.852505278698235,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.1.2,Interior Bottomlands,4.965616017468581,3.595418539570762,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.1.3,Yukon Flats,3.2478412758552846,3.7700197377176363,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.2.1,Ogilvie Mountains,0.7952981174243153,3.8797247904610552,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.2.2,Mackenzie and Selwyn Mountains,0.4008639076409431,3.443773003781116,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.2.3,Peel River and Nahanni Plateaus,2.4327427275944884,3.794928332318704,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.3.1,Great Bear Plains,3.0056977126461835,4.262800504211277,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.3.2,Hay and Slave River Lowlands,8.305166977707215,3.8715321856567524,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.4.1,Kazan River and Selwyn Lake Uplands,4.197511232011021,4.622839391416515,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.4.2,La Grande Hills and New Quebec Central Plateau,6.963834876602332,3.851892725692067,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.4.3,Smallwood Uplands,7.170290796548681,3.386692432424657,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.4.4,Ungava Bay Basin and George Plateau,5.280446529662707,3.2807551803243244,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,3.4.5,Coppermine River and Tazin Lake Uplands,4.570275952489944,4.4686091944941095,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,4.1.1,Coastal Hudson Bay Lowland,7.1402141380977335,3.9715079930709978,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,4.1.2,Hudson Bay and James Bay Lowlands,10.3255501563888,4.461019595876007,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.1.1,Athabasca Plain and Churchill River Upland,8.440842652336622,4.482795910797744,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.1.2,Lake Nipigon and Lac Seul Upland,12.61411308256858,4.992784861809759,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.1.3,Central Laurentians and Mecatina Plateau,10.204360806086807,3.800440636588096,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.1.4,Newfoundland Island,13.8148906737173,3.559817975077827,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.1.5,Hayes River Upland and Big Trout Lake,9.978502995490333,4.804238745020435,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.1.6,Abitibi Plains and Riviere Rupert Plateau,12.35377111967776,4.5290466380206995,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.2.1,Northern Lakes and Forests,16.86319005912313,5.0046501674694355,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.2.2,Northern Minnesota Wetlands,15.85054227797307,5.060567956439131,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.2.3,Algonquin/Southern Laurentians,15.084514189748155,4.4652422563199785,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.3.1,Northern Appalachian and Atlantic Maritime Highlands,16.473706616894393,4.030447864772242,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.3.3,North Central Appalachians,20.253213651494665,4.219679261916806,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.4.1,Mid-Boreal Uplands and Peace-Wabaska Lowlands,11.899285652308349,4.207790495666448,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.4.2,Clear Hills and Western Alberta Upland,11.834773042639718,3.5028712557684063,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,5.4.3,Mid-Boreal Lowland and Interlake Plain,12.57831712127319,4.9056413524660805,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.1.1,Interior Highlands and Klondike Plateau,2.1154268010536845,3.458340560964469,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.1.2,Alaska Range,3.0914839208822,3.274607449845831,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.1.3,Copper Plateau,4.847807808769969,3.052701880563334,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.1.4,Wrangell and St. Elias Mountains,1.82627571373482,3.0920747527522794,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.1.5,Watson Highlands,4.851381471233217,3.0892280216925565,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.1.6,Yukon-Stikine Highlands/Boreal Mountains and Plateaus,6.4771262325068095,2.9634891570206303,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.1,Skeena-Omineca-Central Canadian Rocky Mountains,9.73064682834178,2.8442186240686373,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.10,Middle Rockies,16.669532774775238,4.059759971322794,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.11,Klamath Mountains,21.538427938104984,3.0174555571334913,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.12,Sierra Nevada,22.22791647879632,3.392508699164871,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.13,Wasatch and Uinta Mountains,17.815494174639603,4.093448653041895,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.14,Southern Rockies,18.007404898169277,4.311642769443047,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.15,Idaho Batholith,16.56968729797362,3.6458650830498023,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.2,Chilcotin Ranges and Fraser Plateau,12.19265002798412,2.666837645398928,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.3,Columbia Mountains/Northern Rockies,12.9035275158806,3.3563248641015164,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.4,Canadian Rockies,10.294947131978612,3.4207493975275014,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.5,North Cascades,14.108545234445508,3.155720696025046,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.6,Cypress Upland,16.454852209405583,4.591445182808963,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.7,Cascades,18.624802372494894,3.229053431829634,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.8,Eastern Cascades Slopes and Foothills,19.91691966051584,3.2999807634598497,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,6.2.9,Blue Mountains,18.987806509288315,3.5547588658833718,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.1,Ahklun and Kilbuck Mountains,6.885030874189726,3.4454878125542883,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.2,Alaska Peninsula Mountains,9.359376230999665,2.85950469257968,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.3,Cook Inlet,8.617185016985943,3.2526418715207264,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.4,Pacific Coastal Mountains,6.3413255336598215,2.9589649327580654,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.5,Coastal Western Hemlock-Sitka Spruce Forests,12.803209137096182,2.721888840341995,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.6,Pacific and Nass Ranges,11.963327439731948,2.7711006340151556,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.7,Strait of Georgia/Puget Lowland,18.104549021982884,2.995751346569927,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.8,Coast Range,20.171782972734054,2.80119043514285,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,7.1.9,Willamette Valley,21.721801925072302,3.098776037897654,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.1,Eastern Great Lakes Lowlands,18.17399813690683,4.3440404517004225,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.10,Erie Drift Plain,21.424145026835767,4.3081324851237355,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.2,Lake Erie Lowland,19.8261594748759,4.5360032998047295,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.3,Northern Allegheny Plateau,19.76529399639957,4.2362804218795205,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.4,North Central Hardwood Forests,19.158025863062548,5.024289856494946,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.5,Driftless Area,20.343605105744285,4.85604459704143,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.6,Southern Michigan/Northern Indiana Drift Plains,21.35537110500283,4.693578518760411,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.7,Northeastern Coastal Zone,21.27645557833242,3.6982127082275618,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.8,Acadian Plains and Hills,16.273435241313916,4.020806829341858,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.1.9,Maritime Lowlands,16.589636842646115,3.8904940947993136,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.2.1,Southeastern Wisconsin Till Plains,20.222808160632848,4.775860849881363,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.2.2,Huron/Erie Lake Plains,21.209951804771528,4.6579813962842955,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.2.3,Central Corn Belt Plains,22.920809751535348,4.753511572914537,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.2.4,Eastern Corn Belt Plains,23.052294440924467,4.409617924068776,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.3.1,Northern Piedmont,24.09726165823884,3.9761079964714803,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.3.2,Interior River Valleys and Hills,24.95284262992524,4.454958619794958,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.3.3,Interior Plateau,26.002869045236608,4.010472911543445,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.3.4,Piedmont,27.210272590930646,3.6700846208049853,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.3.5,Southeastern Plains,29.23441804319948,3.5122459247555895,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.3.6,Mississippi Valley Loess Plains,28.788920219337548,3.747620499854108,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.3.7,South Central Plains,29.845319867396093,3.5880539714860937,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.3.8,East Central Texas Plains,30.91778161981604,3.3111562932481746,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.1,Ridge and Valley,24.01580538896414,3.9622481306234327,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.2,Central Appalachians,23.504387522896568,4.01819675721265,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.3,Western Allegheny Plateau,23.603187683336028,4.14565234469821,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.4,Blue Ridge,23.843499289816556,3.8195808247600276,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.5,Ozark Highlands,26.135337241874947,4.332171866224996,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.6,Boston Mountains,26.939058968051448,4.142373423594421,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.7,Arkansas Valley,28.23941031235915,4.064037586134827,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.8,Ouachita Mountains,27.97628451651269,3.9920129914408378,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.4.9,Southwestern Appalachians,26.49034835406712,3.8211144787454785,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.5.1,Middle Atlantic Coastal Plain,27.378475848187456,3.3151171788414047,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.5.2,Mississippi Alluvial Plain,28.907812324146647,3.6751233251151696,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.5.3,Southern Coastal Plain,31.562027462131372,3.0370989033596736,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,8.5.4,Atlantic Coastal Pine Barrens,23.26198295195024,3.523806297091113,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.2.1,Aspen Parkland/Northern Glaciated Plains,16.419872405942897,4.759078163698643,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.2.2,Lake Manitoba and Lake Agassiz Plain,16.79317146930373,5.137860520899514,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.2.3,Western Corn Belt Plains,22.00778173283807,4.897833187920114,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.2.4,Central Irregular Plains,25.15363196305521,4.662574416346828,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.3.1,Northwestern Glaciated Plains,17.49522104679228,4.60873642289741,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.3.3,Northwestern Great Plains,20.80722797805382,4.969771473530642,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.3.4,Nebraska Sand Hills,22.93830772739681,5.105451415354164,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.4.1,High Plains,25.719478216223663,4.600321548627306,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.4.2,Central Great Plains,26.846554989483984,4.481194054212768,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.4.3,Southwestern Tablelands,26.458327809008924,4.397055520140434,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.4.4,Flint Hills,26.30894094356305,4.654888698526602,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.4.5,Cross Timbers,29.152672348546457,3.7100874958602077,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.4.6,Edwards Plateau,29.52113391100705,3.133643381907291,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.4.7,Texas Blackland Prairies,30.320423320518746,3.4640234192143176,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.5.1,Western Gulf Coastal Plain,31.740646594540102,2.790182367565503,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,mid-term Future,SON,9.6.1,Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,32.413499287615764,2.815329435752524,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,0.0.0,Water,18.461332304569847,6.17389578919853,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,1.1.1,Ellesmere and Devon Islands Ice Caps,-11.635099011440438,7.805910986546785,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,1.1.2,Baffin and Torngat Mountains,-2.133617061646253,7.441066900662678,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.1.1,Thompson-Okanogan Plateau,14.931532793852304,5.311787444886111,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.1.2,Columbia Plateau,22.808914715885404,5.541304154904839,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.1.3,Northern Basin and Range,21.30087223668302,5.245947964256175,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.1.4,Wyoming Basin,19.093482054818747,5.2133453567520665,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.1.5,Central Basin and Range,23.496243999468664,4.899368175892786,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.1.6,Colorado Plateaus,22.47498866122707,4.83254216336174,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.1.7,Arizona/New Mexico Plateau,24.764236894731663,4.666618173856552,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.1.8,Snake River Plain,22.3122183808517,5.692868979015877,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.2.1,Mojave Basin and Range,29.95812488341172,4.608450025855351,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.2.2,Sonoran Desert,34.4648918732144,4.355216626341107,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.2.3,Baja Californian Desert,32.09213364036827,3.8111375177991462,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,10.2.4,Chihuahuan Desert,31.706079235500944,4.4154886854369835,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,11.1.1,"California Coastal Sage, Chaparral, and Oak Woodlands",26.528002820314185,4.335111109659696,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,11.1.2,Central California Valley,29.13138614308206,4.50555618086198,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,11.1.3,Southern and Baja California Pine-Oak Mountains,23.56471237751417,4.3322322273591,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,12.1.1,Madrean Archipelago,30.89429795343844,4.348490401857106,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,12.1.2,"Piedmonts and Plains with Grasslands, Xeric Shrub, and Oak and Conifer Forests",30.25786395976896,4.224191704437306,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,12.2.1,Hills and Interior Plains with Xeric Shrub and Mesquite Low Forest,30.64373365219863,4.47606596570958,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.1.1,Arizona/New Mexico Mountains,25.29475955923446,4.5812581248495405,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.2.1,"Sierra Madre Occidental with Conifer, Oak, and Mixed Forests",28.86917200152212,4.0637903069779995,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.3.1,"Sierra Madre Oriental with Conifer, Oak, and Mixed Forests",30.99046980847718,4.397723275541431,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.4.1,Interior Plains and Piedmonts with Grasslands and Xeric Shrub,28.19494717599737,4.685760511620639,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.4.2,"Hills and Sierras with Conifer, Oak, and Mixed Forests",29.30892881314682,4.495328703993902,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.5.1,"Sierras of Jalisco and Michoacan with Conifer, Oak, and Mixed Forests",32.978615583144695,4.034240905506778,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.5.2,"Sierras of Guerrero and Oaxaca with Conifer, Oak, and Mixed Forests",31.778696143944416,4.402975169222479,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.6.1,"Central American Sierra Madre with Conifer, Oak, and Mixed Forests",32.97725043622156,4.499961415746615,
tasmax,Daily maximum near-surface air temperature,degC,ACCESS-CM2,ssp370,ssp370,long-term Future,Annual,13.6.2,"Chiapas Highlands with Conifer, Oak, and Mixed Forest",32.22016593428434,4.7453797357129694,
