Term,Model,Ecoregion,Scenario,Ave25yearSpan_Annual_tas,Plot_index_Annual_tas,Ave25yearSpan_Winter_tas,Plot_index_Winter_tas,Ave25yearSpan_Spring_tas,Plot_index_Spring_tas,Ave25yearSpan_Summer_tas,Plot_index_Summer_tas,Ave25yearSpan_Fall_tas,Plot_index_Fall_tas
mid-term Future,1,12.1.1,ssp585,294.2753769213931,3.6557280793125138,285.3297274534016,2.8446037457489695,292.84732471590456,3.4016609131771602,303.02544789272804,3.976558767401645,295.74383496022483,4.3925810006424655
mid-term Future,1,12.1.2,ssp585,293.85383136163546,3.3785806417125777,287.69018297770344,3.3392557529270253,294.7343395581453,3.5266032986018985,298.9868009558968,3.1763802851801337,293.8864431574056,3.47235016183539
mid-term Future,1,12.2.1,ssp585,294.6669018296419,3.246799903792759,291.473528196372,3.460147234142248,296.5726432692486,3.462826321643334,296.3515030296989,2.9548661414436737,294.20380857488607,3.111975866464469
mid-term Future,1,13.1.1,ssp585,288.9113205022045,3.612108563428894,278.97444709394966,2.5064155040938387,287.35159187366133,3.3545036900626606,298.80407422190126,4.1598233227107855,290.34060784258685,4.415269356507521
mid-term Future,1,13.2.1,ssp585,293.1760842059792,3.3022356625781413,287.78350861250084,3.2978242030169103,293.26671476281206,3.374527871297758,297.6739066762509,3.043018816243052,293.88474731654907,3.4955890336927453
mid-term Future,1,13.3.1,ssp585,295.31049292680007,3.1171340469775615,291.44769280109,3.367603572336499,296.99563102597773,3.0801899565821103,297.9743897570734,2.9495988663383166,294.7442057821253,3.075482651008361
mid-term Future,1,13.4.1,ssp585,291.8491334791291,3.181662159333703,289.5719567285362,3.478845140401356,293.60239184877145,3.2225038563686894,292.83013540516725,2.893761451555335,291.3429849381499,3.136735090947413
mid-term Future,1,13.4.2,ssp585,293.62654800772236,3.232245266130729,291.15548766563967,3.441193602609296,295.08462960326153,3.3325285762289276,294.74055781903473,2.9706534999349827,293.476614775186,3.188123069176303
mid-term Future,1,13.5.1,ssp585,297.65899292727886,3.124850082000574,295.20842082847093,3.1931449453881484,297.74408487734587,3.0686724069844153,299.4088574326556,3.1571353464541225,298.2339778975602,3.0812805578210813
mid-term Future,1,13.5.2,ssp585,296.702554472398,3.295487546644001,295.12785613469197,3.4745032347685907,297.9734927948661,3.193038406372068,297.20413194988083,3.2532890187139074,296.4721074877728,3.2642041376134863
mid-term Future,1,13.6.1,ssp585,298.1698427285334,3.294048398729874,296.4207235305867,3.251671979613338,299.5925393237238,3.367068216489706,298.717776539844,3.233828686423923,297.9120682123205,3.323130138942176
mid-term Future,1,13.6.2,ssp585,297.47370411565066,3.3868108781140442,295.4062985585091,3.342670378955546,298.9628017790421,3.682296117699668,298.11177808844525,3.142921789418093,297.3732962799072,3.3784195897867413
mid-term Future,1,14.1.1,ssp585,301.32471028544035,2.8542764084243295,296.4186353824663,3.085794325415968,302.2968131239518,2.6640810962345327,305.06950241918145,2.7327649962383767,301.42108239310124,2.9398241206577858
mid-term Future,1,14.1.2,ssp585,300.72095780673936,2.9013525964187394,296.2289499561837,3.133533746215466,302.0742836877574,2.777730616693912,303.8699456571496,2.7569124536928875,300.62366028083545,2.942118401999
mid-term Future,1,14.2.1,ssp585,302.6654378918355,2.7208266245184305,299.9013433694839,2.7905357746367763,303.5271523682967,2.804434940503988,304.33969653419825,2.5376926148456143,302.8426067134312,2.7523190433376428
mid-term Future,1,14.3.1,ssp585,301.4840432747028,3.151505225355688,296.0020682986746,3.2777579075901215,299.80317956302474,2.8275699142787794,306.55952114105224,3.0965260829096195,303.4883171165382,3.40938530974336
mid-term Future,1,14.3.2,ssp585,299.59787545956675,3.3117897154637035,293.85810762576176,3.280234043057085,298.85401367063105,3.1598014707150703,304.5494917836396,3.1845196649302565,301.0357131748409,3.625408913748604
mid-term Future,1,14.4.1,ssp585,301.600530414082,3.2694620867311315,299.6271267716766,3.5040272634925564,303.49685396774953,3.31550276466038,302.05915094043894,3.060765899989917,301.17663029681194,3.2012988478272817
mid-term Future,1,14.4.2,ssp585,301.1406492652095,3.3590568153532594,299.17101578272826,3.341619098440134,302.7774400437396,3.566754759083622,301.7695532972916,3.178403443046239,300.8032405056796,3.3490071340707637
mid-term Future,1,14.4.3,ssp585,295.56598871793193,3.3440378980978167,293.60415518512116,3.6002228247358445,297.33112038322116,3.334396579991214,296.07720480462774,3.1235812966719934,295.21007514450577,3.322619005978762
mid-term Future,1,14.5.1,ssp585,301.9956870308712,3.3332233837329532,300.1907316524086,3.4272449993072662,303.233226723049,3.161226851421855,302.781277497333,3.349187187526539,301.7402056985373,3.397734377515185
mid-term Future,1,14.5.2,ssp585,302.5600034918663,3.0768197961710513,300.83650903093053,3.140915833466444,302.5214736623349,2.8907622586125896,303.8841552203634,3.2464220826522165,302.96935432098724,3.029895144452105
mid-term Future,1,14.6.1,ssp585,298.6851636291477,2.864331639801321,294.2312658194109,2.901401976321605,296.4943820609217,2.42399391506029,303.0110049604333,2.941889259504226,300.9433420923254,3.1943376012948796
mid-term Future,1,15.1.1,ssp585,303.0022144338933,2.9710673051365575,300.0724587873364,3.0631640253337515,304.4047302329022,2.987484577842384,304.55398115738575,2.812868149798849,302.9207546259282,3.023079669658948
mid-term Future,1,15.1.2,ssp585,301.1760382992664,3.1728691283432724,298.19775252325314,3.3017455225295187,302.6361683804056,3.21520701283994,302.78526019552476,2.9757131626295035,301.0263693597814,3.201588443294984
mid-term Future,1,15.2.1,ssp585,302.60891961643017,2.781884656418793,299.8534977319392,2.8273837422648285,303.66989737552143,2.889986552362849,304.15457310800963,2.549064356762429,302.70605363615266,2.862854498559301
mid-term Future,1,15.2.2,ssp585,302.3373966476479,2.513194431651268,299.98339160807586,2.610427601963071,302.863525379015,2.5465510003463088,303.82794282498566,2.2877691210871163,302.6329056934734,2.6109527059701776
mid-term Future,1,15.2.3,ssp585,302.61834086463165,3.0462621557870513,299.7504411075132,2.9893436237429896,303.9420773074938,3.216498727383822,304.0262926748524,2.8009805654442808,302.7005821261563,3.1785750135484676
mid-term Future,1,15.3.1,ssp585,300.44763603346223,2.9047688743316407,297.43065592896005,3.0648087533653197,302.0180960646919,2.887471942072331,302.044748769843,2.73237823154615,300.2370381214854,2.9378376459813396
mid-term Future,1,15.4.1,ssp585,301.02097513823213,2.8283076484236496,296.3473725882828,2.6900476855589233,300.1985966951951,2.553397974345998,304.8706184611113,2.8829170782669777,302.5950138762757,3.1881340387365356
mid-term Future,1,15.5.1,ssp585,301.6888205225059,2.949252738238247,298.6625595276237,3.142649885610485,300.1802386524366,2.839844073419986,304.4941174523727,2.8842101926388928,303.3788425738995,2.9338390325189962
mid-term Future,1,15.5.2,ssp585,300.7090738792198,3.023951808798678,297.8383404331004,3.1845859466715076,299.62601720229435,2.9620030544115146,303.2421625369528,2.949616057354472,302.08986557090674,3.002441368522227
mid-term Future,1,15.6.1,ssp585,302.65908216460355,3.211881618564508,301.19190850511507,3.1335657192460182,303.83921237779697,3.1400987641707623,303.143391650656,3.2999461455967136,302.43127226022574,3.273082858913547
mid-term Future,1,2.1.1,ssp585,263.3999192003045,8.036374457686474,251.76416415933596,11.657273578834026,256.13679100663114,6.2633336069240535,275.67980672275417,1.3471320117518064,269.8666079546954,13.000991233552162
mid-term Future,1,2.1.2,ssp585,259.873313294957,6.226598340466602,246.6532978985749,7.689274782618735,253.3123413738434,5.32268095622447,276.0853402232443,2.32994427781299,263.22580921484195,9.629462636890766
mid-term Future,1,2.1.3,ssp585,264.05146931524155,7.46080664111949,252.40580193176334,11.013032796112359,257.1258165206841,6.130073237534127,276.8922871594024,1.947614520076585,269.6197093165773,10.85738092726504
mid-term Future,1,2.1.4,ssp585,264.033000492096,6.602180954812109,251.3271899717034,9.051742872190232,257.72573076816616,5.630824586087634,278.4215339704834,2.6670785715290073,268.4626277003392,9.13345279833404
